Time,Short Temp Sensor,Long Temp Sensor,K2001,S7081
2020-07-04 01:35:15.909213,24.03125,25.8046875,+7.1139558E+00,     7.1147118 
2020-07-04 01:36:13.970017,24.0234375,25.8203125,+7.1139521E+00,     7.1147140 
2020-07-04 01:37:12.133431,24.03125,25.8359375,+7.1139614E+00,     7.1147158 
2020-07-04 01:38:10.296369,24.0234375,25.84375,+7.1139619E+00,     7.1147270 
2020-07-04 01:39:08.459595,24.03125,25.8671875,+7.1139509E+00,     7.1147223 
2020-07-04 01:40:06.623647,24.0234375,25.875,+7.1139716E+00,     7.1147315 
2020-07-04 01:41:04.683569,24.0234375,25.890625,+7.1139619E+00,     7.1147294 
2020-07-04 01:42:02.846637,24.0234375,25.8984375,+7.1139740E+00,     7.1147306 
2020-07-04 01:43:00.908127,24.0234375,25.9140625,+7.1139717E+00,     7.1147299 
2020-07-04 01:43:59.074137,24.015625,25.9296875,+7.1139744E+00,     7.1147287 
2020-07-04 01:44:57.131301,24.0234375,25.9375,+7.1139682E+00,     7.1147281 
2020-07-04 01:45:55.191824,24.015625,25.9453125,+7.1139711E+00,     7.1147307 
2020-07-04 01:46:53.252781,24.015625,25.9609375,+7.1139754E+00,     7.1147309 
2020-07-04 01:47:51.416246,24.015625,25.9765625,+7.1139754E+00,     7.1147296 
2020-07-04 01:48:49.476515,24.015625,25.984375,+7.1139719E+00,     7.1147303 
2020-07-04 01:49:47.537473,24.015625,26.0,+7.1139743E+00,     7.1147300 
2020-07-04 01:50:45.803083,24.015625,26.0,+7.1139808E+00,     7.1147522 
2020-07-04 01:51:43.965775,24.015625,26.015625,+7.1139887E+00,     7.1147526 
2020-07-04 01:52:42.011866,24.0234375,26.03125,+7.1139972E+00,     7.1147551 
2020-07-04 01:53:40.087751,24.0078125,26.0390625,+7.1139939E+00,     7.1147551 
2020-07-04 01:54:38.148104,24.0078125,26.046875,+7.1139732E+00,     7.1147214 
2020-07-04 01:55:36.208911,24.0078125,26.0546875,+7.1139707E+00,     7.1147204 
2020-07-04 01:56:34.372679,24.015625,26.0625,+7.1139568E+00,     7.1147192 
2020-07-04 01:57:32.534718,24.0078125,26.078125,+7.1139608E+00,     7.1147170 
2020-07-04 01:58:30.584020,24.0078125,26.078125,+7.1139589E+00,     7.1147176 
2020-07-04 01:59:28.657879,24.0078125,26.0859375,+7.1139673E+00,     7.1147171 
2020-07-04 02:00:26.718635,24.0078125,26.1015625,+7.1139656E+00,     7.1147163 
2020-07-04 02:01:24.880704,24.0,26.109375,+7.1139716E+00,     7.1147160 
2020-07-04 02:02:23.248876,24.0,26.125,+7.1139599E+00,     7.1147160 
2020-07-04 02:03:21.617630,24.0,26.125,+7.1139621E+00,     7.1147141 
2020-07-04 02:04:19.781688,23.9921875,26.1328125,+7.1139606E+00,     7.1147122 
2020-07-04 02:05:17.838571,24.0,26.140625,+7.1139635E+00,     7.1147121 
2020-07-04 02:06:15.903388,23.9921875,26.1484375,+7.1139575E+00,     7.1147137 
2020-07-04 02:07:13.964207,23.9921875,26.15625,+7.1139513E+00,     7.1147118 
2020-07-04 02:08:12.024713,24.0,26.15625,+7.1139530E+00,     7.1147137 
2020-07-04 02:09:10.188030,24.0,26.171875,+7.1139548E+00,     7.1147132 
2020-07-04 02:10:08.354105,24.0,26.171875,+7.1139605E+00,     7.1147152 
2020-07-04 02:11:06.719472,23.9921875,26.1796875,+7.1139605E+00,     7.1147150 
2020-07-04 02:12:04.884103,24.0,26.1875,+7.1139632E+00,     7.1147137 
2020-07-04 02:13:03.045880,23.9921875,26.1875,+7.1139556E+00,     7.1147124 
2020-07-04 02:14:01.106952,23.9921875,26.1953125,+7.1139557E+00,     7.1147119 
2020-07-04 02:14:59.270431,23.984375,26.203125,+7.1139550E+00,     7.1147110 
