# INL run# wait_settle = 1# samples_per_meter_per_step = 2# NPLC = 10vref,3458A_volt,3458B_volt,W4950_volt
-11.0,-10.999964519999999,-11.000024045,-10.99998
-10.75,-10.749964055,-10.75002288,-10.74998
-10.5,-10.499964065,-10.500021494999999,-10.49998
-10.25,-10.249964585,-10.250021545,-10.24998
-10.0,-9.999965318000001,-10.00002243,-9.99998
-9.75,-9.749966647499999,-9.750021486000001,-9.74998
-9.5,-9.499968110000001,-9.500021316,-9.49998
