Time,Short Temp Sensor,Long Temp Sensor,K2001,S7081
2020-07-04 13:02:23.944021,23.484375,24.1171875,+10.0000748E+00,    10.0011475 
2020-07-04 13:03:16.167665,23.484375,24.1171875,+10.0000797E+00,    10.0011467 
2020-07-04 13:04:08.494351,23.5,24.109375,+10.0000757E+00,    10.0011469 
2020-07-04 13:05:00.922599,23.5,24.09375,+10.0000829E+00,    10.0011469 
2020-07-04 13:05:53.249352,23.5,24.09375,+10.0000749E+00,    10.0011472 
2020-07-04 13:06:45.574329,23.5078125,24.0859375,+10.0000821E+00,    10.0011475 
2020-07-04 13:07:37.901180,23.5,24.0859375,+10.0000749E+00,    10.0011471 
2020-07-04 13:08:30.210282,23.5078125,24.078125,+10.0000732E+00,    10.0011475 
2020-07-04 13:09:22.452056,23.5078125,24.078125,+10.0000823E+00,    10.0011475 
2020-07-04 13:10:14.777630,23.515625,24.0703125,+10.0000691E+00,    10.0011478 
2020-07-04 13:11:07.105872,23.5,24.0703125,+10.0000792E+00,    10.0011471 
2020-07-04 13:11:59.333753,23.5078125,24.0625,+10.0000826E+00,    10.0011472 
2020-07-04 13:12:51.654355,23.515625,24.0625,+10.0000769E+00,    10.0011468 
2020-07-04 13:13:43.980507,23.5234375,24.0625,+10.0000743E+00,    10.0011473 
2020-07-04 13:14:36.563403,23.53125,24.0546875,+10.0000863E+00,    10.0011469 
2020-07-04 13:15:32.831732,23.5390625,24.0546875,+10.0000782E+00,    10.0011474 
2020-07-04 13:16:25.158397,23.546875,24.046875,+10.0000817E+00,    10.0011472 
2020-07-04 13:17:17.484666,23.5546875,24.046875,+10.0000785E+00,    10.0011469 
2020-07-04 13:18:09.732330,23.5546875,24.0390625,+10.0000719E+00,    10.0011467 
2020-07-04 13:19:02.034858,23.5625,24.0390625,+10.0000802E+00,    10.0011470 
2020-07-04 13:19:54.361041,23.546875,24.03125,+10.0000729E+00,    10.0011472 
2020-07-04 13:20:46.584298,23.546875,24.03125,+10.0000787E+00,    10.0011478 
2020-07-04 13:21:38.911283,23.5546875,24.03125,+10.0000744E+00,    10.0011477 
2020-07-04 13:22:31.157673,23.5390625,24.0234375,+10.0000779E+00,    10.0011479 
2020-07-04 13:23:23.461777,23.5390625,24.0234375,+10.0000740E+00,    10.0011476 
2020-07-04 13:24:15.788050,23.53125,24.015625,+10.0000698E+00,    10.0011474 
2020-07-04 13:25:08.115383,23.5390625,24.0078125,+10.0000769E+00,    10.0011475 
2020-07-04 13:26:00.543347,23.53125,24.015625,+10.0000758E+00,    10.0011463 
2020-07-04 13:26:52.869204,23.5390625,24.0078125,+10.0000711E+00,    10.0011474 
2020-07-04 13:27:45.195752,23.5390625,24.0078125,+10.0000738E+00,    10.0011480 
2020-07-04 13:28:37.521870,23.5390625,24.0,+10.0000824E+00,    10.0011479 
2020-07-04 13:29:29.849330,23.5390625,23.9921875,+10.0000791E+00,    10.0011469 
2020-07-04 13:30:22.276943,23.546875,23.9921875,+10.0000759E+00,    10.0011470 
2020-07-04 13:31:14.560086,23.5546875,23.9921875,+10.0000757E+00,    10.0011479 
2020-07-04 13:32:06.931016,23.546875,23.9921875,+10.0000732E+00,    10.0011476 
2020-07-04 13:32:59.256061,23.5546875,23.984375,+10.0000794E+00,    10.0011480 
2020-07-04 13:33:51.582119,23.5546875,23.984375,+10.0000791E+00,    10.0011472 
2020-07-04 13:34:43.907621,23.5625,23.9921875,+10.0000868E+00,    10.0011466 
2020-07-04 13:35:36.236179,23.5546875,23.9765625,+10.0000806E+00,    10.0011475 
2020-07-04 13:36:28.563894,23.5703125,23.984375,+10.0000800E+00,    10.0011472 
2020-07-04 13:37:20.888158,23.578125,23.9765625,+10.0000704E+00,    10.0011474 
2020-07-04 13:38:13.214669,23.578125,23.9765625,+10.0000818E+00,    10.0011474 
2020-07-04 13:39:05.539716,23.578125,23.9765625,+10.0000852E+00,    10.0011478 
