time,34420a_volt
1710919807.7819185,7.4e-10
1710919813.0652366,4e-11
1710919818.3483698,3.2e-09
1710919823.6313593,1.75e-09
1710919828.9142275,2.65e-09
1710919834.1976147,3.01e-09
1710919839.4809976,-2e-11
1710919844.7639902,1.81e-09
1710919850.0470004,1.3e-09
1710919855.330066,3.6e-10
1710919860.6134508,1.6e-09
1710919865.8965218,3.03e-09
1710919871.179536,2.59e-09
1710919876.46263,1.67e-09
1710919881.7457001,2.24e-09
1710919887.028799,1.88e-09
1710919892.311589,4.1e-10
1710919897.5944445,3.18e-09
1710919902.8773699,3.87e-09
1710919908.1604016,1.05e-09
1710919913.4436922,1.29e-09
1710919918.7268016,2.9e-09
1710919924.00946,3.81e-09
1710919929.292154,1.57e-09
1710919934.574853,4.95e-09
1710919939.8575273,3.62e-09
1710919945.1402743,3.45e-09
1710919950.4228375,3.07e-09
1710919955.705815,6.6e-10
1710919960.9885788,1.29e-09
1710919966.2712836,5.87e-09
1710919971.554176,2.19e-09
1710919976.837511,3.6e-09
1710919982.1206377,-6.2e-10
1710919987.403825,-6.2e-10
1710919992.6868823,4.18e-09
1710919997.970135,2.54e-09
1710920003.2532089,2.68e-09
1710920008.536119,1.13e-09
1710920013.819336,1.6e-09
1710920019.1022868,5.68e-09
1710920024.3854356,1.46e-09
1710920029.66874,1.95e-09
1710920034.9518259,9.9e-10
1710920040.2351182,1.99e-09
1710920045.51808,6.2e-10
1710920050.8011498,7.3e-10
1710920056.0842953,1.43e-09
1710920061.3673763,2.77e-09
1710920066.650753,8.3e-10
1710920071.934023,3.28e-09
1710920077.2171893,2.97e-09
1710920082.5003986,3.03e-09
1710920087.7837508,2.1e-09
1710920093.0671844,1.25e-09
1710920098.3503911,3.52e-09
1710920103.6337469,1.64e-09
1710920108.9168844,9.5e-10
1710920114.2001736,-6.6e-10
1710920119.4833853,4.5e-10
1710920124.7669225,3.56e-09
1710920130.0501852,1.23e-09
1710920135.3337755,1.82e-09
1710920140.6172125,2.06e-09
1710920145.9003797,1.5e-09
1710920151.183589,1.11e-09
1710920156.4668818,3.13e-09
1710920161.7504218,2.34e-09
1710920167.0337682,2.05e-09
1710920172.3173175,3.21e-09
1710920177.600414,4.72e-09
1710920182.8831544,2.35e-09
1710920188.1661925,1.56e-09
1710920193.4490733,2.2e-10
1710920198.731884,3.31e-09
1710920204.0148613,1.1e-10
1710920209.2981045,1.43e-09
1710920214.58128,9e-10
1710920219.8646057,-6.2e-10
1710920225.1481628,3.59e-09
1710920230.4312952,8.8e-10
1710920235.7146125,2.51e-09
1710920240.9979181,3.73e-09
1710920246.2811482,4.4e-09
1710920251.564502,1.16e-09
1710920256.8477564,2.68e-09
1710920262.1308815,7.6e-10
1710920267.4139419,2.3e-09
1710920272.697019,1.01e-09
1710920277.980302,7.8e-10
1710920283.2635465,3.49e-09
1710920288.5470667,2.19e-09
1710920293.830654,3.35e-09
1710920299.1143398,2.16e-09
1710920304.3977282,-2.37e-09
1710920309.6811674,7.8e-10
1710920314.9644282,-7.2e-10
1710920320.2475824,6.28e-09
1710920325.5309234,-9e-11
1710920330.8147073,2.44e-09
1710920336.0980752,8.1e-10
1710920341.3817272,3.03e-09
1710920346.665124,1.18e-09
1710920351.9484615,-2.19e-09
1710920357.2319407,-1.41e-09
1710920362.5151763,1.3e-09
1710920367.7988424,4.25e-09
1710920373.0818017,3.49e-09
1710920378.365203,5.9e-10
1710920383.648143,4.04e-09
1710920388.9315784,1.88e-09
1710920394.2147741,1.84e-09
1710920399.498096,-1.48e-09
1710920404.781837,3.2e-10
1710920410.064931,-3.7e-10
1710920415.3481956,4.6e-10
1710920420.6314764,1.82e-09
1710920425.9147441,2.38e-09
1710920431.1978946,4.58e-09
1710920436.4808652,-2.23e-09
1710920441.764025,2.23e-09
1710920447.0473135,1.95e-09
1710920452.3306851,1.6e-09
1710920457.6141462,3.77e-09
1710920462.8972619,2.93e-09
1710920468.1805367,3.97e-09
1710920473.463893,7.8e-10
1710920478.7474494,9e-10
1710920484.030674,3.5e-10
1710920489.314084,2.1e-09
1710920494.5972831,3.66e-09
1710920499.8805697,1.49e-09
1710920505.1637986,3.88e-09
1710920510.4471254,1.92e-09
1710920515.7304826,2.05e-09
1710920521.0136764,1.75e-09
1710920526.2969384,4.36e-09
1710920531.5797791,7.3e-10
1710920536.8628495,9.9e-10
1710920542.1462307,2.17e-09
1710920547.4294794,-1.08e-09
1710920552.7126787,2.33e-09
1710920557.9958477,3.55e-09
1710920563.2790499,1.1e-10
1710920568.5624087,2.26e-09
1710920573.8460639,-1.39e-09
1710920579.1293488,2.07e-09
1710920584.4131234,9.5e-10
1710920589.6965375,-9e-11
1710920594.9799552,8.8e-10
1710920600.263416,1.18e-09
1710920605.546598,1.39e-09
1710920610.8299334,2.1e-10
1710920616.113442,3.92e-09
1710920621.397127,-6.2e-10
1710920626.680382,9.5e-10
1710920631.9640093,3.5e-10
1710920637.2472682,5.3e-09
1710920642.5308573,1.54e-09
1710920647.814376,4.5e-09
1710920653.098067,-2.4e-10
1710920658.381223,8e-10
1710920663.6651185,1e-10
1710920668.9487472,1.15e-09
1710920674.2325015,1.26e-09
1710920679.5160108,2.7e-10
1710920684.799747,1.85e-09
1710920690.0832071,1.65e-09
1710920695.3669338,1.5e-09
1710920700.6507227,8.3e-10
1710920705.9345849,1.5e-09
1710920711.2180657,1.58e-09
1710920716.501764,1.51e-09
1710920721.7852092,5.05e-09
1710920727.0687113,2.47e-09
1710920732.3520594,3.15e-09
1710920737.635321,9.1e-10
1710920742.9191694,1e-10
1710920748.202834,1.85e-09
1710920753.4866898,2.1e-09
1710920758.770266,8.7e-10
1710920764.0539541,2e-09
1710920769.337445,-1e-10
1710920774.6206498,7.8e-10
1710920779.9033294,8.8e-10
1710920785.186024,3.28e-09
1710920790.469313,4.55e-09
1710920795.7529247,3.91e-09
1710920801.0360603,3.08e-09
1710920806.3192062,3.45e-09
1710920811.6026647,3.1e-09
1710920816.8856976,2.26e-09
1710920822.1692543,4.27e-09
1710920827.4524484,3.8e-10
1710920832.7349484,2e-10
1710920838.017277,2.61e-09
1710920843.299168,-2.65e-09
1710920848.580981,2.38e-09
1710920853.8627691,3.45e-09
1710920859.144848,4.1e-10
1710920864.4268994,7.8e-10
1710920869.7091994,4.84e-09
1710920874.991119,8.4e-10
1710920880.2737055,7.3e-10
1710920885.5557816,1.08e-09
1710920890.8379495,3.35e-09
1710920896.1200027,1.25e-09
1710920901.4020123,2.86e-09
1710920906.6840968,-1.3e-10
1710920911.9660616,1.81e-09
1710920917.2479615,1.34e-09
1710920922.5300648,1.88e-09
1710920927.812651,4.46e-09
1710920933.0945935,9.8e-10
1710920938.3768654,4.6e-10
1710920943.6590855,-7.8e-10
1710920948.9416215,-3e-11
1710920954.2236106,-1e-09
1710920959.505645,3e-09
1710920964.787955,6.9e-10
1710920970.0701435,2.21e-09
1710920975.3523881,4.68e-09
1710920980.6344748,3.59e-09
1710920985.916756,2.75e-09
1710920991.199003,3.14e-09
1710920996.4809985,3.1e-09
1710921001.7632422,9e-10
1710921007.0454926,7.8e-10
1710921012.327695,2.02e-09
1710921017.6100929,-3e-11
1710921022.8924205,8.7e-10
1710921028.1747093,2.65e-09
1710921033.4570947,-5.5e-10
1710921038.7393072,-1.8e-09
1710921044.021471,2.09e-09
1710921049.3039398,1.89e-09
1710921054.5861297,2.05e-09
1710921059.8685985,1.25e-09
1710921065.1509876,3.92e-09
1710921070.433252,1.71e-09
1710921075.7155044,2.14e-09
1710921080.9978473,2.51e-09
1710921086.2801871,3.69e-09
1710921091.5625622,1.72e-09
1710921096.8443813,1.4e-10
1710921102.1264777,2.27e-09
1710921107.4089055,2e-09
1710921112.690963,2.89e-09
1710921117.9731357,5.3e-09
1710921123.2554922,2.86e-09
1710921128.5379007,1.29e-09
1710921133.8201904,1.09e-09
1710921139.1025786,-1.06e-09
1710921144.384986,3.5e-10
1710921149.6671953,2.37e-09
1710921154.949379,2.21e-09
1710921160.2318785,0.0
1710921165.5144718,1.11e-09
1710921170.7967937,8.7e-10
1710921176.078891,4.27e-09
1710921181.3612053,2.79e-09
1710921186.6434696,3.27e-09
1710921191.9253654,3.28e-09
1710921197.2074897,1.01e-09
1710921202.4895291,4.9e-10
1710921207.7714753,-7.1e-10
1710921213.0534058,1.2e-09
1710921218.33542,1.53e-09
1710921223.6176448,8.7e-10
1710921228.899915,1.67e-09
1710921234.1819584,2.19e-09
1710921239.4641929,2.21e-09
1710921244.7466378,1.54e-09
1710921250.028737,2.4e-10
1710921255.310776,2.33e-09
1710921260.592826,3.05e-09
1710921265.8751316,3.48e-09
1710921271.157799,4.8e-10
1710921276.4399111,3.05e-09
1710921281.722174,3.35e-09
1710921287.004444,1.79e-09
1710921292.2866898,7.4e-10
1710921297.5689387,1.81e-09
1710921302.8513324,2.82e-09
1710921308.133717,2.49e-09
1710921313.4162636,-3e-11
1710921318.6981778,2.86e-09
1710921323.9803824,-1.01e-09
1710921329.262528,3.94e-09
1710921334.5447166,6.4e-10
1710921339.8267121,7.3e-10
1710921345.1093514,3.87e-09
1710921350.391947,5.3e-10
1710921355.6740198,-1.57e-09
1710921360.9565077,-6.1e-10
1710921366.2391903,3.11e-09
1710921371.5212991,9.5e-10
1710921376.8035324,3.1e-09
1710921382.085949,3.67e-09
1710921387.368637,1.82e-09
1710921392.6509912,1.49e-09
1710921397.9334645,9.7e-10
1710921403.2157383,1.4e-09
1710921408.4981532,3.29e-09
1710921413.7805967,4.43e-09
1710921419.0632432,2.09e-09
1710921424.345659,1.3e-10
1710921429.6278038,1.15e-09
1710921434.9106908,-1.03e-09
1710921440.1931803,2.47e-09
1710921445.475612,2.76e-09
1710921450.757918,2.3e-09
1710921456.0406938,1.74e-09
1710921461.3232296,2.48e-09
1710921466.605721,4.08e-09
1710921471.8884642,2.37e-09
1710921477.1708562,2e-09
1710921482.4533591,1.22e-09
1710921487.7361104,3e-11
1710921493.0184777,1.13e-09
1710921498.3004417,5.5e-10
1710921503.5827625,3.22e-09
1710921508.865191,1.63e-09
1710921514.1477883,3.66e-09
1710921519.430283,2.59e-09
1710921524.7129352,1.39e-09
1710921529.9953122,4.33e-09
1710921535.277744,2.42e-09
1710921540.5604327,2.68e-09
1710921545.842994,1.22e-09
1710921551.1256492,5.2e-10
1710921556.4082844,0.0
1710921561.690947,1.46e-09
1710921566.9734006,1.29e-09
1710921572.255905,3.94e-09
1710921577.5383985,2.68e-09
1710921582.821192,8.7e-10
1710921588.1038349,-7.5e-10
1710921593.3866968,4.39e-09
1710921598.6691976,2.06e-09
1710921603.9518661,3.49e-09
1710921609.2348444,4e-11
1710921614.5172522,3.07e-09
1710921619.7995765,-6.8e-10
1710921625.082242,2.4e-09
1710921630.364477,1.81e-09
1710921635.6469584,1.92e-09
1710921640.929543,1.15e-09
1710921646.211761,-6.4e-10
1710921651.494115,9e-10
1710921656.776771,8e-11
1710921662.059323,1.33e-09
1710921667.34184,2.89e-09
1710921672.6242795,6.6e-10
1710921677.9067488,2.17e-09
1710921683.189147,3.07e-09
1710921688.4716423,1.67e-09
1710921693.7540195,2.51e-09
1710921699.036385,4.08e-09
1710921704.3185992,3.07e-09
1710921709.601334,5.23e-09
1710921714.883733,4.02e-09
1710921720.166314,1.22e-09
1710921725.4491875,6.18e-09
1710921730.7315252,3.84e-09
1710921736.0138474,1.99e-09
1710921741.296381,-1.22e-09
1710921746.5788405,1.12e-09
1710921751.8610299,1.16e-09
1710921757.1435144,2.89e-09
1710921762.4261675,1.67e-09
1710921767.708894,1.5e-09
1710921772.9911695,2.56e-09
1710921778.2740405,3.36e-09
1710921783.556795,3.38e-09
1710921788.839284,-1.2e-10
1710921794.121811,4.71e-09
1710921799.4044323,1.85e-09
1710921804.686655,2.68e-09
1710921809.9690251,2.14e-09
1710921815.251488,-7.8e-10
1710921820.533567,1.39e-09
1710921825.8158727,-2.7e-10
1710921831.0987177,1.74e-09
1710921836.3811278,4.08e-09
1710921841.6634104,7.8e-10
1710921846.9458828,3.5e-09
1710921852.2282975,-1.36e-09
1710921857.5105238,2.44e-09
1710921862.7928824,1.29e-09
1710921868.0756009,3e-11
1710921873.3580213,2.06e-09
1710921878.6403897,1.74e-09
1710921883.9228015,-5.9e-10
1710921889.205322,-6.2e-10
1710921894.4874418,1.51e-09
1710921899.7699106,5.5e-10
1710921905.0526364,2.05e-09
1710921910.3350723,4.01e-09
1710921915.6174433,6.6e-10
1710921920.8999898,1.71e-09
1710921926.1825132,2.68e-09
1710921931.4650252,2.33e-09
1710921936.7475307,2.72e-09
1710921942.0299716,1.22e-09
1710921947.3122756,3.84e-09
1710921952.5945978,-4.1e-10
1710921957.8772302,4.26e-09
1710921963.1595306,6.81e-09
1710921968.4418042,1.2e-09
1710921973.7239506,3.95e-09
1710921979.006048,3.53e-09
1710921984.2881892,2.93e-09
1710921989.570614,3.05e-09
1710921994.8529696,2.16e-09
1710922000.1353853,3.42e-09
1710922005.417589,1.11e-09
1710922010.6997836,1.58e-09
1710922015.9823115,9.5e-10
1710922021.2650328,3.39e-09
1710922026.5472467,2.48e-09
1710922031.8299158,2.79e-09
1710922037.1124854,4.2e-09
1710922042.394676,4.01e-09
1710922047.6773772,3.97e-09
1710922052.9599283,3.7e-09
1710922058.2422056,1.32e-09
1710922063.5248191,4.5e-09
1710922068.8073802,1.85e-09
1710922074.0897794,7.4e-10
1710922079.3725307,3.56e-09
1710922084.6551292,-7.6e-10
1710922089.9374936,3.1e-10
1710922095.2199101,2.68e-09
1710922100.502253,2.66e-09
1710922105.7847457,-8.5e-10
1710922111.0670152,1.64e-09
1710922116.3493783,2.69e-09
1710922121.632121,-1.5e-09
1710922126.9142911,4.06e-09
1710922132.1967094,1.71e-09
1710922137.4791312,1.46e-09
1710922142.7617419,4.8e-10
1710922148.0438647,3.9e-10
1710922153.326484,1.99e-09
1710922158.6089058,1.53e-09
1710922163.8916643,-1.27e-09
1710922169.1742475,2.16e-09
1710922174.4567285,3.01e-09
1710922179.7391558,5.7e-10
1710922185.021489,1.18e-09
1710922190.303997,4.36e-09
1710922195.5865197,1.96e-09
1710922200.8690603,1.25e-09
1710922206.151602,2e-09
1710922211.4341486,2.3e-09
1710922216.716549,1.4e-09
1710922221.9993236,1.15e-09
1710922227.281854,2.21e-09
1710922232.5640185,2.58e-09
1710922237.8461187,3.7e-09
1710922243.1285255,3.45e-09
1710922248.4109545,3.7e-09
1710922253.693186,2.02e-09
1710922258.975566,3.49e-09
1710922264.2580981,3.01e-09
1710922269.5404637,2.86e-09
1710922274.8228476,2.47e-09
1710922280.1052694,2.7e-10
1710922285.387764,1.88e-09
1710922290.6699615,3.8e-10
1710922295.9525383,3.14e-09
1710922301.235149,6e-11
1710922306.5173223,2.65e-09
1710922311.799541,2.13e-09
1710922317.0820446,7.3e-10
1710922322.3646688,1.85e-09
1710922327.647122,1.39e-09
1710922332.9297402,1.08e-09
1710922338.2124462,2.47e-09
1710922343.4949062,1.6e-09
1710922348.777634,1.08e-09
1710922354.060005,5.06e-09
1710922359.3424034,1.15e-09
1710922364.6248817,-1.27e-09
1710922369.9073224,2.66e-09
1710922375.18968,2.26e-09
1710922380.4723504,3e-09
1710922385.755311,5.6e-10
1710922391.0376587,1.08e-09
1710922396.320513,4.9e-10
1710922401.603073,1.93e-09
1710922406.8855755,1.74e-09
1710922412.1682942,7e-11
1710922417.45095,-1.34e-09
1710922422.733569,1.06e-09
1710922428.016188,-2.7e-10
1710922433.299115,3.62e-09
1710922438.581663,3.31e-09
1710922443.86436,4.36e-09
1710922449.1470044,3.83e-09
1710922454.4293175,1.05e-09
1710922459.7116656,-3.4e-10
1710922464.9943683,4.85e-09
1710922470.2768228,2.44e-09
1710922475.559196,2.68e-09
1710922480.8417728,2.77e-09
1710922486.1243331,4.6e-09
1710922491.406763,-3.4e-10
1710922496.6894035,5.42e-09
1710922501.9722931,1.81e-09
1710922507.2547185,2.61e-09
1710922512.5373476,4.78e-09
1710922517.8201058,4.46e-09
1710922523.1025922,4.39e-09
1710922528.3850365,1.01e-09
1710922533.6676388,2.77e-09
1710922538.950181,6.28e-09
1710922544.2325315,2.3e-09
1710922549.5151827,1.6e-09
1710922554.7978988,1.23e-09
1710922560.0806756,4.54e-09
1710922565.3635635,3.2e-09
1710922570.6460192,2.76e-09
1710922575.9283075,-8.7e-10
1710922581.2109597,1.77e-09
1710922586.4936085,1.29e-09
1710922591.7759311,1.5e-09
1710922597.0584533,3.35e-09
1710922602.3412251,2.52e-09
1710922607.6238391,2.54e-09
1710922612.9068933,4.5e-09
1710922618.1898904,2.31e-09
1710922623.4727092,2.3e-09
1710922628.7557602,1.15e-09
1710922634.0381896,2.35e-09
1710922639.32077,1.29e-09
1710922644.6037893,1.6e-09
1710922649.8862066,1.81e-09
1710922655.1688392,1.11e-09
1710922660.4515357,9e-10
1710922665.7339628,2.24e-09
1710922671.0165148,3.2e-10
1710922676.2991066,3.97e-09
1710922681.5819197,-6e-11
1710922686.864529,1.81e-09
1710922692.1469657,4.37e-09
1710922697.4295003,2.68e-09
1710922702.7121944,2.49e-09
1710922707.9949946,2.34e-09
1710922713.2775104,1.32e-09
1710922718.559904,3.28e-09
1710922723.842431,2.37e-09
1710922729.1250203,3.15e-09
1710922734.407607,2.47e-09
1710922739.6903436,2.27e-09
1710922744.9733052,-1.17e-09
1710922750.255997,2.3e-09
1710922755.538707,-4.5e-10
1710922760.8216066,4.01e-09
1710922766.104329,1.85e-09
1710922771.386887,2.26e-09
1710922776.6695123,1.08e-09
1710922781.9518242,1.3e-09
1710922787.2341583,-3.4e-10
1710922792.5165083,-5.5e-10
1710922797.7986476,3.28e-09
1710922803.081096,-2.84e-09
1710922808.3635974,-2.7e-10
1710922813.6459482,4.6e-09
1710922818.9284446,1.63e-09
1710922824.2107217,3.42e-09
1710922829.493163,6.3e-10
1710922834.7752752,2.13e-09
1710922840.0574727,1.78e-09
1710922845.3397808,3.74e-09
1710922850.6223679,5.3e-10
1710922855.9048207,1.5e-09
1710922861.1875496,9.4e-10
1710922866.469874,7.8e-10
1710922871.7523382,3.8e-09
1710922877.0348184,3.36e-09
1710922882.3172584,5.3e-10
1710922887.599697,7.3e-10
1710922892.8827956,2.19e-09
1710922898.165348,3.87e-09
1710922903.4480433,4.01e-09
1710922908.7308555,1.56e-09
1710922914.013435,1.95e-09
1710922919.296302,3.64e-09
1710922924.5787756,1.72e-09
1710922929.8615084,2.33e-09
1710922935.1443365,-1.35e-09
1710922940.426761,5.13e-09
1710922945.709154,-3.8e-10
1710922950.9915268,1.26e-09
1710922956.2740548,1e-10
1710922961.5565653,5.9e-10
1710922966.8392525,1.56e-09
1710922972.1216922,1.04e-09
1710922977.4043944,-1.57e-09
1710922982.6869454,-1.9e-10
1710922987.9693782,-2.9e-10
1710922993.2520924,1.84e-09
