# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 20dac_counts,3458A_volt,arroyo_temperature
999424,9.427705765,19.999
999424,9.427705249,19.999
1015808,9.752814628,19.999
1015808,9.752814583,19.999
1015808,9.752814304,19.999
1015808,9.752814598,19.999
1015808,9.752814819,19.999
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 25dac_counts,3458A_volt,arroyo_temperature
0,-10.40393309,25.002
0,-10.40393359,25.001
0,-10.40393307,25.001
0,-10.40393393,25.001
0,-10.40393432,25.001
16384,-10.07882546,25.003
16384,-10.07882518,25.003
16384,-10.07882554,25.003
16384,-10.07882565,25.003
16384,-10.07882461,25.002
32768,-9.753717895,25.002
32768,-9.753717954,25.002
32768,-9.753718116,25.002
32768,-9.753717748,25.002
32768,-9.753717733,25.002
49152,-9.428607501,25.002
49152,-9.428607221,25.002
49152,-9.428607133,25.002
49152,-9.42860756,25.002
49152,-9.428607074,25.002
65536,-9.103500023,25.002
65536,-9.103500317,25.002
65536,-9.103499876,25.001
65536,-9.103499316,25.001
65536,-9.103499139,25.001
81920,-8.778390409,25.001
81920,-8.77839091,25.001
81920,-8.778390925,25.001
81920,-8.778390895,25.001
81920,-8.778390792,25.001
98304,-8.453281826,25.001
98304,-8.453281649,25.001
98304,-8.453282062,25.001
98304,-8.453282209,25.001
98304,-8.453282312,25.001
114688,-8.128174186,25.001
114688,-8.128174554,25.001
114688,-8.128174098,25.001
114688,-8.128174068,25.001
114688,-8.128174098,25.001
131072,-7.803065427,25.001
131072,-7.803065294,25.001
131072,-7.80306525,25.001
131072,-7.803064985,25.001
131072,-7.803065014,25.001
147456,-7.477956667,25.001
147456,-7.477956932,25.001
147456,-7.47795705,25.0
147456,-7.47795705,25.001
147456,-7.477957286,25.001
163840,-7.152847937,25.001
163840,-7.152847819,25.001
163840,-7.152847864,25.001
163840,-7.15284835,25.001
163840,-7.152848188,25.001
180224,-6.827738971,25.001
180224,-6.827739178,25.001
180224,-6.827739413,25.001
180224,-6.827739133,25.001
180224,-6.827739133,25.0
196608,-6.502630241,25.001
196608,-6.502629917,25.001
196608,-6.502630006,25.001
196608,-6.50262949,25.0
196608,-6.502630124,25.0
212992,-6.17752213,25.0
212992,-6.177522204,25.0
212992,-6.177521983,25.001
212992,-6.177521865,25.001
212992,-6.177521865,25.001
229376,-5.852412619,25.0
229376,-5.85241231,25.001
229376,-5.852412811,25.0
229376,-5.852412339,25.0
229376,-5.852412722,25.0
245760,-5.527304626,25.001
245760,-5.527304552,25.001
245760,-5.527304331,25.001
245760,-5.527304287,25.001
245760,-5.527304493,25.001
262144,-5.202195262,25.0
262144,-5.202195086,25.001
262144,-5.202195203,25.001
262144,-5.202195424,25.001
262144,-5.202195424,25.002
278528,-4.877086267,25.001
278528,-4.8770864,25.001
278528,-4.877086503,25.0
278528,-4.877086635,25.0
278528,-4.877086753,25.0
294912,-4.551976727,25.0
294912,-4.551976668,24.999
294912,-4.551976565,25.0
294912,-4.551976565,25.0
294912,-4.551976771,25.0
311296,-4.226868277,25.0
311296,-4.226868144,25.0
311296,-4.226868144,25.0
311296,-4.226868159,25.0
311296,-4.226868557,25.0
327680,-3.9017599,25.0
327680,-3.901759959,25.0
327680,-3.901760048,25.0
327680,-3.901759989,24.999
327680,-3.90176021,24.999
344064,-3.57665148,25.0
344064,-3.576651347,25.0
344064,-3.576651303,25.0
344064,-3.57665148,25.001
344064,-3.576651391,25.0
360448,-3.251542867,25.0
360448,-3.251542794,25.0
360448,-3.251542911,25.0
360448,-3.251543074,25.0
360448,-3.251542853,25.0
376832,-2.926432532,25.0
376832,-2.926432885,25.0
376832,-2.926432708,25.0
376832,-2.926432635,25.0
376832,-2.926432915,24.999
393216,-2.601324435,25.0
393216,-2.601324347,25.0
393216,-2.601324464,24.999
393216,-2.601324671,24.999
393216,-2.601324847,24.999
409600,-2.276217001,24.999
409600,-2.276216928,24.999
409600,-2.276216987,24.999
409600,-2.276216913,24.999
409600,-2.27621706,24.999
425984,-1.951106695,24.999
425984,-1.951106783,25.0
425984,-1.951106842,25.0
425984,-1.951106666,25.0
425984,-1.951106636,24.999
442368,-1.625998996,25.0
442368,-1.625998893,25.0
442368,-1.625998967,25.0
442368,-1.625998893,25.0
442368,-1.625998834,25.0
458752,-1.30088894,25.0
458752,-1.30088897,24.999
458752,-1.300888823,24.999
458752,-1.30088897,24.999
458752,-1.300889088,25.0
475136,-0.9757812414,25.0
475136,-0.9757815066,25.0
475136,-0.9757814329,24.999
475136,-0.9757813593,24.999
475136,-0.9757812267,25.0
491520,-0.6506707732,25.0
491520,-0.6506708027,25.001
491520,-0.6506707437,25.001
491520,-0.6506708027,25.001
491520,-0.6506707585,25.001
507904,-0.3255622788,25.0
507904,-0.325562382,25.0
507904,-0.3255623378,24.999
507904,-0.3255624556,24.999
507904,-0.3255625293,25.0
524288,-0.000454594659,25.0
524288,-0.0004545799286,24.999
524288,-0.0004544915463,24.999
524288,-0.000454521007,25.0
524288,-0.0004543295119,25.0
540672,0.3246550781,25.0
540672,0.3246550339,25.0
540672,0.3246550487,25.0
540672,0.3246550045,25.0
540672,0.3246550192,25.0
557056,0.6497610683,25.0
557056,0.6497609357,25.0
557056,0.649761142,25.0
557056,0.6497609505,25.0
557056,0.6497609505,25.0
573440,0.9748718754,25.0
573440,0.9748717428,25.001
573440,0.9748716986,25.0
573440,0.974871566,25.0
573440,0.9748716397,25.001
589824,1.29998006,25.0
589824,1.299980281,25.0
589824,1.299980208,25.0
589824,1.299980075,25.0
589824,1.299980267,25.0
606208,1.625089335,25.0
606208,1.625089306,25.0
606208,1.625089306,25.0
606208,1.625089365,24.999
606208,1.625089409,24.999
622592,1.95019618,25.0
622592,1.950196033,25.0
622592,1.950196121,25.0
622592,1.950196121,24.999
622592,1.950196239,25.0
638976,2.275306044,25.0
638976,2.275306206,25.0
638976,2.275306044,25.0
638976,2.275306147,25.0
638976,2.275306118,24.999
655360,2.600414568,24.999
655360,2.600414642,24.999
655360,2.600414612,24.999
655360,2.600414804,25.0
655360,2.600414642,25.0
671744,2.925524933,25.0
671744,2.925525022,25.0
671744,2.925524845,25.0
671744,2.925524963,25.0
671744,2.925524992,25.0
688128,3.250630658,25.0
688128,3.250630717,24.999
688128,3.250630585,24.999
688128,3.250630481,24.999
688128,3.250630614,24.999
704512,3.575741951,24.999
704512,3.575742113,24.999
704512,3.575742158,24.999
704512,3.575742084,24.999
704512,3.575742128,24.999
720896,3.900849871,24.999
720896,3.900849842,24.999
720896,3.900849974,24.999
720896,3.900849989,24.999
720896,3.900849798,24.999
737280,4.225958749,24.999
737280,4.225958852,24.999
737280,4.22595897,24.999
737280,4.225959087,24.999
737280,4.225959058,24.999
753664,4.551066786,24.999
753664,4.551066713,24.999
753664,4.551066683,24.999
753664,4.551066948,24.999
753664,4.551066875,25.0
770048,4.876178138,24.999
770048,4.876178168,24.999
770048,4.876178212,24.999
770048,4.87617833,24.999
770048,4.876178241,24.999
786432,5.201286294,24.998
786432,5.201286279,24.998
786432,5.201286235,24.999
786432,5.201286279,24.999
786432,5.201286412,24.999
802816,5.526396674,24.999
802816,5.526396851,24.999
802816,5.526396438,25.0
802816,5.5263966,25.0
802816,5.526396335,25.0
819200,5.851502782,24.999
819200,5.851503032,24.999
819200,5.851502929,24.999
819200,5.851502693,25.0
819200,5.851502782,24.999
835584,6.176614605,24.999
835584,6.176614532,24.999
835584,6.176614325,25.0
835584,6.176614635,25.0
835584,6.176614517,25.0
851968,6.501722157,25.0
851968,6.501722702,25.0
851968,6.501722496,25.0
851968,6.501722068,25.0
851968,6.50172226,25.0
868352,6.826832213,24.999
868352,6.826832227,24.999
868352,6.82683233,24.999
868352,6.826832227,24.999
868352,6.826832301,24.999
884736,7.151939131,24.999
884736,7.151939028,24.999
884736,7.151938954,25.0
884736,7.151938763,24.999
884736,7.15193888,24.999
901120,7.47704957,25.0
901120,7.477049363,25.0
901120,7.477049864,24.999
901120,7.477049761,24.999
901120,7.477049982,24.999
917504,7.802158889,24.998
917504,7.802159066,24.999
917504,7.802159463,24.999
917504,7.802159301,25.0
917504,7.802159331,25.0
933888,8.127269873,25.0
933888,8.127269799,25.0
933888,8.127269401,25.0
933888,8.127269342,25.0
933888,8.127269239,25.0
950272,8.452375554,24.999
950272,8.452375259,24.999
950272,8.452375333,25.0
950272,8.452375215,25.0
950272,8.452375126,25.0
966656,8.777487465,24.999
966656,8.777487347,24.999
966656,8.777487406,24.999
966656,8.777487613,24.999
966656,8.777487127,24.999
983040,9.102597315,25.0
983040,9.102597551,24.999
983040,9.102597492,24.999
983040,9.102597757,24.999
983040,9.102597609,24.999
999424,9.427704351,25.0
999424,9.427704484,25.0
999424,9.427704763,24.999
999424,9.427704307,24.999
999424,9.427703968,24.999
1015808,9.752812227,24.999
1015808,9.752812241,24.999
1015808,9.752812256,24.999
1015808,9.752812094,24.999
1015808,9.752812624,24.999
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 30dac_counts,3458A_volt,arroyo_temperature
0,-10.40392845,30.004
0,-10.40392865,30.004
0,-10.40392882,30.004
0,-10.40392901,30.004
0,-10.40392874,30.004
16384,-10.07882007,30.004
16384,-10.07881994,30.003
16384,-10.07882003,30.003
16384,-10.07882023,30.003
16384,-10.07882112,30.003
32768,-9.753712725,30.002
32768,-9.753712445,30.003
32768,-9.753712769,30.003
32768,-9.753712445,30.003
32768,-9.75371271,30.003
49152,-9.428603008,30.004
49152,-9.428603023,30.004
49152,-9.4286032,30.003
49152,-9.428602861,30.004
49152,-9.428602934,30.003
65536,-9.103494911,30.003
65536,-9.103495073,30.003
65536,-9.103495324,30.003
65536,-9.10349553,30.003
65536,-9.103494838,30.003
81920,-8.778386594,30.003
81920,-8.778386918,30.003
81920,-8.778387095,30.003
81920,-8.778387006,30.003
81920,-8.778386888,30.003
98304,-8.45327832,30.002
98304,-8.453278291,30.002
98304,-8.453278158,30.002
98304,-8.453277834,30.003
98304,-8.453278217,30.003
114688,-8.128170931,30.003
114688,-8.128171004,30.003
114688,-8.128170901,30.002
114688,-8.128170887,30.002
114688,-8.128170784,30.002
131072,-7.803061332,30.001
131072,-7.803061788,30.002
131072,-7.803061803,30.002
131072,-7.803061862,30.002
131072,-7.80306114,30.002
147456,-7.477953574,30.002
147456,-7.4779535,30.002
147456,-7.47795403,30.002
147456,-7.477953883,30.002
147456,-7.477953839,30.002
163840,-7.152845138,30.002
163840,-7.152845242,30.002
163840,-7.152845433,30.002
163840,-7.1528453,30.002
163840,-7.152845035,30.002
180224,-6.827736276,30.001
180224,-6.827736335,30.001
180224,-6.827736379,30.001
180224,-6.82773657,30.001
180224,-6.827736526,30.002
196608,-6.502627767,30.001
196608,-6.502627752,30.001
196608,-6.502627796,30.002
196608,-6.502627899,30.002
196608,-6.502627708,30.002
212992,-6.177519685,30.003
212992,-6.177519582,30.003
212992,-6.177519876,30.003
212992,-6.177519434,30.002
212992,-6.177519199,30.001
229376,-5.852410351,30.001
229376,-5.852410159,30.001
229376,-5.852410307,30.002
229376,-5.852410218,30.002
229376,-5.852410071,30.002
245760,-5.527302755,30.001
245760,-5.527302622,30.001
245760,-5.527302475,30.001
245760,-5.527302298,30.001
245760,-5.527302387,30.0
262144,-5.202193067,30.002
262144,-5.202193067,30.002
262144,-5.20219295,30.002
262144,-5.202192847,30.002
262144,-5.202192802,30.002
278528,-4.87708419,30.002
278528,-4.87708422,30.001
278528,-4.877084308,30.001
278528,-4.877084146,30.001
278528,-4.877084308,30.001
294912,-4.551974517,30.001
294912,-4.551974989,30.0
294912,-4.551974915,30.0
294912,-4.551974959,30.0
294912,-4.551974974,30.0
311296,-4.226866568,30.001
311296,-4.22686673,30.001
311296,-4.226866553,30.001
311296,-4.226866671,30.001
311296,-4.226866553,30.001
327680,-3.901758265,30.001
327680,-3.901758206,30.001
327680,-3.901758147,30.001
327680,-3.901757985,30.001
327680,-3.901757956,30.001
344064,-3.576649594,30.001
344064,-3.576649844,30.001
344064,-3.576650021,30.001
344064,-3.576649962,30.0
344064,-3.576649859,30.0
360448,-3.251541733,30.0
360448,-3.251541483,30.001
360448,-3.251541733,30.001
360448,-3.251541556,30.001
360448,-3.2515416,30.001
376832,-2.926431501,30.001
376832,-2.926431707,30.001
376832,-2.926431545,30.001
376832,-2.926431471,30.0
376832,-2.926431456,30.0
393216,-2.601323581,30.001
393216,-2.601323713,30.001
393216,-2.60132361,30.001
393216,-2.601323787,30.0
393216,-2.601323669,30.0
409600,-2.276216265,30.0
409600,-2.276216353,30.0
409600,-2.276216383,30.0
409600,-2.276216412,30.0
409600,-2.276216279,30.001
425984,-1.951106062,30.0
425984,-1.951106047,30.0
425984,-1.951106047,29.999
425984,-1.951106017,30.0
425984,-1.951106062,30.0
442368,-1.625998525,30.001
442368,-1.625998554,30.0
442368,-1.62599851,30.0
442368,-1.625998628,30.0
442368,-1.625998613,30.0
458752,-1.300889014,30.0
458752,-1.300888823,30.0
458752,-1.300888823,30.0
458752,-1.300888955,30.0
458752,-1.300888867,30.0
475136,-0.9757815066,30.0
475136,-0.9757816833,30.0
475136,-0.9757815802,30.0
475136,-0.9757814035,30.0
475136,-0.975781595,30.0
491520,-0.6506710236,30.001
491520,-0.6506709058,30.0
491520,-0.6506710825,30.0
491520,-0.6506711267,30.0
491520,-0.6506709058,30.001
507904,-0.3255627797,30.0
507904,-0.3255627208,30.001
507904,-0.3255627797,30.001
507904,-0.3255629417,30.001
507904,-0.3255628091,30.001
524288,-0.0004548598061,30.001
524288,-0.0004550218404,30.001
524288,-0.0004549923796,30.001
524288,-0.0004549923796,30.0
524288,-0.0004548892669,30.001
540672,0.3246542827,30.0
540672,0.3246542974,30.0
540672,0.3246541354,29.999
540672,0.3246541059,30.0
540672,0.3246542385,30.001
557056,0.6497600372,29.999
557056,0.6497598457,29.999
557056,0.6497598752,30.0
557056,0.6497599194,30.0
557056,0.6497599194,30.0
573440,0.9748708295,30.0
573440,0.9748707411,30.001
573440,0.9748708295,30.001
573440,0.9748707117,30.001
573440,0.9748707706,30.001
589824,1.299978764,30.001
589824,1.299978956,30.001
589824,1.299978911,30.001
589824,1.299978749,30.001
589824,1.299978794,30.001
606208,1.625087862,30.0
606208,1.625087907,30.0
606208,1.625087789,30.0
606208,1.62508798,30.0
606208,1.625087818,29.999
622592,1.950194545,30.0
622592,1.950194353,30.0
622592,1.950194501,30.0
622592,1.95019453,30.0
622592,1.950194766,30.0
638976,2.275304291,30.0
638976,2.275304203,30.001
638976,2.27530435,30.001
638976,2.275303953,30.001
638976,2.275303997,30.001
655360,2.600412241,30.002
655360,2.600412314,30.001
655360,2.600412241,30.001
655360,2.600412417,30.0
655360,2.600412241,30.0
671744,2.925522768,29.999
671744,2.925522606,29.999
671744,2.925522709,29.999
671744,2.925522768,29.999
671744,2.925522562,29.998
688128,3.25062808,30.0
688128,3.250628066,30.0
688128,3.250628272,30.0
688128,3.250628169,30.001
688128,3.250628051,30.001
704512,3.575739197,30.0
704512,3.575739241,29.999
704512,3.575739241,29.999
704512,3.575739521,30.0
704512,3.575739374,29.999
720896,3.90084719,29.999
720896,3.900847087,30.0
720896,3.900847308,30.0
720896,3.900847235,30.0
720896,3.900847279,30.0
737280,4.225956406,30.0
737280,4.225956539,30.0
737280,4.225956583,30.0
737280,4.225956539,30.0
737280,4.225956436,30.001
753664,4.551063884,30.0
753664,4.55106356,30.0
753664,4.551063767,30.0
753664,4.551063752,30.0
753664,4.551063487,30.0
770048,4.876174677,30.0
770048,4.876174854,30.0
770048,4.876174721,30.0
770048,4.876174765,30.0
770048,4.876174809,30.001
786432,5.201282449,30.001
786432,5.201282729,30.0
786432,5.201282626,30.0
786432,5.201282788,29.999
786432,5.201282552,30.0
802816,5.526393006,29.999
802816,5.526392976,29.998
802816,5.526393021,29.998
802816,5.526392903,29.998
802816,5.526392814,29.999
819200,5.851499026,29.999
819200,5.851498952,29.999
819200,5.851499114,29.999
819200,5.851499202,30.0
819200,5.851498952,30.001
835584,6.176610643,30.0
835584,6.17661023,30.001
835584,6.176610348,30.001
835584,6.176610142,30.0
835584,6.176610363,30.0
851968,6.501718224,30.0
851968,6.50171843,30.001
851968,6.501718651,30.001
851968,6.501718386,30.001
851968,6.501718651,30.001
868352,6.826828132,30.0
868352,6.826828147,29.999
868352,6.826828235,29.999
868352,6.826828,29.999
868352,6.826828029,29.999
884736,7.151934756,29.998
884736,7.151934697,29.999
884736,7.151934741,29.999
884736,7.151934933,30.0
884736,7.151935095,30.0
901120,7.477046167,30.0
901120,7.477046108,30.0
901120,7.477045931,30.0
901120,7.477045813,29.999
901120,7.477045445,29.999
917504,7.802152894,29.999
917504,7.80215257,30.0
917504,7.802152673,30.001
917504,7.802152746,30.001
917504,7.802153615,30.0
933888,8.127264805,30.0
933888,8.127264584,30.0
933888,8.127265218,30.0
933888,8.127264761,30.0
933888,8.127265306,30.0
950272,8.452370796,30.0
950272,8.452370972,30.0
950272,8.45237081,30.0
950272,8.45237053,29.999
950272,8.452371341,29.999
966656,8.777483002,29.999
966656,8.777483149,30.0
966656,8.777483356,30.0
966656,8.777482545,30.001
966656,8.777481912,30.0
983040,9.102592277,30.0
983040,9.102592203,29.999
983040,9.102592734,29.999
983040,9.102592734,29.999
983040,9.102592969,29.999
999424,9.427699932,30.0
999424,9.427699578,29.999
999424,9.427699667,29.999
999424,9.427699549,29.999
999424,9.42769974,30.0
1015808,9.752807395,29.999
1015808,9.752807483,29.999
1015808,9.752807248,29.999
1015808,9.752807233,29.999
1015808,9.752807027,29.999
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 35dac_counts,3458A_volt,arroyo_temperature
0,-10.40392142,35.006
0,-10.40392126,35.004
0,-10.40392114,35.005
0,-10.40392104,35.005
0,-10.4039213,35.005
16384,-10.07881371,35.005
16384,-10.07881337,35.005
16384,-10.0788129,35.005
16384,-10.07881269,35.005
16384,-10.07881307,35.004
32768,-9.753706524,35.003
32768,-9.753706612,35.003
32768,-9.753706303,35.004
32768,-9.753706288,35.005
32768,-9.753705905,35.005
49152,-9.428596689,35.003
49152,-9.428595893,35.003
49152,-9.428595702,35.004
49152,-9.428595643,35.004
49152,-9.42859632,35.003
65536,-9.103488872,35.002
65536,-9.103488695,35.002
65536,-9.103488518,35.002
65536,-9.103488754,35.002
65536,-9.103489225,35.002
81920,-8.778380805,35.002
81920,-8.778380967,35.002
81920,-8.778380996,35.002
81920,-8.778381011,35.002
81920,-8.778380407,35.002
98304,-8.453271854,35.001
98304,-8.453272134,35.001
98304,-8.453272075,35.001
98304,-8.453272045,35.001
98304,-8.453272001,35.001
114688,-8.128164582,35.004
114688,-8.128164877,35.004
114688,-8.128164508,35.003
114688,-8.128164391,35.003
114688,-8.128164729,35.004
131072,-7.803055985,35.002
131072,-7.803056294,35.003
131072,-7.803056574,35.002
131072,-7.803056382,35.002
131072,-7.803056692,35.001
147456,-7.477948595,35.0
147456,-7.477948948,35.001
147456,-7.477948536,35.001
147456,-7.47794858,35.002
147456,-7.47794833,35.003
163840,-7.152839894,35.003
163840,-7.152839894,35.003
163840,-7.152840086,35.003
163840,-7.152839997,35.003
163840,-7.152840218,35.003
180224,-6.827731606,35.002
180224,-6.827731724,35.002
