# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 20dac_counts,3458A_volt,arroyo_temperature
384,-10.39631772,25.003
384,-10.39631797,25.003
384,-10.39631775,25.002
512,-10.39377533,25.001
512,-10.39377591,25.002
512,-10.39377585,25.001
512,-10.39377607,25.001
512,-10.3937758,25.001
640,-10.3912363,25.001
640,-10.39123661,25.0
640,-10.39123634,25.0
640,-10.39123667,25.001
640,-10.39123695,25.001
768,-10.38869608,25.002
768,-10.38869594,25.002
768,-10.38869647,25.002
768,-10.38869679,25.002
768,-10.38869628,25.003
896,-10.38615736,25.0
896,-10.38615708,25.001
896,-10.38615767,25.002
896,-10.38615779,25.002
896,-10.38615729,25.003
1024,-10.383616,25.003
1024,-10.38361594,25.003
1024,-10.38361567,25.001
1024,-10.38361585,25.0
1024,-10.38361593,25.001
1152,-10.38107671,25.001
1152,-10.38107633,25.001
1152,-10.38107671,25.001
1152,-10.38107686,25.001
1152,-10.38107632,25.001
1280,-10.37853653,25.001
1280,-10.37853693,25.001
1280,-10.37853643,25.001
1280,-10.37853669,25.001
1280,-10.37853715,25.001
1408,-10.37599709,25.001
1408,-10.37599784,25.001
1408,-10.3759977,25.0
1408,-10.37599751,25.0
1408,-10.37599678,25.001
1536,-10.37345453,24.999
1536,-10.37345499,25.0
1536,-10.37345478,25.0
1536,-10.37345509,24.999
1536,-10.37345568,25.0
1664,-10.37091647,25.001
1664,-10.37091666,25.002
1664,-10.37091673,25.002
1664,-10.37091626,25.001
1664,-10.37091656,25.002
1792,-10.36837642,25.002
1792,-10.36837646,25.002
1792,-10.36837676,25.002
1792,-10.36837667,25.002
1792,-10.36837702,25.002
1920,-10.36583736,25.002
1920,-10.36583777,25.002
1920,-10.36583771,25.001
1920,-10.36583743,24.999
1920,-10.36583721,24.999
2048,-10.3632961,25.0
2048,-10.3632957,25.001
2048,-10.36329543,25.001
2048,-10.36329546,24.998
2048,-10.36329548,24.998
2176,-10.3607567,25.0
2176,-10.36075627,24.999
2176,-10.36075647,24.998
2176,-10.36075671,24.999
2176,-10.36075667,24.999
2304,-10.35821662,25.0
2304,-10.35821662,25.0
2304,-10.35821685,25.0
2304,-10.35821703,25.0
2304,-10.35821703,25.001
2432,-10.35567773,25.001
2432,-10.3556778,25.001
2432,-10.35567743,25.002
2432,-10.3556777,25.002
2432,-10.35567777,25.002
2560,-10.35313606,25.0
2560,-10.353136,24.999
2560,-10.35313653,24.998
2560,-10.35313621,24.998
2560,-10.35313634,24.999
2688,-10.35059754,25.0
2688,-10.35059729,25.0
2688,-10.35059707,25.001
2688,-10.35059775,25.001
2688,-10.35059754,25.001
2816,-10.34805768,25.001
2816,-10.34805742,25.001
2816,-10.348058,25.001
2816,-10.34805798,25.001
2816,-10.34805809,24.998
2944,-10.34551843,25.0
2944,-10.34551803,25.001
2944,-10.34551816,25.0
2944,-10.34551806,25.0
2944,-10.34551863,25.0
3072,-10.34297681,25.001
3072,-10.34297656,25.0
3072,-10.34297687,25.001
3072,-10.34297721,25.001
3072,-10.34297696,25.001
3200,-10.34043747,25.001
3200,-10.34043772,25.002
3200,-10.34043731,25.001
3200,-10.34043746,25.001
3200,-10.34043715,25.001
3328,-10.33789763,25.002
3328,-10.3378976,25.001
3328,-10.33789742,25.0
3328,-10.33789713,25.0
3328,-10.33789723,25.0
3456,-10.33535855,24.999
3456,-10.33535898,24.999
3456,-10.33535836,24.999
3456,-10.33535889,25.0
3456,-10.33535881,25.001
3584,-10.33281623,24.999
3584,-10.33281645,24.999
3584,-10.33281633,24.999
3584,-10.33281651,24.999
3584,-10.33281595,25.0
3712,-10.33027678,25.0
3712,-10.33027745,25.0
3712,-10.33027692,25.0
3712,-10.33027721,25.0
3712,-10.33027687,25.0
3840,-10.32773719,25.0
3840,-10.32773776,25.0
3840,-10.32773763,25.0
3840,-10.32773734,25.0
3840,-10.32773744,25.0
3968,-10.32519807,25.0
3968,-10.32519835,25.001
3968,-10.32519857,25.002
3968,-10.32519852,25.002
3968,-10.32519801,25.002
4096,-10.32265696,25.0
4096,-10.32265666,25.0
4096,-10.32265678,25.001
4096,-10.32265662,25.001
4096,-10.32265651,25.0
4224,-10.32011791,25.0
4224,-10.32011795,25.0
4224,-10.32011773,25.001
4224,-10.3201175,25.001
4224,-10.32011745,25.001
4352,-10.3175779,25.001
4352,-10.31757771,25.001
4352,-10.3175774,25.0
4352,-10.31757737,24.999
4352,-10.31757786,25.0
4480,-10.31503891,25.0
4480,-10.31503897,24.999
4480,-10.3150391,25.0
4480,-10.31503894,25.0
4480,-10.31503897,24.999
4608,-10.31249767,24.999
4608,-10.31249746,24.999
4608,-10.31249711,24.999
4608,-10.31249699,24.999
4608,-10.31249734,24.999
4736,-10.30995835,25.001
4736,-10.30995821,25.001
4736,-10.30995816,25.001
4736,-10.30995846,25.002
4736,-10.30995861,25.002
4864,-10.30741844,25.0
4864,-10.30741829,25.0
4864,-10.30741839,25.0
4864,-10.30741845,25.0
4864,-10.30741855,25.0
4992,-10.30487967,24.999
4992,-10.30487948,25.0
4992,-10.3048798,24.999
4992,-10.30487945,24.999
4992,-10.30487949,24.999
5120,-10.30233698,25.0
5120,-10.30233692,25.0
5120,-10.30233667,25.0
5120,-10.30233664,25.0
5120,-10.30233719,25.001
5248,-10.29979798,25.001
5248,-10.29979817,25.0
5248,-10.2997977,25.0
5248,-10.29979809,24.999
5248,-10.29979829,24.999
5376,-10.29725838,25.001
5376,-10.29725853,25.001
5376,-10.29725847,25.001
5376,-10.29725853,25.001
5376,-10.29725877,25.002
5504,-10.2947195,25.0
5504,-10.29471944,25.0
5504,-10.29471944,25.0
5504,-10.29471964,25.0
5504,-10.29471963,25.0
5632,-10.29217834,24.999
5632,-10.29217828,24.999
5632,-10.29217847,24.999
5632,-10.29217842,24.999
5632,-10.29217884,24.999
5760,-10.28963872,25.0
5760,-10.28963876,25.0
5760,-10.28963934,25.0
5760,-10.28963928,25.0
5760,-10.28963922,25.0
5888,-10.28709948,25.0
5888,-10.28709939,24.999
5888,-10.28709902,25.0
5888,-10.28709917,25.0
5888,-10.28709908,25.0
6016,-10.28456013,25.0
6016,-10.28456041,25.0
6016,-10.28455974,25.0
6016,-10.28455971,24.999
6016,-10.28456037,24.999
6144,-10.28201855,25.0
6144,-10.28201842,24.999
6144,-10.28201839,25.0
6144,-10.28201835,25.0
6144,-10.28201795,25.0
6272,-10.27947927,25.0
6272,-10.27947977,25.0
6272,-10.27947974,25.0
6272,-10.27948006,25.0
6272,-10.27947964,24.999
6400,-10.27693987,25.0
6400,-10.27693923,24.999
6400,-10.27693976,24.999
6400,-10.27693997,24.999
6400,-10.27694031,24.999
6528,-10.27440083,24.998
6528,-10.27440049,24.999
6528,-10.27440018,24.998
6528,-10.27440089,24.999
6528,-10.27440113,25.0
6656,-10.27185876,25.0
6656,-10.2718585,25.0
6656,-10.27185856,25.0
6656,-10.27185897,25.0
6656,-10.27185907,24.999
6784,-10.26931913,25.0
6784,-10.2693206,24.999
6784,-10.26932175,24.999
6784,-10.26932203,24.999
6784,-10.26932169,25.0
6912,-10.26678073,25.001
6912,-10.26678093,25.001
6912,-10.26678062,25.0
6912,-10.2667804,24.999
6912,-10.26678042,24.998
7040,-10.26424154,24.998
7040,-10.26424177,24.999
7040,-10.26424206,25.0
7040,-10.26424174,25.0
7040,-10.26424151,25.0
7168,-10.26169999,25.002
7168,-10.26170021,25.001
7168,-10.26169981,25.001
7168,-10.26169989,25.001
7168,-10.26169992,25.0
7296,-10.25916087,25.0
7296,-10.25916115,24.998
7296,-10.25916062,24.999
7296,-10.25916018,25.0
7296,-10.25916047,25.0
7424,-10.25662063,25.0
7424,-10.2566208,25.0
7424,-10.25662086,25.0
7424,-10.256621,25.0
7424,-10.25662088,25.001
7552,-10.25408149,24.999
7552,-10.25408178,24.999
7552,-10.25408186,25.0
7552,-10.25408174,24.999
7552,-10.25408178,24.999
7680,-10.25154016,25.0
7680,-10.25153988,25.0
7680,-10.2515398,25.0
7680,-10.25153935,24.999
7680,-10.25153919,25.0
7808,-10.24900101,24.999
7808,-10.24900121,24.999
7808,-10.24900108,25.0
7808,-10.24900059,25.0
7808,-10.2490012,24.999
7936,-10.24646072,24.999
7936,-10.24646093,24.998
7936,-10.24646088,24.999
7936,-10.24646085,25.0
7936,-10.246461,25.001
8064,-10.24392172,25.0
8064,-10.24392216,25.0
8064,-10.24392233,24.999
8064,-10.24392185,24.998
8064,-10.24392201,24.998
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 30dac_counts,3458A_volt,arroyo_temperature
0,-10.40392958,30.004
0,-10.40393019,30.004
0,-10.40393004,30.005
0,-10.40393048,30.005
0,-10.40393064,30.005
128,-10.40139189,30.007
128,-10.4013917,30.007
128,-10.40139148,30.006
128,-10.40139142,30.006
128,-10.40139158,30.006
256,-10.39885107,30.002
256,-10.39885122,30.002
256,-10.39885134,30.002
256,-10.39885137,30.003
256,-10.39885187,30.003
384,-10.39631238,30.004
384,-10.39631226,30.004
384,-10.39631229,30.004
384,-10.39631235,30.004
384,-10.3963123,30.002
512,-10.39377023,30.003
512,-10.3937701,30.004
512,-10.39376975,30.003
512,-10.3937699,30.003
512,-10.39377016,30.003
640,-10.39123089,30.003
640,-10.39123089,30.003
640,-10.39123077,30.004
640,-10.39123052,30.003
640,-10.39123041,30.003
768,-10.38869021,30.004
768,-10.38869021,30.003
768,-10.38869059,30.002
768,-10.38869055,30.002
768,-10.38869059,30.001
896,-10.38615144,30.004
896,-10.386152,30.003
896,-10.38615181,30.003
896,-10.38615201,30.004
896,-10.38615192,30.004
1024,-10.38360952,30.003
1024,-10.38360936,30.002
1024,-10.38360939,30.002
1024,-10.38360943,30.002
1024,-10.38360906,30.002
1152,-10.38107128,29.999
1152,-10.38107057,29.997
1152,-10.38107078,29.996
1152,-10.38107062,29.998
1152,-10.38107072,30.0
1280,-10.37853055,30.002
1280,-10.37853086,30.001
1280,-10.37853101,29.998
1280,-10.37853088,29.999
1280,-10.37853082,29.999
1408,-10.37599172,30.001
1408,-10.37599168,30.0
1408,-10.37599184,30.001
1408,-10.37599199,30.003
1408,-10.37599214,30.003
1536,-10.37345082,30.005
1536,-10.37345051,30.004
1536,-10.3734507,30.004
1536,-10.37345049,30.002
1536,-10.37345039,30.001
1664,-10.37091081,30.002
1664,-10.37091069,30.002
1664,-10.37091056,30.002
1664,-10.37091106,30.003
1664,-10.37091077,30.003
1792,-10.36837166,30.003
1792,-10.36837138,30.001
1792,-10.36837082,29.998
1792,-10.36837087,29.999
1792,-10.36837097,30.001
1920,-10.36583142,29.998
1920,-10.36583143,29.999
1920,-10.36583167,30.0
1920,-10.36583161,30.001
1920,-10.36583193,30.002
2048,-10.36329015,30.001
2048,-10.36329003,30.002
2048,-10.36328988,30.004
2048,-10.36329,30.003
2048,-10.36329025,30.003
2176,-10.36075124,30.002
2176,-10.36075148,30.003
2176,-10.36075176,30.002
2176,-10.36075223,30.002
2176,-10.36075175,30.002
2304,-10.35821159,30.0
2304,-10.35821167,29.999
2304,-10.35821202,30.0
2304,-10.35821215,30.001
2304,-10.35821184,30.002
2432,-10.3556726,30.0
2432,-10.35567285,30.001
2432,-10.35567318,29.999
2432,-10.35567271,29.999
2432,-10.35567324,30.0
2560,-10.35313126,30.004
2560,-10.3531319,30.003
2560,-10.35313134,30.003
2560,-10.35313134,30.001
2560,-10.35313127,30.002
2688,-10.35059182,30.003
2688,-10.35059213,30.002
2688,-10.3505919,30.002
2688,-10.35059216,30.0
2688,-10.35059243,30.0
2816,-10.34805248,30.002
2816,-10.34805235,30.0
2816,-10.34805269,30.0
2816,-10.34805288,30.0
2816,-10.3480531,29.996
2944,-10.34551351,29.999
2944,-10.34551352,30.0
2944,-10.34551358,30.0
2944,-10.34551373,30.0
2944,-10.34551337,29.999
3072,-10.34297186,30.002
3072,-10.34297176,30.002
3072,-10.34297186,30.002
3072,-10.34297192,30.003
3072,-10.34297184,30.002
3200,-10.34043233,29.998
3200,-10.34043277,29.999
3200,-10.34043268,30.0
3200,-10.34043232,30.002
3200,-10.34043232,30.002
3328,-10.3378925,29.999
3328,-10.33789224,29.999
3328,-10.3378926,29.999
3328,-10.33789291,29.999
3328,-10.33789278,29.999
3456,-10.33535369,30.001
3456,-10.33535409,30.0
3456,-10.33535363,30.0
3456,-10.33535391,30.0
3456,-10.33535378,30.0
3584,-10.33281208,29.999
3584,-10.33281208,30.0
3584,-10.33281152,30.002
3584,-10.33281146,30.003
3584,-10.33281125,30.002
3712,-10.33027211,30.002
3712,-10.33027207,30.002
3712,-10.3302722,30.002
3712,-10.33027241,30.002
3712,-10.33027211,30.002
3840,-10.32773276,30.0
3840,-10.32773215,29.999
3840,-10.32773256,30.0
3840,-10.32773286,30.001
3840,-10.32773302,30.002
3968,-10.32519378,29.998
3968,-10.32519362,29.996
3968,-10.3251938,29.997
3968,-10.32519359,29.998
3968,-10.32519393,29.999
4096,-10.32265267,30.001
4096,-10.32265229,30.001
4096,-10.32265242,30.001
4096,-10.32265274,30.001
4096,-10.32265246,30.0
4224,-10.32011353,29.999
4224,-10.32011336,30.0
4224,-10.32011328,30.0
4224,-10.32011356,29.999
4224,-10.32011333,29.998
4352,-10.31757329,30.0
4352,-10.31757301,29.998
4352,-10.31757353,29.999
4352,-10.31757331,30.0
4352,-10.31757395,30.001
4480,-10.3150347,29.999
4480,-10.3150348,29.999
4480,-10.31503477,29.999
4480,-10.31503455,30.001
4480,-10.31503449,30.002
4608,-10.31249297,30.002
4608,-10.31249279,30.0
4608,-10.31249315,30.0
4608,-10.31249332,30.0
4608,-10.3124931,30.0
4736,-10.30995357,30.0
4736,-10.30995422,29.999
4736,-10.30995413,29.997
4736,-10.30995436,29.998
4736,-10.30995401,29.998
4864,-10.30741387,30.002
4864,-10.30741394,30.002
4864,-10.30741415,30.001
4864,-10.30741437,30.001
4864,-10.30741375,30.001
4992,-10.30487553,30.003
4992,-10.30487507,30.002
4992,-10.30487531,30.001
4992,-10.30487544,30.001
4992,-10.30487485,30.001
5120,-10.30233247,29.999
5120,-10.30233237,30.0
5120,-10.30233262,30.0
5120,-10.30233255,29.999
5120,-10.30233249,29.999
5248,-10.29979285,29.999
5248,-10.29979304,30.0
5248,-10.29979298,29.999
5248,-10.29979266,29.997
5248,-10.29979288,29.997
5376,-10.29725287,29.998
5376,-10.29725286,29.998
5376,-10.29725301,29.999
5376,-10.29725302,29.999
5376,-10.29725259,29.999
5504,-10.29471397,29.999
5504,-10.294715,30.0
5504,-10.29471499,30.0
5504,-10.29471477,30.001
5504,-10.29471453,30.002
5632,-10.29217282,30.0
5632,-10.29217279,30.0
5632,-10.29217299,30.001
5632,-10.2921727,30.001
5632,-10.29217307,29.999
5760,-10.2896334,29.999
5760,-10.28963258,30.001
5760,-10.28963328,29.997
5760,-10.28963347,29.999
5760,-10.28963342,30.001
5888,-10.2870937,30.002
5888,-10.28709366,30.001
5888,-10.28709388,30.002
5888,-10.28709367,30.002
5888,-10.28709353,30.003
6016,-10.28455486,30.001
6016,-10.28455482,30.002
6016,-10.28455502,30.001
6016,-10.28455535,29.999
6016,-10.2845551,29.998
6144,-10.28201338,29.999
6144,-10.28201298,30.0
6144,-10.28201325,30.001
6144,-10.28201338,30.0
6144,-10.28201323,30.0
6272,-10.2794745,29.999
6272,-10.27947458,30.0
6272,-10.27947492,30.0
6272,-10.27947483,30.001
6272,-10.27947483,30.001
6400,-10.27693459,29.999
6400,-10.27693445,30.0
6400,-10.2769349,30.0
6400,-10.27693487,30.0
6400,-10.27693495,30.0
6528,-10.27439609,30.0
6528,-10.27439543,30.0
6528,-10.27439575,30.0
6528,-10.27439547,29.999
6528,-10.27439563,30.001
6656,-10.27185297,30.0
6656,-10.27185311,29.999
6656,-10.27185314,29.998
6656,-10.27185371,29.999
6656,-10.27185393,29.999
6784,-10.26931484,30.001
6784,-10.26931443,30.001
6784,-10.26931426,30.001
6784,-10.26931421,30.0
6784,-10.26931419,30.0
6912,-10.26677454,30.002
6912,-10.26677441,30.002
6912,-10.26677446,29.999
6912,-10.26677457,29.998
6912,-10.26677421,29.998
7040,-10.26423522,29.998
7040,-10.26423574,29.998
7040,-10.26423542,29.999
7040,-10.26423553,30.0
7040,-10.26423593,29.999
7168,-10.26169386,30.0
7168,-10.26169363,29.998
7168,-10.26169357,29.999
7168,-10.26169466,30.0
7168,-10.26169479,30.001
7296,-10.25915459,30.0
7296,-10.25915442,29.998
7296,-10.25915477,29.998
7296,-10.25915459,29.999
7296,-10.25915471,29.999
7424,-10.25661454,30.001
7424,-10.25661463,30.001
7424,-10.2566151,30.001
7424,-10.2566149,30.0
7424,-10.25661504,30.0
7552,-10.25407613,30.0
7552,-10.25407576,30.0
7552,-10.25407605,30.0
7552,-10.25407569,29.999
7552,-10.25407642,29.998
7680,-10.25153413,29.999
7680,-10.25153406,30.001
7680,-10.25153412,30.002
7680,-10.25153369,30.0
7680,-10.2515339,30.0
7808,-10.24899479,30.002
7808,-10.24899466,30.0
7808,-10.24899461,30.0
7808,-10.2489946,30.001
7808,-10.2489946,30.001
7936,-10.2464554,30.002
7936,-10.24645523,30.002
7936,-10.24645523,30.001
7936,-10.24645527,30.0
7936,-10.24645554,30.001
8064,-10.24391606,30.001
8064,-10.24391604,30.001
8064,-10.24391658,29.999
8064,-10.24391603,29.999
8064,-10.24391625,29.997
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 35dac_counts,3458A_volt,arroyo_temperature
0,-10.40392381,35.005
0,-10.40392348,35.001
0,-10.40392337,35.001
0,-10.4039231,35.001
0,-10.40392326,35.002
128,-10.4013847,35.002
128,-10.40138496,35.003
128,-10.40138476,35.004
128,-10.40138527,35.006
128,-10.40138495,35.005
256,-10.39884488,35.002
256,-10.39884497,35.002
256,-10.39884474,35.001
256,-10.39884518,35.002
256,-10.39884528,35.003
384,-10.39630573,35.004
384,-10.39630585,35.005
384,-10.39630591,35.006
384,-10.3963061,35.006
384,-10.39630601,35.005
512,-10.39376333,35.004
512,-10.39376316,35.003
512,-10.39376349,35.003
512,-10.39376355,35.003
512,-10.39376366,35.003
640,-10.39122479,35.003
640,-10.39122451,35.004
640,-10.39122419,35.004
640,-10.39122429,35.005
