"Time","Arroyo TECSource Chamber Temp","3458A Vz"
2023-03-14 02:59:36,34.5560000,
2023-03-14 02:59:38,34.5510000,
2023-03-14 02:59:39,,10.0916824
2023-03-14 02:59:40,34.5450000,
2023-03-14 02:59:42,34.5390000,
2023-03-14 02:59:43,,10.0916825
2023-03-14 02:59:44,34.5340000,
2023-03-14 02:59:46,34.5280000,
2023-03-14 02:59:47,,10.0916826
2023-03-14 02:59:48,34.5230000,
2023-03-14 02:59:50,34.5180000,
2023-03-14 02:59:51,,10.0916825
2023-03-14 02:59:52,34.5130000,
2023-03-14 02:59:54,34.5080000,
2023-03-14 02:59:55,,10.0916825
2023-03-14 02:59:56,34.5040000,
2023-03-14 02:59:58,34.5000000,
2023-03-14 02:59:59,,10.0916830
2023-03-14 03:00:00,34.4960000,
2023-03-14 03:00:01,,10.0916828
2023-03-14 03:00:02,34.4930000,
2023-03-14 03:00:03,,10.0916823
2023-03-14 03:00:04,34.4900000,
2023-03-14 03:00:05,,10.0916824
2023-03-14 03:00:06,34.4870000,
2023-03-14 03:00:07,,10.0916825
2023-03-14 03:00:08,34.4840000,
2023-03-14 03:00:09,,10.0916821
2023-03-14 03:00:10,34.4820000,
2023-03-14 03:00:11,,10.0916824
2023-03-14 03:00:12,34.4810000,
2023-03-14 03:00:13,,10.0916824
2023-03-14 03:00:14,34.4790000,
2023-03-14 03:00:15,,10.0916822
2023-03-14 03:00:16,34.4780000,
2023-03-14 03:00:17,,10.0916823
2023-03-14 03:00:18,34.4760000,
2023-03-14 03:00:19,,10.0916823
2023-03-14 03:00:20,34.4760000,
2023-03-14 03:00:21,,10.0916827
2023-03-14 03:00:22,34.4750000,
2023-03-14 03:00:23,,10.0916825
2023-03-14 03:00:24,34.4750000,
2023-03-14 03:00:25,,10.0916827
2023-03-14 03:00:26,34.4750000,
2023-03-14 03:00:27,,10.0916827
2023-03-14 03:00:28,34.4750000,
2023-03-14 03:00:29,,10.0916827
2023-03-14 03:00:30,34.4750000,
2023-03-14 03:00:31,,10.0916825
2023-03-14 03:00:32,34.4750000,
2023-03-14 03:00:33,,10.0916828
2023-03-14 03:00:34,34.4750000,
2023-03-14 03:00:35,,10.0916825
2023-03-14 03:00:36,34.4750000,
2023-03-14 03:00:37,,10.0916828
2023-03-14 03:00:38,34.4760000,
2023-03-14 03:00:39,,10.0916826
2023-03-14 03:00:40,34.4760000,
2023-03-14 03:00:41,,10.0916830
2023-03-14 03:00:42,34.4770000,
2023-03-14 03:00:43,,10.0916827
2023-03-14 03:00:44,34.4770000,
2023-03-14 03:00:45,,10.0916827
2023-03-14 03:00:46,34.4780000,
2023-03-14 03:00:47,,10.0916826
2023-03-14 03:00:48,34.4780000,
2023-03-14 03:00:49,,10.0916829
2023-03-14 03:00:50,34.4770000,
2023-03-14 03:00:51,,10.0916830
2023-03-14 03:00:52,34.4750000,
2023-03-14 03:00:53,,10.0916827
2023-03-14 03:00:54,34.4710000,
2023-03-14 03:00:55,,10.0916825
2023-03-14 03:00:56,34.4670000,
2023-03-14 03:00:57,,10.0916823
2023-03-14 03:00:58,34.4630000,
2023-03-14 03:00:59,,10.0916823
2023-03-14 03:01:00,34.4570000,
2023-03-14 03:01:01,,10.0916821
2023-03-14 03:01:02,34.4520000,
2023-03-14 03:01:03,,10.0916825
2023-03-14 03:01:04,34.4460000,
2023-03-14 03:01:05,,10.0916822
2023-03-14 03:01:06,34.4400000,
2023-03-14 03:01:07,,10.0916821
2023-03-14 03:01:08,34.4350000,
2023-03-14 03:01:09,,10.0916820
2023-03-14 03:01:10,34.4290000,
2023-03-14 03:01:11,,10.0916824
2023-03-14 03:01:12,34.4230000,
2023-03-14 03:01:13,,10.0916823
2023-03-14 03:01:14,34.4180000,
2023-03-14 03:01:15,,10.0916823
2023-03-14 03:01:16,34.4130000,
2023-03-14 03:01:17,,10.0916824
2023-03-14 03:01:18,34.4090000,
2023-03-14 03:01:19,,10.0916826
2023-03-14 03:01:20,34.4040000,
2023-03-14 03:01:21,,10.0916823
2023-03-14 03:01:22,34.4000000,
2023-03-14 03:01:23,,10.0916822
2023-03-14 03:01:24,34.3960000,
2023-03-14 03:01:25,,10.0916821
2023-03-14 03:01:26,34.3930000,
2023-03-14 03:01:27,,10.0916823
2023-03-14 03:01:28,34.3900000,
2023-03-14 03:01:29,,10.0916821
2023-03-14 03:01:30,34.3870000,
2023-03-14 03:01:31,,10.0916825
2023-03-14 03:01:32,34.3840000,
2023-03-14 03:01:33,,10.0916822
2023-03-14 03:01:34,34.3820000,
2023-03-14 03:01:35,,10.0916822
2023-03-14 03:01:36,34.3800000,
2023-03-14 03:01:37,,10.0916822
2023-03-14 03:01:38,34.3790000,
2023-03-14 03:01:39,,10.0916823
2023-03-14 03:01:40,34.3770000,
2023-03-14 03:01:41,,10.0916822
2023-03-14 03:01:42,34.3760000,
2023-03-14 03:01:43,,10.0916823
2023-03-14 03:01:44,34.3750000,
2023-03-14 03:01:45,,10.0916822
2023-03-14 03:01:46,34.3750000,
2023-03-14 03:01:47,,10.0916824
2023-03-14 03:01:48,34.3740000,
2023-03-14 03:01:49,,10.0916828
2023-03-14 03:01:50,34.3740000,
2023-03-14 03:01:51,,10.0916825
2023-03-14 03:01:52,34.3740000,
2023-03-14 03:01:53,,10.0916825
2023-03-14 03:01:54,34.3740000,
2023-03-14 03:01:55,,10.0916822
2023-03-14 03:01:56,34.3740000,
2023-03-14 03:01:57,,10.0916827
2023-03-14 03:01:58,34.3750000,
2023-03-14 03:01:59,,10.0916827
2023-03-14 03:02:00,34.3750000,
2023-03-14 03:02:01,,10.0916824
2023-03-14 03:02:02,34.3750000,
2023-03-14 03:02:03,,10.0916822
2023-03-14 03:02:04,34.3760000,
2023-03-14 03:02:05,,10.0916827
2023-03-14 03:02:06,34.3760000,
2023-03-14 03:02:07,,10.0916826
2023-03-14 03:02:08,34.3770000,
2023-03-14 03:02:09,,10.0916829
2023-03-14 03:02:10,34.3780000,
2023-03-14 03:02:11,,10.0916826
2023-03-14 03:02:12,34.3780000,
2023-03-14 03:02:14,34.3780000,
2023-03-14 03:02:15,,10.0916827
2023-03-14 03:02:16,34.3760000,
2023-03-14 03:02:18,34.3740000,
2023-03-14 03:02:19,,10.0916827
2023-03-14 03:02:20,34.3700000,
2023-03-14 03:02:22,34.3660000,
2023-03-14 03:02:23,,10.0916832
2023-03-14 03:02:24,34.3610000,
2023-03-14 03:02:26,34.3550000,
2023-03-14 03:02:27,,10.0916829
2023-03-14 03:02:28,34.3500000,
2023-03-14 03:02:30,34.3440000,
2023-03-14 03:02:31,,10.0916827
2023-03-14 03:02:32,34.3380000,
2023-03-14 03:02:34,34.3320000,
2023-03-14 03:02:35,,10.0916825
2023-03-14 03:02:36,34.3270000,
2023-03-14 03:02:38,34.3210000,
2023-03-14 03:02:39,,10.0916831
2023-03-14 03:02:40,34.3160000,
2023-03-14 03:02:42,34.3110000,
2023-03-14 03:02:43,,10.0916824
2023-03-14 03:02:44,34.3060000,
2023-03-14 03:02:46,34.3020000,
2023-03-14 03:02:47,,10.0916822
2023-03-14 03:02:48,34.2980000,
2023-03-14 03:02:50,34.2950000,
2023-03-14 03:02:51,,10.0916826
2023-03-14 03:02:52,34.2910000,
2023-03-14 03:02:54,34.2890000,
2023-03-14 03:02:55,,10.0916826
2023-03-14 03:02:56,34.2860000,
2023-03-14 03:02:58,34.2840000,
2023-03-14 03:02:59,,10.0916826
2023-03-14 03:03:00,34.2820000,
2023-03-14 03:03:01,,10.0916827
2023-03-14 03:03:02,34.2800000,
2023-03-14 03:03:03,,10.0916825
2023-03-14 03:03:04,34.2790000,
2023-03-14 03:03:05,,10.0916825
2023-03-14 03:03:06,34.2770000,
2023-03-14 03:03:07,,10.0916825
2023-03-14 03:03:08,34.2760000,
2023-03-14 03:03:09,,10.0916822
2023-03-14 03:03:10,34.2750000,
2023-03-14 03:03:11,,10.0916827
2023-03-14 03:03:12,34.2750000,
2023-03-14 03:03:13,,10.0916826
2023-03-14 03:03:14,34.2740000,
2023-03-14 03:03:15,,10.0916826
2023-03-14 03:03:16,34.2740000,
2023-03-14 03:03:17,,10.0916824
2023-03-14 03:03:18,34.2740000,
2023-03-14 03:03:19,,10.0916827
2023-03-14 03:03:20,34.2740000,
2023-03-14 03:03:21,,10.0916825
2023-03-14 03:03:22,34.2740000,
2023-03-14 03:03:23,,10.0916825
2023-03-14 03:03:24,34.2740000,
2023-03-14 03:03:25,,10.0916827
2023-03-14 03:03:26,34.2740000,
2023-03-14 03:03:27,,10.0916827
2023-03-14 03:03:28,34.2750000,
2023-03-14 03:03:29,,10.0916824
2023-03-14 03:03:30,34.2750000,
2023-03-14 03:03:31,,10.0916824
2023-03-14 03:03:32,34.2760000,
2023-03-14 03:03:33,,10.0916821
2023-03-14 03:03:34,34.2760000,
2023-03-14 03:03:35,,10.0916822
2023-03-14 03:03:36,34.2770000,
2023-03-14 03:03:37,,10.0916820
2023-03-14 03:03:38,34.2770000,
2023-03-14 03:03:39,,10.0916823
2023-03-14 03:03:40,34.2760000,
2023-03-14 03:03:41,,10.0916820
2023-03-14 03:03:42,34.2730000,
2023-03-14 03:03:43,,10.0916825
2023-03-14 03:03:44,34.2700000,
2023-03-14 03:03:45,,10.0916825
2023-03-14 03:03:46,34.2660000,
2023-03-14 03:03:47,,10.0916826
2023-03-14 03:03:48,34.2610000,
2023-03-14 03:03:49,,10.0916825
2023-03-14 03:03:50,34.2560000,
2023-03-14 03:03:51,,10.0916819
2023-03-14 03:03:52,34.2500000,
2023-03-14 03:03:53,,10.0916825
2023-03-14 03:03:54,34.2450000,
2023-03-14 03:03:55,,10.0916823
2023-03-14 03:03:56,34.2390000,
2023-03-14 03:03:57,,10.0916824
2023-03-14 03:03:58,34.2330000,
2023-03-14 03:03:59,,10.0916822
2023-03-14 03:04:00,34.2280000,
2023-03-14 03:04:01,,10.0916823
2023-03-14 03:04:02,34.2220000,
2023-03-14 03:04:03,,10.0916822
2023-03-14 03:04:04,34.2170000,
2023-03-14 03:04:05,,10.0916825
2023-03-14 03:04:06,34.2120000,
2023-03-14 03:04:07,,10.0916825
2023-03-14 03:04:08,34.2070000,
2023-03-14 03:04:10,,10.0916821
2023-03-14 03:04:10,34.2030000,
2023-03-14 03:04:12,,10.0916825
2023-03-14 03:04:12,34.1990000,
2023-03-14 03:04:14,,10.0916825
2023-03-14 03:04:14,34.1950000,
2023-03-14 03:04:16,,10.0916824
2023-03-14 03:04:16,34.1920000,
2023-03-14 03:04:18,,10.0916821
2023-03-14 03:04:18,34.1890000,
2023-03-14 03:04:20,,10.0916824
2023-03-14 03:04:20,34.1860000,
2023-03-14 03:04:22,,10.0916823
2023-03-14 03:04:22,34.1840000,
2023-03-14 03:04:24,,10.0916819
2023-03-14 03:04:24,34.1820000,
2023-03-14 03:04:26,,10.0916824
2023-03-14 03:04:26,34.1800000,
2023-03-14 03:04:28,,10.0916822
2023-03-14 03:04:28,34.1780000,
2023-03-14 03:04:30,,10.0916821
2023-03-14 03:04:30,34.1770000,
2023-03-14 03:04:32,,10.0916824
2023-03-14 03:04:32,34.1760000,
2023-03-14 03:04:34,,10.0916819
2023-03-14 03:04:34,34.1750000,
2023-03-14 03:04:36,,10.0916823
2023-03-14 03:04:36,34.1740000,
2023-03-14 03:04:38,,10.0916823
2023-03-14 03:04:38,34.1740000,
2023-03-14 03:04:40,,10.0916825
2023-03-14 03:04:40,34.1740000,
2023-03-14 03:04:42,,10.0916827
2023-03-14 03:04:42,34.1740000,
2023-03-14 03:04:44,,10.0916822
2023-03-14 03:04:44,34.1740000,
2023-03-14 03:04:46,,10.0916824
2023-03-14 03:04:46,34.1740000,
2023-03-14 03:04:48,,10.0916823
2023-03-14 03:04:48,34.1740000,
2023-03-14 03:04:50,,10.0916821
2023-03-14 03:04:50,34.1740000,
2023-03-14 03:04:52,,10.0916823
2023-03-14 03:04:52,34.1750000,
2023-03-14 03:04:54,,10.0916826
2023-03-14 03:04:54,34.1750000,
2023-03-14 03:04:56,,10.0916825
2023-03-14 03:04:56,34.1750000,
2023-03-14 03:04:58,,10.0916823
2023-03-14 03:04:58,34.1760000,
2023-03-14 03:05:00,,10.0916823
2023-03-14 03:05:00,34.1770000,
2023-03-14 03:05:02,,10.0916819
2023-03-14 03:05:02,34.1770000,
2023-03-14 03:05:04,,10.0916826
2023-03-14 03:05:04,34.1770000,
2023-03-14 03:05:06,,10.0916822
2023-03-14 03:05:06,34.1750000,
2023-03-14 03:05:08,,10.0916825
2023-03-14 03:05:08,34.1730000,
2023-03-14 03:05:10,,10.0916825
2023-03-14 03:05:10,34.1690000,
2023-03-14 03:05:12,34.1650000,
2023-03-14 03:05:14,,10.0916822
2023-03-14 03:05:14,34.1600000,
2023-03-14 03:05:17,34.1550000,
2023-03-14 03:05:18,,10.0916817
2023-03-14 03:05:18,34.1490000,
2023-03-14 03:05:20,34.1430000,
2023-03-14 03:05:22,,10.0916820
2023-03-14 03:05:23,34.1380000,
2023-03-14 03:05:25,34.1320000,
2023-03-14 03:05:26,,10.0916825
2023-03-14 03:05:26,34.1260000,
2023-03-14 03:05:29,34.1210000,
2023-03-14 03:05:30,,10.0916826
2023-03-14 03:05:31,34.1160000,
2023-03-14 03:05:33,34.1110000,
2023-03-14 03:05:34,,10.0916826
2023-03-14 03:05:35,34.1060000,
2023-03-14 03:05:37,34.1020000,
2023-03-14 03:05:38,,10.0916825
2023-03-14 03:05:39,34.0980000,
2023-03-14 03:05:41,34.0940000,
2023-03-14 03:05:42,,10.0916823
2023-03-14 03:05:43,34.0910000,
2023-03-14 03:05:45,34.0880000,
2023-03-14 03:05:46,,10.0916822
2023-03-14 03:05:47,34.0850000,
2023-03-14 03:05:49,34.0830000,
2023-03-14 03:05:50,,10.0916825
2023-03-14 03:05:51,34.0810000,
2023-03-14 03:05:53,34.0790000,
2023-03-14 03:05:54,,10.0916821
2023-03-14 03:05:55,34.0780000,
2023-03-14 03:05:57,34.0770000,
2023-03-14 03:05:58,,10.0916823
2023-03-14 03:05:59,34.0750000,
2023-03-14 03:06:00,,10.0916823
2023-03-14 03:06:01,34.0750000,
2023-03-14 03:06:02,,10.0916822
2023-03-14 03:06:03,34.0740000,
2023-03-14 03:06:04,,10.0916819
2023-03-14 03:06:05,34.0740000,
2023-03-14 03:06:06,,10.0916822
2023-03-14 03:06:07,34.0740000,
2023-03-14 03:06:08,,10.0916823
2023-03-14 03:06:09,34.0740000,
2023-03-14 03:06:10,,10.0916820
2023-03-14 03:06:11,34.0740000,
2023-03-14 03:06:12,,10.0916824
2023-03-14 03:06:13,34.0740000,
2023-03-14 03:06:14,,10.0916820
2023-03-14 03:06:15,34.0740000,
2023-03-14 03:06:16,,10.0916820
2023-03-14 03:06:17,34.0740000,
2023-03-14 03:06:18,,10.0916822
2023-03-14 03:06:19,34.0750000,
2023-03-14 03:06:20,,10.0916819
2023-03-14 03:06:21,34.0750000,
2023-03-14 03:06:22,,10.0916821
2023-03-14 03:06:23,34.0750000,
2023-03-14 03:06:24,,10.0916820
2023-03-14 03:06:25,34.0760000,
2023-03-14 03:06:26,,10.0916825
2023-03-14 03:06:27,34.0760000,
2023-03-14 03:06:28,,10.0916819
2023-03-14 03:06:29,34.0770000,
2023-03-14 03:06:30,,10.0916820
2023-03-14 03:06:31,34.0750000,
2023-03-14 03:06:32,,10.0916823
2023-03-14 03:06:33,34.0730000,
2023-03-14 03:06:34,,10.0916825
2023-03-14 03:06:35,34.0700000,
2023-03-14 03:06:36,,10.0916821
2023-03-14 03:06:37,34.0650000,
2023-03-14 03:06:38,,10.0916822
2023-03-14 03:06:39,34.0610000,
2023-03-14 03:06:40,,10.0916823
2023-03-14 03:06:41,34.0560000,
2023-03-14 03:06:42,,10.0916826
2023-03-14 03:06:43,34.0500000,
2023-03-14 03:06:44,,10.0916821
2023-03-14 03:06:45,34.0440000,
2023-03-14 03:06:46,,10.0916823
2023-03-14 03:06:47,34.0390000,
2023-03-14 03:06:48,,10.0916822
2023-03-14 03:06:49,34.0330000,
2023-03-14 03:06:50,,10.0916823
2023-03-14 03:06:51,34.0270000,
2023-03-14 03:06:52,,10.0916823
2023-03-14 03:06:53,34.0220000,
2023-03-14 03:06:54,,10.0916820
2023-03-14 03:06:55,34.0170000,
2023-03-14 03:06:56,,10.0916820
2023-03-14 03:06:57,34.0120000,
2023-03-14 03:06:58,,10.0916822
2023-03-14 03:06:59,34.0070000,
2023-03-14 03:07:00,,10.0916826
2023-03-14 03:07:01,34.0030000,
2023-03-14 03:07:02,,10.0916822
2023-03-14 03:07:03,33.9990000,
2023-03-14 03:07:04,,10.0916820
2023-03-14 03:07:05,33.9950000,
