time,34420a_volt
1710612394.258339,1.71e-09
1710612399.5334287,-1.1e-10
1710612404.8087933,1.15e-09
1710612410.084096,1.13e-09
1710612415.3593352,5.7e-10
1710612420.6345763,4e-10
1710612425.9098513,2.5e-10
1710612431.1849337,-1.62e-09
1710612436.4599214,6e-11
1710612441.7349517,7e-10
1710612447.0099177,2.59e-09
1710612452.2848759,1.26e-09
1710612457.5599706,8e-11
1710612462.834989,-6.2e-10
1710612468.1096542,4e-11
1710612473.3844104,1.64e-09
1710612478.6592395,6.4e-10
1710612483.9341302,3.72e-09
1710612489.209118,0.0
1710612494.4840145,3.4e-09
1710612499.758674,1.18e-09
1710612505.0334277,2.87e-09
1710612510.3084714,1.25e-09
1710612515.5832372,-2.1e-10
1710612520.8581605,7.2e-10
1710612526.1330369,1.58e-09
1710612531.4080207,-1.71e-09
1710612536.6828651,-1.28e-09
1710612541.95789,2.52e-09
1710612547.2328675,-1.31e-09
1710612552.5076578,-4.6e-10
1710612557.7824101,2.4e-09
1710612563.0570993,-3e-10
1710612568.3317657,5.6e-10
1710612573.6064572,-2.8e-10
1710612578.88129,2.31e-09
1710612584.1562898,1.2e-10
1710612589.4311874,5.8e-10
1710612594.7059884,-4.9e-10
1710612599.9810057,9e-11
1710612605.2559984,-2.4e-10
1710612610.530724,-3e-11
1710612615.8054695,-7.6e-10
1710612621.0804334,1.66e-09
1710612626.355359,-8.7e-10
1710612631.6303747,9.6e-10
1710612636.9051988,-7.2e-10
1710612642.1801903,1.78e-09
1710612647.4552665,1.84e-09
1710612652.7303097,1.82e-09
1710612658.0053313,4.6e-10
1710612663.2803342,2.34e-09
1710612668.5552163,7e-10
1710612673.8301654,-4.4e-10
1710612679.1050003,5.2e-10
1710612684.3799195,1e-10
1710612689.6547759,8.2e-10
1710612694.9298642,-8.5e-10
1710612700.2050736,1.33e-09
1710612705.4801545,5e-10
1710612710.7552161,3.14e-09
1710612716.03042,-7.6e-10
1710612721.3055115,3.04e-09
1710612726.5806694,-4.9e-10
1710612731.8557663,-2.1e-10
1710612737.130797,1.44e-09
1710612742.405725,5.6e-10
1710612747.6807313,1.79e-09
1710612752.9559312,-2.5e-09
1710612758.230862,-1e-10
1710612763.5060475,1.57e-09
1710612768.7810113,1.47e-09
1710612774.055988,1.07e-09
1710612779.330803,2e-11
1710612784.605938,-1.12e-09
1710612789.8808703,1.84e-09
1710612795.1560233,3.51e-09
1710612800.431073,-1.68e-09
1710612805.706073,-2.36e-09
1710612810.9808586,2.07e-09
1710612816.2558668,6.3e-10
1710612821.531141,-5.2e-10
