# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100dac_counts,Run 1,Run 2,Run 3,Run 4,Run 5
371712,-3.028036678,-3.02803575,-3.028036383,-3.028036354,-3.028036354
372736,-3.007718449,-3.007717506,-3.007718361,-3.007718272,-3.007718095
373760,-2.98739832,-2.987397937,-2.987398408,-2.987398261,-2.987398158
374784,-2.967079281,-2.967078486,-2.967078854,-2.967078854,-2.967078574
375808,-2.946759859,-2.946759299,-2.946759815,-2.946759741,-2.946759506
376832,-2.926441424,-2.926440982,-2.926441336,-2.926441233,-2.926441129
377856,-2.906122341,-2.906121604,-2.906122164,-2.906122017,-2.906121811
378880,-2.885801917,-2.885801372,-2.885801711,-2.885801608,-2.885801372
379904,-2.86548332,-2.86548254,-2.86548304,-2.865482834,-2.865482878
380928,-2.845166226,-2.845165475,-2.845165813,-2.845165637,-2.845165799
381952,-2.824846333,-2.824845405,-2.824845979,-2.824845714,-2.824845964
382976,-2.80452638,-2.8045256,-2.804525776,-2.804525791,-2.804525835
384000,-2.78420631,-2.784205588,-2.78420606,-2.784205824,-2.784205706
385024,-2.763885563,-2.763885386,-2.76388571,-2.763885518,-2.763885312
386048,-2.743566686,-2.743566317,-2.74356673,-2.743566479,-2.743566612
387072,-2.723246675,-2.723246292,-2.723246675,-2.723246675,-2.723246778
388096,-2.702928328,-2.702927709,-2.702928136,-2.702928063,-2.702928092
389120,-2.682609598,-2.682609245,-2.682609672,-2.682609554,-2.682609466
390144,-2.66228969,-2.662289514,-2.662289838,-2.662289587,-2.66228972
391168,-2.641970003,-2.641969532,-2.641970136,-2.641969738,-2.641969723
392192,-2.621650036,-2.621649697,-2.62165008,-2.621649771,-2.621649683
393216,-2.601332411,-2.601332102,-2.601332249,-2.601332087,-2.601332146
394240,-2.581012754,-2.58101268,-2.581012607,-2.581012665,-2.581012356
395264,-2.560691608,-2.560691446,-2.560691653,-2.560691284,-2.560691284
396288,-2.540373173,-2.54037279,-2.540373159,-2.540372849,-2.540372908
397312,-2.52005577,-2.520055578,-2.520056167,-2.520055932,-2.520055858
398336,-2.499735965,-2.4997357,-2.499736171,-2.499735552,-2.499736141
399360,-2.479415924,-2.479415571,-2.479416057,-2.479415688,-2.479415924
400384,-2.459096163,-2.459095751,-2.459096119,-2.45909606,-2.45909609
401408,-2.438776005,-2.438775607,-2.438776226,-2.438775784,-2.438775872
402432,-2.418456966,-2.418456259,-2.418456833,-2.418456642,-2.41845676
403456,-2.398136866,-2.398136366,-2.398136749,-2.398136439,-2.398136572
404480,-2.377818019,-2.377817518,-2.377817931,-2.377818048,-2.377818048
405504,-2.357499923,-2.357499496,-2.357499702,-2.357499658,-2.35749951
406528,-2.337179823,-2.33717947,-2.337179617,-2.337179647,-2.33717972
407552,-2.316860225,-2.316859915,-2.316860254,-2.316860018,-2.316860151
408576,-2.296540479,-2.296540213,-2.29654042,-2.296540479,-2.296540714
409600,-2.276224238,-2.276223649,-2.276223973,-2.276224106,-2.276224047
410624,-2.255904109,-2.255903947,-2.255904183,-2.255904213,-2.255904271
411648,-2.235582699,-2.235582242,-2.235582817,-2.235582861,-2.235582758
412672,-2.215264102,-2.215263778,-2.215263925,-2.215264308,-2.215264338
413696,-2.194946845,-2.194946389,-2.194946801,-2.194946904,-2.194946742
414720,-2.174627026,-2.174626348,-2.174626878,-2.17462707,-2.174626702
415744,-2.154306764,-2.154306249,-2.154306705,-2.154306543,-2.15430644
416768,-2.133987048,-2.133986591,-2.133987165,-2.133987077,-2.133987033
417792,-2.113666978,-2.113666963,-2.11366686,-2.113667022,-2.113666815
418816,-2.093347659,-2.093347438,-2.093347615,-2.0933476,-2.093347467
419840,-2.073027044,-2.073026867,-2.073027014,-2.073027058,-2.073027206
420864,-2.052708697,-2.05270855,-2.052708785,-2.052708741,-2.05270852
421888,-2.032390601,-2.032390218,-2.03239066,-2.03239063,-2.032390571
422912,-2.012070634,-2.012070487,-2.012070737,-2.012070796,-2.012070516
423936,-1.991751138,-1.991750873,-1.991751315,-1.9917513,-1.991751124
424960,-1.971431893,-1.971431687,-1.971432276,-1.971432129,-1.971432188
425984,-1.95111334,-1.95111306,-1.951113605,-1.951113429,-1.951113281
427008,-1.930793727,-1.930793565,-1.930793889,-1.930793801,-1.930793683
428032,-1.910472287,-1.910472095,-1.910472198,-1.910472346,-1.910472302
429056,-1.890153587,-1.890153189,-1.890153587,-1.890153484,-1.890153719
430080,-1.86983633,-1.869836198,-1.869836227,-1.869836389,-1.869836507
431104,-1.849516466,-1.849516201,-1.849516702,-1.849516378,-1.849516348
432128,-1.829196234,-1.82919594,-1.829196234,-1.829196278,-1.82919644
433152,-1.8088764,-1.808876356,-1.808876606,-1.808876636,-1.808876724
434176,-1.788556389,-1.788556462,-1.788556654,-1.788556595,-1.788556786
435200,-1.76823735,-1.768237085,-1.768237423,-1.768237527,-1.768237512
436224,-1.747917132,-1.747916853,-1.747917132,-1.747917177,-1.747917221
437248,-1.727598344,-1.72759827,-1.727598506,-1.727598609,-1.727598756
438272,-1.707280277,-1.707280056,-1.707280513,-1.707280469,-1.707280601
439296,-1.686960281,-1.686960295,-1.686960384,-1.686960399,-1.686960811
440320,-1.666640579,-1.666640829,-1.666640653,-1.666640697,-1.666641139
441344,-1.646321349,-1.646321363,-1.646321452,-1.646321614,-1.646321849
442368,-1.626004946,-1.626005049,-1.626005138,-1.626005182,-1.626005226
443392,-1.605685009,-1.605685141,-1.605685082,-1.605685377,-1.605685289
444416,-1.585362788,-1.58536298,-1.585363053,-1.585363274,-1.585363436
445440,-1.565044368,-1.565044412,-1.565044545,-1.56504481,-1.565044913
446464,-1.544726743,-1.544727111,-1.544727126,-1.544727229,-1.544727406
447488,-1.524406806,-1.524407027,-1.524407041,-1.524407189,-1.524407247
448512,-1.504086677,-1.50408675,-1.504086794,-1.504086942,-1.504087133
449536,-1.483767372,-1.483767431,-1.483767579,-1.483767785,-1.483767755
450560,-1.463447273,-1.463447553,-1.463447818,-1.463447671,-1.463447744
451584,-1.443127718,-1.443128043,-1.443128205,-1.443128308,-1.443128381
452608,-1.422807074,-1.422807295,-1.422807295,-1.422807486,-1.422807442
453632,-1.402488801,-1.402488786,-1.402488992,-1.402489154,-1.402489346
454656,-1.382170661,-1.382170896,-1.382170896,-1.382170911,-1.382171161
455680,-1.361850767,-1.361851077,-1.361851312,-1.361851342,-1.361851445
456704,-1.341531699,-1.341531714,-1.341532082,-1.341532097,-1.341531993
457728,-1.321212365,-1.321212719,-1.321212763,-1.32121291,-1.321213131
458752,-1.300894107,-1.300894402,-1.300894741,-1.300894755,-1.300894903
459776,-1.280574906,-1.280575083,-1.280575274,-1.280575333,-1.280575451
460800,-1.260254055,-1.26025432,-1.26025463,-1.26025463,-1.260254748
461824,-1.239935429,-1.239935827,-1.239935989,-1.239936121,-1.23993621
462848,-1.219618423,-1.219618791,-1.219619071,-1.2196191,-1.219619321
463872,-1.199298412,-1.199298588,-1.199299001,-1.199299089,-1.199299281
464896,-1.178978489,-1.178978739,-1.178978931,-1.178979137,-1.178979107
465920,-1.158658684,-1.158659008,-1.158659096,-1.158659332,-1.158659199
466944,-1.138338467,-1.138338555,-1.138338982,-1.138338938,-1.138339056
467968,-1.118019221,-1.118019472,-1.11801984,-1.118019811,-1.118020061
468992,-1.097699166,-1.097699549,-1.097699726,-1.097699829,-1.097699947
470016,-1.077380628,-1.077380937,-1.077381409,-1.077381394,-1.077381468
471040,-1.057062355,-1.057062767,-1.057062826,-1.057063121,-1.057063003
472064,-1.036742624,-1.036742697,-1.036743139,-1.036742992,-1.036743272
473088,-1.016422907,-1.016423187,-1.016423379,-1.016423437,-1.016423467
474112,-0.9961032348,-0.9961034411,-0.9961037062,-0.9961038535,-0.996104045
475136,-0.9757861992,-0.9757866411,-0.9757867148,-0.9757869652,-0.9757869357
476160,-0.9554665858,-0.955467013,-0.9554672339,-0.9554671603,-0.9554672929
477184,-0.9351450869,-0.9351454846,-0.9351454257,-0.9351456319,-0.9351456172
478208,-0.9148265782,-0.9148269907,-0.9148272264,-0.9148271675,-0.9148271527
479232,-0.8945093511,-0.8945097489,-0.8945098373,-0.8945100287,-0.8945100729
480256,-0.8741893695,-0.8741896935,-0.8741899145,-0.8741899145,-0.8741898408
481280,-0.8538691374,-0.8538692847,-0.8538697119,-0.8538697708,-0.8538697855
482304,-0.8335494945,-0.8335497596,-0.8335501132,-0.8335501574,-0.8335500984
483328,-0.8132294539,-0.8132297779,-0.8132302051,-0.8132302051,-0.8132301757
484352,-0.792910194,-0.7929106801,-0.7929110631,-0.792911122,-0.79291096
485376,-0.7725898882,-0.7725903154,-0.7725905069,-0.772590448,-0.7725906689
486400,-0.7522714827,-0.752271851,-0.7522721014,-0.7522721898,-0.7522723076
487424,-0.7319533718,-0.7319536369,-0.7319539168,-0.7319541967,-0.7319540641
488448,-0.7116334638,-0.7116339499,-0.7116342445,-0.7116342445,-0.7116343181
489472,-0.6913140566,-0.6913145279,-0.6913146163,-0.691314852,-0.6913147489
490496,-0.6709944726,-0.6709950029,-0.6709951797,-0.6709950323,-0.6709952533
491520,-0.6506749034,-0.650675139,-0.6506753895,-0.6506754926,-0.6506756399
492544,-0.6303554225,-0.6303557613,-0.6303563653,-0.6303561738,-0.6303563947
493568,-0.610034557,-0.6100349695,-0.6100353083,-0.6100354998,-0.6100355439
494592,-0.5897160484,-0.5897165934,-0.5897169911,-0.5897170058,-0.589717109
495616,-0.5693992484,-0.5693997787,-0.5694000881,-0.5694000292,-0.5694002207
496640,-0.5490793993,-0.5490797676,-0.5490801801,-0.5490801506,-0.5490803568
497664,-0.5287593882,-0.5287598596,-0.5287601689,-0.5287601247,-0.5287604046
498688,-0.5084397453,-0.5084399663,-0.5084404966,-0.5084404376,-0.508440526
499712,-0.4881191744,-0.4881196605,-0.4881200877,-0.4881198815,-0.4881203528
500736,-0.4678004743,-0.4678007247,-0.4678009751,-0.4678010635,-0.4678011371
501760,-0.4474802569,-0.447480581,-0.4474807725,-0.4474809492,-0.4474809934
502784,-0.4271617335,-0.4271620723,-0.4271622786,-0.4271623817,-0.4271625879
503808,-0.4068433133,-0.4068436226,-0.4068439467,-0.406843932,-0.406844094
504832,-0.3865235967,-0.3865239208,-0.3865240092,-0.386524127,-0.3865244216
505856,-0.3662037771,-0.366204057,-0.3662042779,-0.3662044989,-0.3662045873
506880,-0.345884252,-0.3458845908,-0.3458848413,-0.3458849886,-0.3458850328
507904,-0.325566038,-0.3255663768,-0.3255666862,-0.3255667598,-0.3255668482
508928,-0.3052463362,-0.3052468223,-0.30524722,-0.3052473526,-0.3052472937
509952,-0.2849247489,-0.2849251761,-0.2849252497,-0.284925618,-0.2849259715
510976,-0.2646065643,-0.2646068884,-0.2646071241,-0.2646072272,-0.2646073451
512000,-0.2442893372,-0.2442895287,-0.2442899265,-0.2442900443,-0.2442901769
513024,-0.2239690904,-0.223969606,-0.2239698859,-0.2239701657,-0.2239703278
514048,-0.2036489614,-0.203649315,-0.2036495212,-0.2036497274,-0.2036498305
515072,-0.1833290092,-0.1833297752,-0.1833299078,-0.1833302024,-0.1833302613
516096,-0.1630092927,-0.1630096315,-0.1630099555,-0.163010147,-0.1630102354
517120,-0.142690239,-0.1426906073,-0.1426905925,-0.1426909608,-0.1426911523
518144,-0.1223696534,-0.1223700658,-0.1223705225,-0.1223707876,-0.1223709055
519168,-0.1020514688,-0.1020517634,-0.1020522053,-0.1020523526,-0.1020523526
520192,-0.08173324003,-0.08173353464,-0.08173405021,-0.08173406494,-0.08173446266
521216,-0.0614135235,-0.06141395068,-0.06141417164,-0.06141439259,-0.06141470193
522240,-0.04109388061,-0.04109455821,-0.04109473498,-0.04109492647,-0.04109516216
523264,-0.02077450288,-0.02077488587,-0.02077522467,-0.02077550455,-0.02077565185
524288,-0.0004570695553,-0.0004575703888,-0.0004578944576,-0.000458277448,-0.0004582185264
525312,0.01986241129,0.01986191046,0.01986183681,0.01986148328,0.0198615422
526336,0.04018466146,0.04018419008,0.04018386602,0.04018358614,0.04018326207
527360,0.06050322902,0.060502684,0.06050250723,0.06050225682,0.06050184436
528384,0.08082045612,0.0808200584,0.0808197196,0.0808195281,0.08081945445
529408,0.101140644,0.101140099,0.1011398486,0.1011395098,0.1011394361
530432,0.1214609792,0.1214602427,0.1214598155,0.1214597124,0.1214596977
531456,0.1417801949,0.1417795173,0.1417792964,0.1417788397,0.1417788987
532480,0.1620999557,0.162099499,0.1620991308,0.1620990277,0.1620986741
533504,0.1824192892,0.1824187884,0.1824184938,0.1824181992,0.182417934
534528,0.2027400074,0.2027395508,0.2027392267,0.2027390941,0.2027386375
535552,0.2230581773,0.2230577206,0.2230574997,0.2230572787,0.223056881
536576,0.2433763471,0.2433759641,0.2433754338,0.2433751981,0.2433749772
537600,0.2636956954,0.2636955775,0.2636951504,0.2636949736,0.2636948263
538624,0.2840153825,0.2840149847,0.2840146901,0.2840143219,0.2840141009
539648,0.3043341415,0.3043338469,0.3043336112,0.3043333166,0.3043332282
540672,0.324652768,0.3246522377,0.3246520167,0.3246515306,0.3246514865
541696,0.3449728233,0.344972352,0.3449718511,0.3449716302,0.3449716302
542720,0.36529581,0.3652953239,0.3652948673,0.3652944401,0.3652945727
543744,0.3856141566,0.3856133759,0.3856132728,0.3856127867,0.3856126099
544768,0.4059320319,0.4059313101,0.4059310744,0.405930603,0.4059304262
545792,0.4262518368,0.4262511444,0.4262507762,0.426250511,0.4262502606
546816,0.4465722309,0.4465717301,0.4465713029,0.4465711114,0.4465710819
547840,0.4668914466,0.4668906217,0.4668905628,0.4668901503,0.4668902093
548864,0.4872107949,0.4872102793,0.4872100289,0.4872097048,0.4872096901
549888,0.5075301579,0.5075294066,0.5075292741,0.5075289205,0.5075288027
550912,0.5278513769,0.5278508024,0.5278505668,0.5278502427,0.5278500512
551936,0.5481697088,0.5481688397,0.548168825,0.54816828,0.548168221
552960,0.5684873778,0.568486656,0.5684863762,0.5684859637,0.5684861699
553984,0.5888069471,0.588806402,0.5888061221,0.5888056802,0.588805474
555008,0.6091262806,0.6091258387,0.609125603,0.6091251611,0.6091250432
556032,0.6294449071,0.6294440527,0.6294438612,0.6294435077,0.6294433751
557056,0.6497591586,0.6497585547,0.6497583779,0.6497578182,0.6497579655
558080,0.6700798032,0.6700785216,0.6700788163,0.6700782712,0.6700781681
559104,0.6904031287,0.6904025247,0.6904024805,0.6904019355,0.6904019502
560128,0.7107214753,0.7107207977,0.7107205031,0.7107201495,0.7107202085
561152,0.7310397482,0.7310388644,0.7310387318,0.7310382015,0.7310380837
562176,0.7513593911,0.7513589787,0.7513586546,0.7513581685,0.7513580948
563200,0.7716803745,0.7716795643,0.7716793728,0.7716788572,0.771678872
564224,0.7919987653,0.7919981466,0.7919980287,0.7919974395,0.7919974837
565248,0.8123184229,0.8123176274,0.8123174212,0.8123169498,0.8123169057
566272,0.8326379185,0.8326371672,0.8326370346,0.8326364012,0.8326364602
567296,0.8529596973,0.8529586219,0.8529584157,0.8529581948,0.8529578854
568320,0.8732775283,0.8732767623,0.8732767034,0.8732761731,0.8732760994
569344,0.8935952268,0.8935942988,0.8935941073,0.8935937832,0.8935936064
570368,0.9139147518,0.9139139416,0.9139135292,0.913913264,0.9139131315
571392,0.9342341885,0.9342332163,0.9342329806,0.9342327743,0.9342325681
572416,0.9545520637,0.9545513419,0.9545510031,0.9545507085,0.9545505317
573440,0.9748708522,0.9748701746,0.9748698506,0.9748694823,0.9748694676
574464,0.9951910401,0.9951901268,0.9951899795,0.9951895671,0.9951894787
575488,1.015514513,1.015513305,1.015513497,1.015512922,1.015512613
576512,1.035832565,1.035831858,1.035831607,1.035831107,1.035831077
577536,1.056150396,1.056149438,1.05614935,1.056148864,1.056148938
578560,1.076470392,1.07646973,1.07646945,1.07646917,1.076469052
579584,1.096791346,1.096790168,1.09679005,1.096789888,1.096789372
580608,1.117110208,1.117109148,1.117109001,1.117108839,1.117108411
581632,1.137429336,1.137428555,1.137428688,1.137428157,1.137427701
582656,1.157748728,1.157748286,1.157747992,1.157747506,1.157747226
583680,1.178070389,1.178069697,1.178069461,1.178069122,1.178068931
584704,1.198388309,1.19838766,1.198387631,1.198387292,1.198387042
585728,1.21870614,1.218705418,1.218705226,1.218704858,1.218704563
586752,1.239025841,1.239024899,1.239024869,1.239024339,1.239024221
587776,1.25934516,1.259344335,1.25934407,1.259343584,1.259343378
588800,1.279663271,1.279662594,1.27966252,1.27966196,1.279661887
589824,1.299979894,1.29997879,1.299978863,1.299978274,1.299978038
590848,1.32030023,1.320299036,1.32029886,1.320298447,1.320298344
591872,1.340623069,1.340622273,1.340622215,1.34062167,1.340621552
592896,1.36094146,1.360940664,1.360940532,1.360940163,1.360939898
593920,1.381259247,1.381258245,1.381258215,1.381257906,1.381257553
594944,1.401579214,1.401578418,1.40157833,1.40157777,1.401577578
595968,1.421899829,1.421899004,1.421898842,1.421898459,1.421898341
596992,1.442218926,1.442218028,1.442217998,1.442217439,1.442217174
598016,1.462538069,1.462537185,1.462537067,1.46253664,1.462536419
599040,1.482857652,1.48285668,1.482856562,1.482856106,1.482856017
600064,1.503178975,1.503178238,1.50317784,1.50317731,1.503177251
601088,1.523497159,1.523496246,1.523495981,1.523495613,1.523495347
602112,1.543814887,1.543813989,1.543813782,1.543813458,1.543813061
603136,1.564134324,1.564133455,1.564133381,1.564132969,1.564132586
604160,1.584453893,1.584453053,1.584452744,1.584452258,1.584452273
605184,1.604772343,1.604771547,1.604771179,1.604770914,1.604770678
606208,1.625089526,1.62508873,1.625088436,1.625087964,1.625087891
607232,1.645410008,1.645409286,1.645408815,1.645408461,1.645408358
608256,1.665733731,1.665732774,1.665732789,1.665732332,1.66573217
609280,1.686051857,1.686051194,1.686051106,1.686050546,1.686050178
610304,1.706369762,1.706369173,1.706368981,1.706368539,1.706368097
611328,1.72668992,1.726689228,1.726688815,1.726688477,1.72668827
612352,1.747010874,1.74700999,1.747009563,1.747009254,1.7470089
613376,1.767329486,1.767328838,1.767328543,1.767328028,1.76732763
614400,1.787648628,1.787647538,1.787647405,1.78764686,1.787646801
615424,1.807968315,1.807967593,1.807967151,1.807966886,1.807966562
616448,1.828290005,1.828289446,1.82828893,1.828288591,1.82828837
617472,1.848608175,1.848607336,1.848606997,1.848606599,1.848606025
618496,1.868925564,1.868924622,1.868924371,1.868923973,1.868923443
619520,1.889245045,1.889244309,1.889244014,1.889243616,1.889243189
620544,1.909564305,1.909563716,1.909563451,1.909563009,1.909562611
621568,1.929882431,1.929881886,1.929881429,1.92988084,1.929880899
622592,1.950196682,1.950196226,1.950195754,1.950195327,1.950194841
623616,1.970517194,1.970516428,1.97051606,1.970515633,1.970515382
624640,1.990840873,1.990840063,1.990839621,1.990839017,1.99083887
625664,2.011159235,2.011158483,2.0111581,2.011157585,2.011157379
626688,2.031476918,2.031475961,2.031475814,2.031475136,2.031475195
627712,2.051797136,2.051796016,2.05179581,2.051795383,2.05179528
628736,2.072117928,2.072117088,2.072116602,2.072116234,2.072115998
629760,2.092436642,2.092435994,2.092435493,2.09243489,2.09243461
630784,2.112755726,2.112754989,2.11275437,2.112753855,2.112753708
631808,2.133075663,2.133074956,2.133074499,2.133073748,2.133073409
632832,2.153396985,2.153396352,2.153395954,2.153395291,2.153395011
633856,2.173714846,2.173714198,2.173713991,2.173713108,2.173712916
634880,2.194032441,2.194031808,2.194031484,2.194030762,2.194030452
635904,2.214351996,2.2143512,2.214351112,2.214350581,2.214350198
636928,2.23467127,2.234670489,2.234670224,2.234669841,2.23466937
637952,2.254989632,2.254988969,2.254988512,2.254988217,2.25498779
638976,2.275307094,2.275306417,2.275305901,2.275305636,2.275305297
640000,2.295628048,2.295627135,2.295626443,2.295626015,2.295625986
641024,2.315952287,2.315951595,2.315950829,2.315950593,2.315950018
642048,2.336270545,2.336269941,2.336269352,2.336268969,2.336268321
643072,2.356588656,2.356588126,2.356587448,2.356586918,2.356586329
644096,2.376908594,2.376908181,2.376907518,2.376907047,2.376906679
645120,2.397229474,2.397228944,2.39722834,2.397228119,2.397227647
646144,2.417548056,2.41754729,2.417546834,2.417546362,2.417545979
647168,2.437867125,2.437866373,2.437865725,2.437865269,2.437864974
648192,2.458187077,2.458185943,2.458185618,2.458185044,2.458184852
649216,2.478509297,2.478508119,2.478507677,2.478507412,2.478506779
650240,2.498827276,2.498825965,2.4988257,2.498824919,2.498824462
651264,2.519144665,2.519143678,2.519143118,2.519142514,2.519141851
652288,2.539464219,2.539463218,2.539462555,2.53946201,2.539461612
653312,2.559783244,2.559782183,2.559781697,2.559781122,2.559780857
654336,2.580101237,2.580100427,2.580099955,2.580099248,2.580099012
655360,2.600416387,2.600415253,2.600415194,2.600414207,2.600413647
656384,2.620737031,2.620736398,2.620736074,2.620735043,2.620734542
657408,2.641062154,2.641061211,2.641061064,2.641060416,2.641059591
658432,2.661380412,2.661379425,2.661379175,2.661378321,2.661377879
659456,2.681698774,2.681697904,2.681697301,2.681696652,2.681696314
660480,2.702018814,2.702017754,2.702017562,2.70201659,2.702016295
661504,2.722340063,2.722338811,2.722338604,2.722337691,2.722337308
662528,2.74265838,2.74265726,2.74265698,2.742656524,2.742655846
663552,2.762976653,2.762975828,2.762975415,2.76297487,2.762973883
664576,2.78329662,2.783295736,2.783295485,2.783294705,2.783294071
665600,2.803619164,2.803618502,2.803617971,2.803617382,2.803616778
666624,2.823936775,2.8239362,2.823935758,2.82393511,2.823934727
667648,2.844254252,2.844253457,2.844253103,2.844252588,2.844251998
668672,2.864573718,2.864572761,2.864572186,2.864571641,2.864571229
669696,2.884892963,2.884891903,2.88489149,2.884890975,2.884890533
670720,2.905210411,2.905209469,2.905208835,2.905208452,2.90520804
671744,2.925527491,2.925526401,2.925525871,2.925525591,2.925524825
672768,2.94584765,2.945846412,2.945845867,2.945845573,2.945845116
673792,2.966171019,2.9661699,2.966169428,2.966169149,2.966168368
674816,2.986489454,2.986488246,2.986487672,2.98648748,2.986486714
675840,3.006807168,3.006805901,3.006805415,3.006805017,3.006804516
676864,3.027127017,3.02712572,3.027125175,3.027124748,3.02712438
677888,3.047448059,3.047446969,3.047446291,3.047445982,3.047445319
678912,3.067766951,3.067765433,3.067765036,3.067764829,3.067764122
679936,3.088085695,3.088084723,3.088084089,3.088084089,3.088083014
680960,3.108405132,3.108404086,3.108403438,3.108403172,3.108402701
681984,3.128727072,3.128725526,3.128725143,3.128724774,3.128724612
683008,3.149044668,3.149043533,3.149043003,3.149042723,3.149042208
684032,3.169362484,3.169361202,3.169360746,3.169360422,3.16935998
685056,3.189681876,3.189680772,3.189680624,3.189679976,3.18967952
686080,3.210001269,3.210000621,3.209999899,3.209999369,3.209998853
687104,3.230319689,3.230318746,3.23031826,3.230317774,3.230317244
688128,3.250633514,3.250632335,3.25063207,3.250631613,3.250631275
689152,3.270954026,3.270952803,3.270952155,3.27095214,3.270951521
690176,3.291278073,3.291277042,3.291276806,3.291276305,3.291275701
691200,3.311596199,3.311595167,3.311594991,3.311594475,3.311594018
692224,3.331914457,3.331913219,3.331912719,3.331912483,3.331911687
693248,3.35223435,3.352233098,3.352233098,3.352232303,3.352231478
694272,3.372555245,3.372554052,3.372554052,3.372553301,3.372552652
695296,3.392873901,3.392872737,3.392872575,3.392871721,3.392871235
696320,3.413192586,3.41319154,3.413191084,3.413190362,3.41318995
697344,3.433512111,3.43351111,3.433510697,3.433510064,3.433509357
698368,3.453834553,3.45383336,3.453833168,3.453832314,3.453831592
699392,3.474152296,3.474151309,3.474150852,3.474150071,3.474149188
700416,3.494469449,3.494468521,3.494468521,3.494467755,3.494466827
701440,3.514789107,3.514787973,3.514787693,3.514787516,3.514786441
702464,3.535108426,3.535107439,3.535107306,3.53510657,3.535105715
703488,3.555426242,3.555425211,3.555425034,3.55542446,3.555423664
704512,3.575745178,3.575744029,3.575743911,3.575743631,3.575742453
705536,3.596065263,3.596064703,3.596064276,3.596063863,3.596062847
706560,3.616389148,3.616388102,3.616387896,3.616387542,3.616386614
707584,3.63670798,3.636706817,3.636706522,3.636706154,3.636705226
708608,3.657025532,3.657024088,3.657024073,3.657023735,3.657022924
709632,3.677345425,3.677344188,3.677344158,3.67734379,3.677342818
710656,3.697666747,3.697665289,3.69766495,3.697664906,3.697663772
711680,3.717985477,3.717983989,3.717983532,3.717983356,3.717982413
712704,3.738304177,3.738303057,3.738302895,3.738302159,3.738301304
713728,3.758623805,3.758622538,3.758622126,3.758621757,3.758621021
714752,3.778945731,3.7789447,3.778944317,3.778943919,3.778942932
715776,3.799263827,3.799262502,3.799261868,3.799261765,3.799260749
716800,3.819581099,3.819580097,3.819579228,3.819579022,3.819578094
717824,3.839900918,3.839899534,3.839898782,3.839898679,3.839897722
718848,3.860220237,3.860219,3.860218086,3.860217895,3.860217291
719872,3.880538186,3.880537096,3.880536079,3.880535932,3.880535461
720896,3.900854058,3.900853041,3.900852128,3.900851671,3.900851068
721920,3.92117454,3.921173288,3.921172552,3.921172213,3.921171948
722944,3.941499295,3.94149816,3.941497336,3.941497056,3.94149654
723968,3.961817523,3.961816345,3.96181555,3.961815181,3.961814769
724992,3.982135472,3.982134515,3.982133351,3.982133115,3.982132939
726016,4.002455469,4.002454408,4.002453318,4.002452935,4.002452537
727040,4.022776894,4.022775524,4.022774817,4.022774419,4.022773771
728064,4.043094975,4.0430939,4.04309309,4.04309284,4.043092324
729088,4.063413646,4.063412482,4.063411599,4.063411304,4.063410685
730112,4.083733142,4.083732096,4.083731315,4.083730741,4.08373049
731136,4.104055996,4.104054611,4.104053757,4.104053433,4.104052888
732160,4.124373311,4.124372103,4.124371588,4.12437094,4.124370542
733184,4.144690686,4.144689743,4.144688859,4.144688491,4.144688019
734208,4.16501024,4.165009091,4.165008163,4.16500753,4.165007515
735232,4.185329765,4.185328587,4.185327718,4.185326937,4.185326701
736256,4.205647493,4.205646005,4.20564521,4.205644915,4.205644694
737280,4.225964087,4.225962658,4.225962025,4.225961376,4.225961111
738304,4.246284672,4.246283524,4.246282301,4.246282006,4.246281653
739328,4.266609913,4.26660869,4.266607792,4.266607556,4.266607085
740352,4.286927906,4.286926639,4.286926021,4.286925328,4.286925122
741376,4.307246341,4.307245177,4.307244514,4.307243822,4.307243601
742400,4.327566352,4.327565056,4.327564275,4.32756376,4.327563303
743424,4.347887763,4.34788629,4.347885877,4.347885303,4.347885008
744448,4.368205726,4.368204239,4.368203885,4.368203266,4.368202854
745472,4.388524367,4.388523027,4.388522438,4.388521672,4.388521554
746496,4.408843863,4.40884267,4.408842257,4.408841241,4.408841035
747520,4.429166555,4.429165524,4.429165126,4.429164434,4.429163977
748544,4.44948446,4.449482972,4.449482722,4.449481882,4.449481867
749568,4.469801333,4.46980045,4.46979989,4.469798991,4.469798888
750592,4.490120667,4.490119562,4.490119312,4.490118119,4.490118089
751616,4.510440295,4.510439249,4.510438689,4.510438159,4.510437791
752640,4.530757552,4.530756403,4.530756314,4.530755313,4.530754841
753664,4.551071597,4.551070787,4.551070315,4.551069476,4.551069299
754688,4.571391417,4.571390444,4.571390253,4.571389708,4.57138906
755712,4.591715685,4.591714521,4.59171402,4.591713755,4.59171321
756736,4.612033663,4.61203272,4.612032117,4.612031896,4.612031409
757760,4.632351494,4.632350537,4.632349844,4.63234952,4.632349093
758784,4.65267127,4.652670445,4.652669782,4.652669119,4.652668824
759808,4.672992636,4.672991561,4.672990957,4.672990029,4.672989926
760832,4.693311189,4.69331004,4.693309495,4.693308861,4.693308434
761856,4.713630066,4.713629064,4.713628578,4.713627989,4.713627694
762880,4.73394934,4.733948427,4.73394825,4.733947322,4.733946984
763904,4.75427137,4.754270486,4.75427025,4.754269705,4.754268733
764928,4.774589171,4.774588052,4.774587845,4.774587315,4.774586387
