# INL run# soak = 5# samples_per_meter_per_step = 5# NPLC = 100dac_counts,3458A_volt,3458B_volt,ambient_temp
190464,-6.624556206,-6.624598956,21.158993017539615
190464,-6.624556133,-6.624598956,21.164148059138096
190464,-6.624556221,-6.624598721,21.148682935215767
190464,-6.624556044,-6.624598809,21.15383797623217
191488,-6.604237378,-6.604280355,21.158993017539615
191488,-6.604237747,-6.604280487,21.143527894490397
191488,-6.604237408,-6.604280311,21.148682935215767
191488,-6.604237496,-6.604280574,21.143527894490397
191488,-6.604237629,-6.60428075,21.13321781391278
192512,-6.583919817,-6.583961739,21.143527894490397
192512,-6.583918933,-6.583961578,21.13321781391278
192512,-6.583919081,-6.583961753,21.13321781391278
192512,-6.58391914,-6.583961797,21.117752695229136
192512,-6.583919154,-6.5839619,21.11259765625
193536,-6.56359931,-6.563641906,21.122907734499314
193536,-6.563598942,-6.563641994,21.122907734499314
193536,-6.563599059,-6.563641657,21.122907734499314
193536,-6.563599251,-6.563642287,21.13321781391278
193536,-6.563599059,-6.56364217,21.13837285405607
194560,-6.5432792,-6.543321883,21.13837285405607
194560,-6.543279141,-6.543321795,21.128062774060528
194560,-6.543279569,-6.543321692,21.11259765625
194560,-6.543279097,-6.54332178,21.128062774060528
194560,-6.543279186,-6.543322147,21.11259765625
195584,-6.522959621,-6.523002197,21.1074426175619
195584,-6.52295943,-6.523002065,21.1074426175619
195584,-6.522959871,-6.523002549,21.11259765625
195584,-6.52295968,-6.52300227,21.10228757916484
195584,-6.522959754,-6.523002212,21.10228757916484
196608,-6.502642782,-6.502685208,21.10228757916484
196608,-6.502642752,-6.502685208,21.11259765625
196608,-6.502642914,-6.502685355,21.10228757916484
196608,-6.502642826,-6.502684989,21.11259765625
196608,-6.502642517,-6.502685282,21.11259765625
197632,-6.482322893,-6.482365391,21.09713254105882
197632,-6.482322731,-6.482365552,21.11259765625
197632,-6.482322672,-6.482365772,21.117752695229136
197632,-6.48232304,-6.482365625,21.117752695229136
197632,-6.482322495,-6.482365347,21.11259765625
198656,-6.462001811,-6.462044268,21.122907734499314
198656,-6.462001841,-6.462044414,21.1074426175619
198656,-6.462001738,-6.462044282,21.10228757916484
198656,-6.462002165,-6.462044224,21.117752695229136
198656,-6.462002047,-6.462043916,21.10228757916484
199680,-6.441682807,-6.441725857,21.11259765625
199680,-6.441683145,-6.44172596,21.11259765625
199680,-6.441683116,-6.441725769,21.117752695229136
199680,-6.441683086,-6.44172552,21.11259765625
199680,-6.44168316,-6.441725681,21.143527894490397
200704,-6.42136579,-6.421408106,21.13321781391278
200704,-6.421365894,-6.421408121,21.13321781391278
200704,-6.421365746,-6.421408092,21.143527894490397
200704,-6.421365216,-6.421408165,21.15383797623217
200704,-6.421365378,-6.421407667,21.143527894490397
201728,-6.401045445,-6.401088318,21.13321781391278
201728,-6.401045637,-6.401088318,21.13321781391278
201728,-6.401045902,-6.401088303,21.13837285405607
201728,-6.401045975,-6.40108823,21.13321781391278
201728,-6.401045828,-6.401088362,21.128062774060528
202752,-6.38072566,-6.380768163,21.11259765625
202752,-6.380725969,-6.380768001,21.117752695229136
202752,-6.380725881,-6.380767884,21.122907734499314
202752,-6.380725719,-6.380768016,21.11259765625
202752,-6.38072619,-6.380767943,21.1074426175619
203776,-6.360405933,-6.360448183,21.11259765625
203776,-6.360406051,-6.360448183,21.11259765625
203776,-6.360405933,-6.360448271,21.122907734499314
203776,-6.360405521,-6.360448198,21.11259765625
203776,-6.360405933,-6.360448095,21.11259765625
204800,-6.340085514,-6.340127603,21.1074426175619
204800,-6.340085455,-6.340127691,21.10228757916484
204800,-6.340085544,-6.340127647,21.091977503243832
204800,-6.340085234,-6.340127559,21.08166742848698
204800,-6.340085279,-6.340127618,21.091977503243832
205824,-6.319765935,-6.319808562,21.10228757916484
205824,-6.319765979,-6.319808328,21.09713254105882
205824,-6.319766141,-6.319808723,21.10228757916484
205824,-6.319766259,-6.31980846,21.11259765625
205824,-6.319766377,-6.319808313,21.128062774060528
206848,-6.299445752,-6.299488114,21.10228757916484
206848,-6.299446002,-6.29948826,21.1074426175619
206848,-6.299446238,-6.299488246,21.10228757916484
206848,-6.299445958,-6.299488011,21.10228757916484
206848,-6.299445914,-6.299488026,21.10228757916484
207872,-6.279126968,-6.279169161,21.09713254105882
207872,-6.279127101,-6.279169117,21.091977503243832
207872,-6.279126747,-6.279169117,21.091977503243832
207872,-6.279126953,-6.279169102,21.091977503243832
207872,-6.279127012,-6.279169293,21.091977503243832
208896,-6.258809039,-6.258850912,21.086822465719887
208896,-6.258808935,-6.258851044,21.091977503243832
208896,-6.258808921,-6.258851029,21.091977503243832
208896,-6.258808773,-6.258850853,21.086822465719887
208896,-6.258808773,-6.258850736,21.08166742848698
209920,-6.238488428,-6.238530537,21.08166742848698
209920,-6.238488752,-6.238530624,21.071357354894282
209920,-6.238488664,-6.238530551,21.066202318534486
209920,-6.238488296,-6.238530522,21.071357354894282
209920,-6.238488561,-6.238530507,21.08166742848698
210944,-6.218168952,-6.218210909,21.076512391545112
210944,-6.218169055,-6.218210851,21.08166742848698
210944,-6.218168613,-6.218210587,21.076512391545112
210944,-6.218168628,-6.218210895,21.08166742848698
210944,-6.218168893,-6.218211202,21.076512391545112
211968,-6.197849874,-6.197891824,21.08166742848698
211968,-6.197849918,-6.197891428,21.071357354894282
211968,-6.197849667,-6.197891502,21.071357354894282
211968,-6.197849741,-6.197891692,21.061047282465733
211968,-6.1978498,-6.197891428,21.071357354894282
212992,-6.177532946,-6.177575173,21.071357354894282
212992,-6.177533299,-6.177575026,21.066202318534486
212992,-6.177533034,-6.177574982,21.066202318534486
212992,-6.17753324,-6.177575188,21.071357354894282
212992,-6.177533196,-6.177575188,21.076512391545112
214016,-6.157214236,-6.157255692,21.066202318534486
214016,-6.157214177,-6.157255736,21.066202318534486
214016,-6.157214177,-6.157255604,21.061047282465733
214016,-6.157214162,-6.15725559,21.071357354894282
214016,-6.157214221,-6.157255516,21.066202318534486
215040,-6.13689339,-6.136934672,21.066202318534486
215040,-6.136893404,-6.136934262,21.055892246688018
215040,-6.136892933,-6.136934496,21.071357354894282
215040,-6.136892904,-6.136934643,21.061047282465733
215040,-6.136893051,-6.136934731,21.066202318534486
216064,-6.116574517,-6.116616027,21.061047282465733
216064,-6.116574414,-6.11661613,21.066202318534486
216064,-6.116574576,-6.116616071,21.066202318534486
216064,-6.116574827,-6.116615924,21.066202318534486
216064,-6.116574282,-6.116615748,21.071357354894282
217088,-6.096257192,-6.096298819,21.061047282465733
217088,-6.096256794,-6.096298335,21.071357354894282
217088,-6.096256971,-6.096298525,21.061047282465733
217088,-6.096257015,-6.096298701,21.066202318534486
217088,-6.096257133,-6.096298305,21.071357354894282
218112,-6.075937451,-6.075978414,21.071357354894282
218112,-6.075937362,-6.075978605,21.066202318534486
218112,-6.075937333,-6.075978561,21.071357354894282
218112,-6.075937097,-6.075978561,21.061047282465733
218112,-6.0759372,-6.075978781,21.066202318534486
219136,-6.055618196,-6.0556593,21.066202318534486
219136,-6.055618387,-6.055658977,21.05073721120134
219136,-6.055617975,-6.055658801,21.055892246688018
219136,-6.055618107,-6.055658889,21.055892246688018
219136,-6.055617871,-6.055658948,21.061047282465733
220160,-6.03529816,-6.035339072,21.05073721120134
220160,-6.035298307,-6.035339233,21.055892246688018
220160,-6.035298174,-6.035339438,21.066202318534486
220160,-6.035298277,-6.035339379,21.061047282465733
220160,-6.035298366,-6.035339233,21.066202318534486
221184,-6.014977947,-6.015018858,21.045582176005702
221184,-6.014977505,-6.015018535,21.040427141101098
221184,-6.014977372,-6.015018301,21.040427141101098
221184,-6.014976842,-6.015018257,21.030117072165012
221184,-6.014977181,-6.015018403,21.040427141101098
222208,-5.994657734,-5.994697999,21.040427141101098
222208,-5.994657263,-5.994697808,21.05073721120134
222208,-5.99465688,-5.994698102,21.040427141101098
222208,-5.994657086,-5.994698336,21.045582176005702
222208,-5.99465741,-5.994697882,21.035272106487536
223232,-5.974336785,-5.974377844,21.024962038133527
223232,-5.97433677,-5.97437758,21.030117072165012
223232,-5.974337212,-5.974378313,21.014651970943667
223232,-5.974336962,-5.974378503,21.030117072165012
223232,-5.974337551,-5.974378445,21.024962038133527
224256,-5.954019312,-5.954060401,21.040427141101098
224256,-5.954019283,-5.95405999,21.040427141101098
224256,-5.954019091,-5.954059961,21.024962038133527
224256,-5.954019136,-5.954060269,21.030117072165012
224256,-5.954018944,-5.95406021,21.035272106487536
225280,-5.933700529,-5.933741638,21.024962038133527
225280,-5.933700293,-5.93374136,21.024962038133527
225280,-5.933700646,-5.933741492,21.014651970943667
225280,-5.933700529,-5.93374158,21.024962038133527
225280,-5.933700749,-5.933741433,21.040427141101098
226304,-5.913380861,-5.913421498,21.030117072165012
226304,-5.913380655,-5.91342141,21.030117072165012
226304,-5.91338061,-5.913421102,21.030117072165012
226304,-5.913380714,-5.913420398,21.035272106487536
226304,-5.913380169,-5.913420765,21.024962038133527
227328,-5.893060398,-5.893101621,21.035272106487536
227328,-5.893060309,-5.893101138,21.035272106487536
227328,-5.893060692,-5.893100991,21.030117072165012
227328,-5.893060501,-5.893101313,21.040427141101098
227328,-5.893060722,-5.893101079,21.024962038133527
228352,-5.872740995,-5.872781276,21.035272106487536
228352,-5.872741143,-5.872781437,21.024962038133527
228352,-5.872741231,-5.87278132,21.030117072165012
228352,-5.87274129,-5.872781158,21.030117072165012
228352,-5.87274126,-5.872781202,21.024962038133527
229376,-5.852424274,-5.852464316,21.014651970943667
229376,-5.852424362,-5.852464331,21.009496937785297
229376,-5.8524242,-5.852464228,21.009496937785297
229376,-5.852424598,-5.852464302,21.009496937785297
229376,-5.852424657,-5.85246417,21.009496937785297
230400,-5.832105136,-5.832144689,21.009496937785297
230400,-5.832105328,-5.832144528,21.014651970943667
230400,-5.832104459,-5.832144469,21.004341904917965
230400,-5.832105048,-5.832144484,21.004341904917965
230400,-5.832105033,-5.832144367,21.004341904917965
231424,-5.81178404,-5.81182361,21.009496937785297
231424,-5.811784069,-5.81182383,21.009496937785297
231424,-5.811783863,-5.811823552,21.014651970943667
231424,-5.811783966,-5.811823669,20.99918687234167
231424,-5.811784114,-5.811823947,20.99918687234167
232448,-5.791465654,-5.7915052,20.994031840056415
232448,-5.79146561,-5.791505141,20.994031840056415
232448,-5.79146533,-5.791504965,21.009496937785297
232448,-5.791465227,-5.791504965,20.994031840056415
232448,-5.7914653,-5.791505141,20.988876808062194
233472,-5.771148225,-5.771187625,20.983721776359015
233472,-5.771147769,-5.771187566,20.983721776359015
233472,-5.771147695,-5.771187757,20.978566744946875
233472,-5.771147857,-5.77118764,20.978566744946875
233472,-5.771147931,-5.771187581,20.978566744946875
234496,-5.750827821,-5.750867939,20.978566744946875
234496,-5.750827865,-5.750867602,20.952791592251742
234496,-5.750827438,-5.750867338,20.94763656258583
234496,-5.7508276,-5.750867602,20.96310165245668
234496,-5.75082763,-5.750867206,20.968256682995708
235520,-5.730507505,-5.730547197,20.96310165245668
235520,-5.730507712,-5.730547359,20.96310165245668
235520,-5.7305078,-5.7305473,20.973411713825772
235520,-5.730507859,-5.730547447,20.968256682995708
235520,-5.730507859,-5.730547124,20.95794662220869
236544,-5.710187764,-5.710227321,20.94763656258583
236544,-5.710187808,-5.71022735,20.93732650412712
236544,-5.710187852,-5.710227526,20.95794662220869
236544,-5.710187867,-5.710227614,20.968256682995708
236544,-5.710188088,-5.710227321,20.973411713825772
237568,-5.689867154,-5.689906477,20.973411713825772
237568,-5.689867301,-5.68990674,20.96310165245668
237568,-5.689867272,-5.689906594,20.978566744946875
237568,-5.689867375,-5.689906594,20.978566744946875
237568,-5.689867375,-5.68990677,20.968256682995708
238592,-5.669548267,-5.669587817,20.988876808062194
238592,-5.669548164,-5.669587993,20.968256682995708
238592,-5.669548193,-5.669587875,20.968256682995708
238592,-5.669548105,-5.669587626,20.94763656258583
238592,-5.669548178,-5.669587743,20.95794662220869
239616,-5.649228511,-5.649267896,20.95794662220869
239616,-5.64922829,-5.649267588,20.96310165245668
239616,-5.649228452,-5.649267691,20.952791592251742
239616,-5.649228511,-5.64926775,20.95794662220869
239616,-5.649228363,-5.649267808,20.94763656258583
240640,-5.62890983,-5.628948987,20.94248153321096
240640,-5.628909948,-5.62894906,20.93732650412712
240640,-5.628910022,-5.628948958,20.916706390702167
240640,-5.628909977,-5.628948723,20.927016446832567
240640,-5.628909801,-5.628948826,20.921861418621848
241664,-5.608591149,-5.608630283,20.916706390702167
241664,-5.608591194,-5.608630327,20.921861418621848
241664,-5.608590973,-5.608630313,20.91155136307352
241664,-5.608591149,-5.608630122,20.90124130868935
241664,-5.608591297,-5.608630181,20.906396335735916
242688,-5.588270966,-5.588310158,20.896086281933822
242688,-5.588271231,-5.588309982,20.90124130868935
242688,-5.588271202,-5.588310377,20.90124130868935
242688,-5.58827132,-5.58831048,20.90124130868935
242688,-5.588271261,-5.5883107,20.896086281933822
243712,-5.567951593,-5.56799053,20.921861418621848
243712,-5.567951357,-5.567990501,20.927016446832567
243712,-5.567951195,-5.567990237,20.916706390702167
243712,-5.567951078,-5.56799034,20.916706390702167
243712,-5.567951225,-5.567990281,20.90124130868935
244736,-5.547632073,-5.547670874,20.91155136307352
244736,-5.547631719,-5.547670698,20.91155136307352
244736,-5.547631749,-5.547670932,20.90124130868935
244736,-5.547632323,-5.547670976,20.896086281933822
244736,-5.547631955,-5.547671035,20.890931255469333
245760,-5.527316412,-5.527355117,20.890931255469333
245760,-5.527316265,-5.527355029,20.906396335735916
245760,-5.527316058,-5.527355014,20.916706390702167
245760,-5.527316279,-5.527354999,20.906396335735916
245760,-5.527316486,-5.527355117,20.906396335735916
246784,-5.506996656,-5.507035533,20.906396335735916
246784,-5.506996464,-5.507035299,20.921861418621848
246784,-5.506997039,-5.507035328,20.906396335735916
246784,-5.506996685,-5.507035255,20.906396335735916
246784,-5.50699698,-5.507035343,20.890931255469333
247808,-5.486675412,-5.486714103,20.890931255469333
247808,-5.486675427,-5.486713956,20.880621203413465
247808,-5.486675265,-5.486713868,20.885776229295878
247808,-5.48667525,-5.486713853,20.87546617782209
247808,-5.486675427,-5.486713956,20.880621203413465
248832,-5.466356731,-5.46639534,20.906396335735916
248832,-5.466356555,-5.466395325,20.90124130868935
248832,-5.466356672,-5.466395164,20.885776229295878
248832,-5.466356761,-5.466395252,20.90124130868935
248832,-5.466356614,-5.466395267,20.906396335735916
249856,-5.446038964,-5.446077795,20.906396335735916
249856,-5.446038802,-5.446078088,20.91155136307352
249856,-5.446039185,-5.446077853,20.916706390702167
249856,-5.446039288,-5.446077985,20.90124130868935
249856,-5.44603948,-5.446077912,20.906396335735916
250880,-5.42571937,-5.425758021,20.896086281933822
250880,-5.425719223,-5.425758021,20.90124130868935
250880,-5.425719635,-5.425758094,20.890931255469333
250880,-5.42571965,-5.425758182,20.885776229295878
250880,-5.425719606,-5.425758021,20.890931255469333
251904,-5.405399069,-5.405437851,20.880621203413465
251904,-5.405399098,-5.40543744,20.90124130868935
251904,-5.405399113,-5.405437719,20.90124130868935
251904,-5.40539957,-5.405437631,20.90124130868935
251904,-5.405399246,-5.405437616,20.896086281933822
252928,-5.385079976,-5.385118282,20.890931255469333
252928,-5.385079814,-5.385118121,20.890931255469333
252928,-5.385079681,-5.385118282,20.90124130868935
252928,-5.385079784,-5.385118282,20.90124130868935
252928,-5.385079608,-5.385118165,20.906396335735916
253952,-5.364759144,-5.364797482,20.90124130868935
253952,-5.364759292,-5.364797497,20.906396335735916
253952,-5.364759174,-5.364797541,20.91155136307352
253952,-5.364759483,-5.364797511,20.906396335735916
253952,-5.364759262,-5.364797848,20.906396335735916
254976,-5.344440022,-5.344478573,20.91155136307352
254976,-5.344439948,-5.344478632,20.91155136307352
254976,-5.344439757,-5.34447825,20.916706390702167
254976,-5.344439536,-5.3444785,20.927016446832567
254976,-5.344439816,-5.344478074,20.921861418621848
256000,-5.324119249,-5.324157861,20.921861418621848
256000,-5.324119235,-5.32415789,20.927016446832567
256000,-5.324119662,-5.324157905,20.916706390702167
256000,-5.324119515,-5.324157611,20.921861418621848
256000,-5.324119323,-5.324157743,20.916706390702167
257024,-5.303800569,-5.303839128,20.906396335735916
257024,-5.303800863,-5.303839362,20.906396335735916
257024,-5.303800746,-5.30383901,20.90124130868935
257024,-5.303800746,-5.30383901,20.916706390702167
257024,-5.303800672,-5.303839245,20.906396335735916
258048,-5.283482065,-5.283520673,20.896086281933822
258048,-5.283482433,-5.283520644,20.906396335735916
258048,-5.283482389,-5.283520482,20.896086281933822
258048,-5.28348233,-5.2835206,20.890931255469333
258048,-5.283482183,-5.283520658,20.885776229295878
259072,-5.263162441,-5.263200826,20.890931255469333
259072,-5.263162382,-5.263200723,20.890931255469333
259072,-5.263162309,-5.263200899,20.885776229295878
259072,-5.263162235,-5.263200958,20.870311152521754
259072,-5.263162279,-5.263200928,20.87546617782209
260096,-5.242842582,-5.242880905,20.870311152521754
260096,-5.242842553,-5.242880832,20.865156127512456
260096,-5.242842641,-5.242880891,20.865156127512456
260096,-5.242842626,-5.242881066,20.865156127512456
260096,-5.242842965,-5.242880773,20.870311152521754
261120,-5.222523415,-5.222561468,20.865156127512456
261120,-5.222523725,-5.222561527,20.880621203413465
261120,-5.222523136,-5.222561263,20.87546617782209
261120,-5.222523548,-5.222561234,20.880621203413465
261120,-5.222523474,-5.222561292,20.880621203413465
262144,-5.202206414,-5.202243923,20.865156127512456
262144,-5.202206178,-5.202244157,20.865156127512456
262144,-5.202206355,-5.202244216,20.87546617782209
262144,-5.202206414,-5.202244069,20.870311152521754
262144,-5.202206223,-5.202243776,20.885776229295878
263168,-5.181886761,-5.181924794,20.90124130868935
263168,-5.181886805,-5.18192453,20.90124130868935
263168,-5.181886481,-5.181924662,20.890931255469333
263168,-5.181886629,-5.181924574,20.896086281933822
263168,-5.181886275,-5.181924515,20.885776229295878
264192,-5.161565503,-5.161603964,20.87546617782209
264192,-5.161565841,-5.161603847,20.885776229295878
264192,-5.161565694,-5.161603979,20.890931255469333
264192,-5.161565679,-5.161603774,20.90124130868935
264192,-5.161565444,-5.161603774,20.896086281933822
265216,-5.141247205,-5.141285114,20.870311152521754
265216,-5.141247072,-5.141285129,20.860001102794193
265216,-5.141246822,-5.141285231,20.854846078366972
265216,-5.141247293,-5.14128507,20.860001102794193
265216,-5.141247131,-5.141285143,20.865156127512456
266240,-5.120929717,-5.120967612,20.880621203413465
266240,-5.120929541,-5.120967495,20.870311152521754
266240,-5.120929614,-5.120967788,20.87546617782209
266240,-5.120930012,-5.12096773,20.860001102794193
266240,-5.120929747,-5.120967305,20.870311152521754
267264,-5.100610153,-5.100647824,20.870311152521754
267264,-5.100610285,-5.100647853,20.87546617782209
267264,-5.100610433,-5.100647765,20.854846078366972
267264,-5.10061005,-5.10064797,20.87546617782209
267264,-5.100609858,-5.100647633,20.870311152521754
268288,-5.08028997,-5.080327361,20.896086281933822
268288,-5.080289822,-5.080327243,20.890931255469333
268288,-5.080289867,-5.080327287,20.90124130868935
268288,-5.080290176,-5.080327537,20.90124130868935
268288,-5.080290058,-5.080327537,20.87546617782209
269312,-5.059969831,-5.060007426,20.880621203413465
269312,-5.059970007,-5.06000766,20.87546617782209
269312,-5.059970037,-5.060007587,20.880621203413465
269312,-5.059970052,-5.060007514,20.87546617782209
269312,-5.05996989,-5.060007338,20.865156127512456
270336,-5.039649574,-5.039687124,20.870311152521754
270336,-5.039649309,-5.039687138,20.870311152521754
270336,-5.039649515,-5.039687285,20.870311152521754
270336,-5.039649795,-5.0396873,20.860001102794193
270336,-5.039649898,-5.039687124,20.865156127512456
271360,-5.019330495,-5.019368024,20.865156127512456
271360,-5.019330761,-5.019367922,20.854846078366972
271360,-5.019330834,-5.019367731,20.865156127512456
271360,-5.019330982,-5.019368039,20.865156127512456
271360,-5.019330893,-5.01936801,20.865156127512456
272384,-4.999011299,-4.999048089,20.870311152521754
272384,-4.999011167,-4.999047972,20.865156127512456
272384,-4.999011005,-4.999048192,20.880621203413465
272384,-4.999011137,-4.999048192,20.870311152521754
272384,-4.999010651,-4.999047722,20.87546617782209
273408,-4.978691705,-4.978728872,20.880621203413465
273408,-4.978691808,-4.978728857,20.870311152521754
273408,-4.978691735,-4.978728506,20.870311152521754
273408,-4.978692265,-4.978729737,20.870311152521754
273408,-4.978692515,-4.978729737,20.854846078366972
274432,-4.958373982,-4.958411253,20.865156127512456
274432,-4.958374159,-4.958411341,20.84969105423079
274432,-4.958374173,-4.958411033,20.844536030385644
274432,-4.958374085,-4.958410975,20.844536030385644
274432,-4.958373953,-4.958411033,20.854846078366972
275456,-4.938054226,-4.938091025,20.865156127512456
275456,-4.938054417,-4.93809082,20.865156127512456
275456,-4.938054079,-4.938091083,20.854846078366972
275456,-4.938054226,-4.938091245,20.865156127512456
275456,-4.938054211,-4.938091054,20.865156127512456
276480,-4.91773447,-4.917771104,20.84969105423079
276480,-4.917734573,-4.917771192,20.854846078366972
276480,-4.917734691,-4.917771309,20.844536030385644
276480,-4.917734499,-4.917771412,20.834225983568466
276480,-4.917734838,-4.917771764,20.844536030385644
277504,-4.897414729,-4.897451462,20.829070960596436
277504,-4.897414655,-4.897451169,20.839381006831537
277504,-4.89741495,-4.897451257,20.81876091552549
277504,-4.897414773,-4.897451374,20.823915937915444
277504,-4.897414581,-4.897451448,20.81876091552549
278528,-4.877097845,-4.877134664,20.798140828876058
278528,-4.877098154,-4.877134591,20.81876091552549
278528,-4.877097786,-4.877134884,20.829070960596436
278528,-4.877098228,-4.877134796,20.834225983568466
278528,-4.877097933,-4.877134694,20.839381006831537
279552,-4.856778207,-4.856814714,20.839381006831537
279552,-4.856778207,-4.856814553,20.860001102794193
279552,-4.856778502,-4.856814685,20.84969105423079
279552,-4.85677856,-4.856814612,20.854846078366972
279552,-4.856778133,-4.85681467,20.84969105423079
280576,-4.836457493,-4.836494031,20.834225983568466
280576,-4.836457434,-4.836493958,20.84969105423079
280576,-4.836457405,-4.8364939,20.829070960596436
280576,-4.836457655,-4.836493841,20.823915937915444
280576,-4.83645767,-4.83649387,20.81876091552549
281600,-4.816139004,-4.816174947,20.829070960596436
281600,-4.816138901,-4.816175064,20.844536030385644
281600,-4.816138606,-4.816174477,20.84969105423079
281600,-4.816138135,-4.816174331,20.854846078366972
281600,-4.816138224,-4.816174345,20.860001102794193
282624,-4.795820412,-4.795856902,20.834225983568466
282624,-4.795820618,-4.795856961,20.839381006831537
282624,-4.795820544,-4.79585702,20.844536030385644
282624,-4.79582053,-4.795857034,20.839381006831537
282624,-4.795820707,-4.795856917,20.839381006831537
283648,-4.775500494,-4.775536542,20.834225983568466
283648,-4.775500111,-4.775536747,20.839381006831537
283648,-4.775500332,-4.775536703,20.844536030385644
283648,-4.775500612,-4.775536659,20.844536030385644
283648,-4.775500582,-4.775536762,20.834225983568466
284672,-4.755180252,-4.755216827,20.834225983568466
284672,-4.755180311,-4.755216871,20.839381006831537
284672,-4.755180163,-4.755216431,20.834225983568466
284672,-4.75517978,-4.75521646,20.844536030385644
284672,-4.755179736,-4.75521627,20.823915937915444
285696,-4.734860393,-4.734896305,20.787830787297572
285696,-4.734860186,-4.734896276,20.77236572711263
285696,-4.734860614,-4.734896657,20.76721070763306
285696,-4.734860437,-4.734896496,20.77236572711263
285696,-4.734860245,-4.734896452,20.777520746883237
286720,-4.714539635,-4.714575827,20.787830787297572
286720,-4.714539458,-4.714576077,20.798140828876058
286720,-4.714539679,-4.714575842,20.798140828876058
286720,-4.714539591,-4.714576003,20.782675766944884
286720,-4.714540018,-4.714575798,20.77236572711263
287744,-4.694220748,-4.694256596,20.787830787297572
287744,-4.694220719,-4.694256464,20.787830787297572
287744,-4.69422091,-4.694256537,20.808450871618696
287744,-4.694220792,-4.694256669,20.808450871618696
287744,-4.694220674,-4.694256684,20.808450871618696
288768,-4.673900359,-4.673936192,20.81876091552549
288768,-4.673900874,-4.673936265,20.782675766944884
288768,-4.673900756,-4.673936499,20.798140828876058
288768,-4.673900432,-4.673936353,20.798140828876058
288768,-4.6739003,-4.67393647,20.803295850101858
289792,-4.653582017,-4.653617854,20.77236572711263
289792,-4.653581928,-4.653617928,20.798140828876058
289792,-4.653582252,-4.653617957,20.782675766944884
289792,-4.653582252,-4.653617737,20.792985807941296
289792,-4.65358212,-4.653617708,20.808450871618696
290816,-4.633264087,-4.63329959,20.803295850101858
290816,-4.63326422,-4.633299722,20.81876091552549
290816,-4.633264235,-4.633299033,20.81876091552549
290816,-4.633263631,-4.633299092,20.823915937915444
290816,-4.633263793,-4.633299033,20.823915937915444
291840,-4.612944037,-4.612979201,20.823915937915444
291840,-4.612944154,-4.612979318,20.829070960596436
291840,-4.612943889,-4.612979142,20.823915937915444
291840,-4.612944066,-4.612979039,20.834225983568466
291840,-4.612943934,-4.612979083,20.823915937915444
292864,-4.592623883,-4.592659236,20.81876091552549
292864,-4.592623986,-4.592659573,20.803295850101858
292864,-4.592624163,-4.592659515,20.803295850101858
292864,-4.592624222,-4.592659456,20.81876091552549
292864,-4.592624384,-4.592659808,20.808450871618696
293888,-4.572304687,-4.572340093,20.813605893426576
293888,-4.572304804,-4.572340195,20.813605893426576
293888,-4.572304584,-4.572339902,20.813605893426576
293888,-4.57230507,-4.572340224,20.808450871618696
293888,-4.572304746,-4.572340122,20.803295850101858
294912,-4.551986684,-4.552022078,20.823915937915444
294912,-4.551986801,-4.5520224,20.813605893426576
294912,-4.55198686,-4.552022078,20.803295850101858
294912,-4.551987214,-4.552022488,20.808450871618696
294912,-4.551987081,-4.552022107,20.823915937915444
295936,-4.531667635,-4.531703125,20.813605893426576
295936,-4.531667782,-4.531702934,20.813605893426576
295936,-4.531667635,-4.531702758,20.798140828876058
295936,-4.531667635,-4.531702978,20.787830787297572
295936,-4.531667649,-4.531703213,20.777520746883237
296960,-4.511347113,-4.511382134,20.77236572711263
296960,-4.511347186,-4.511381929,20.76721070763306
296960,-4.511347039,-4.51138209,20.777520746883237
296960,-4.511346789,-4.511382207,20.77236572711263
296960,-4.511346921,-4.511382105,20.777520746883237
297984,-4.491028402,-4.491063489,20.782675766944884
297984,-4.491028727,-4.491063855,20.782675766944884
297984,-4.491028653,-4.491063445,20.798140828876058
297984,-4.491028638,-4.491063621,20.77236572711263
297984,-4.491028564,-4.491063724,20.782675766944884
299008,-4.470711563,-4.47074609,20.803295850101858
299008,-4.470711298,-4.470745943,20.803295850101858
299008,-4.470711622,-4.470746046,20.808450871618696
299008,-4.470711445,-4.470746266,20.803295850101858
299008,-4.470711342,-4.470746369,20.792985807941296
300032,-4.450391218,-4.450426272,20.808450871618696
300032,-4.450391203,-4.450425993,20.798140828876058
300032,-4.450391424,-4.450426023,20.782675766944884
300032,-4.45039135,-4.450426111,20.777520746883237
300032,-4.450391321,-4.450425979,20.762055688444526
301056,-4.430071535,-4.43010597,20.782675766944884
301056,-4.4300713,-4.43010597,20.782675766944884
301056,-4.430071285,-4.430106,20.782675766944884
301056,-4.430071314,-4.430106117,20.777520746883237
301056,-4.430071329,-4.430105985,20.76721070763306
302080,-4.409751544,-4.409786123,20.77236572711263
302080,-4.409751721,-4.409786255,20.76721070763306
302080,-4.409751455,-4.409785991,20.76721070763306
302080,-4.409751411,-4.40978624,20.751745650940574
302080,-4.40975147,-4.409786152,20.746590632625157
303104,-4.389430963,-4.389465704,20.762055688444526
303104,-4.389430698,-4.389465337,20.76721070763306
303104,-4.389430654,-4.389465499,20.75690066954703
303104,-4.389430521,-4.389465425,20.762055688444526
303104,-4.389430683,-4.389465543,20.75690066954703
304128,-4.369111796,-4.369146209,20.746590632625157
304128,-4.369111811,-4.369146516,20.736280596867438
304128,-4.369111649,-4.369146663,20.736280596867438
304128,-4.369111826,-4.369146648,20.72597056227387
