"Time","3458A"
1676472900000,9.970630109
1676472960000,9.970629833571428
1676576460000,9.970631474000001
1676576520000,9.970631609166666
1676664720000,9.970630307666665
1676664780000,9.970630480571428
1676664840000,9.97063098075
1676664900000,9.970631088714285
1676664960000,9.970630967874998
1676665020000,9.970630851142857
1676665080000,9.970630351125001
1676665140000,9.970630796428575
1676665200000,9.970630577375001
1676665260000,9.970630339571429
1676665320000,9.970629912875001
1676665380000,9.970629925142857
1676665440000,9.970629883500001
1676665500000,9.970630615428572
1676665560000,9.970630625857144
1676665620000,9.970630568249998
1676665680000,9.97063112257143
1676665740000,9.970631146625001
1676665800000,9.970631528857142
1676665860000,9.970631372875001
1676665920000,9.970631087000001
1676665980000,9.970631277
1676666040000,9.970631316285715
1676666100000,9.97063094025
1676666160000,9.970631558285715
1676666220000,9.9706314025
1676666280000,9.97063075857143
1676666340000,9.970630347375
1676666400000,9.970630543857142
1676666460000,9.970630435875
1676666520000,9.970630432285715
1676666580000,9.970630339714285
1676666640000,9.970630167
1676666700000,9.970630132
1676666760000,9.970630125142858
1676666820000,9.970630335714286
1676666880000,9.970630415375
1676666940000,9.970630567
1676667000000,9.97063073975
1676667060000,9.970630506000001
1676667120000,9.970630200125001
1676667180000,9.970630600571427
1676667240000,9.970630979
1676667300000,9.970631282571428
1676667360000,9.970630575625
1676667420000,9.970630245
1676667480000,9.970630875749999
1676667540000,9.970631150142859
1676667600000,9.9706309235
1676667660000,9.970630769
1676667720000,9.9706305445
1676667780000,9.970630807000001
1676667840000,9.970630660374999
1676667900000,9.970630024
1676667960000,9.970630047142858
1676668020000,9.970629787750001
1676668080000,9.970629671375
1676668140000,9.970629712857143
1676668200000,9.970629944285715
1676668260000,9.970629787750001
1676668320000,9.97063011257143
1676668380000,9.970630203750002
1676668440000,9.970630158857144
1676668500000,9.9706303585
1676668560000,9.970630017857145
1676668620000,9.970629829875
1676668680000,9.970629830285715
1676668740000,9.970629781875
1676668800000,9.970630135714284
1676668860000,9.970630235125
1676668920000,9.970630259571431
1676668980000,9.970630154250001
1676669040000,9.970630291428572
1676669100000,9.970630170749999
1676669160000,9.970630613285715
1676669220000,9.970630436428573
1676669280000,9.970630598000001
1676669340000,9.970630389875
1676669400000,9.970630539857142
1676669460000,9.970630508142857
1676669520000,9.970630209375
1676669580000,9.970630928999999
1676669640000,9.970630271874999
1676669700000,9.970630703857143
1676669760000,9.970630728500002
1676669820000,9.970630645
1676669880000,9.9706309695
1676669940000,9.970630741714286
1676670000000,9.970630566374998
1676670060000,9.970630312571428
1676670120000,9.970630649500002
1676670180000,9.970630280714285
1676670240000,9.970630468875
1676670300000,9.970630659714287
1676670360000,9.970630388
1676670420000,9.970630588625
1676670480000,9.97063031225
1676670540000,9.97062989557143
1676670600000,9.970629948285715
1676670660000,9.970630154
1676670720000,9.970630280571427
1676670780000,9.97063013575
1676670840000,9.970629761
1676670900000,9.970630102375
1676670960000,9.970630472428573
1676671020000,9.970630523875
1676671080000,9.970630516428571
1676671140000,9.970630715625
1676671200000,9.970631082571428
1676671260000,9.970631052625
1676671320000,9.970630779571426
1676671380000,9.970631065374999
1676671440000,9.970630830000001
1676671500000,9.970630846375
1676671560000,9.970630985857143
1676671620000,9.97063097525
1676671680000,9.970630641
1676671740000,9.970629988374998
1676671800000,9.970630586
1676671860000,9.970630464
1676671920000,9.970630446999998
1676671980000,9.97063043857143
1676672040000,9.9706306605
1676672100000,9.970630545857142
1676672160000,9.970630610625
1676672220000,9.970630962428572
1676672280000,9.970630988
1676672340000,9.970631137285716
1676672400000,9.97063136
1676672460000,9.970631497
1676672520000,9.9706314265
1676672580000,9.970631389857141
1676672640000,9.970632102125
1676672700000,9.970631890714285
1676672760000,9.970631735625002
1676672820000,9.97063154342857
1676672880000,9.970631511125
1676672940000,9.970631627714285
1676673000000,9.970631362428573
1676673060000,9.970630969624999
1676673120000,9.970631085875002
1676673180000,9.970631290857142
1676673240000,9.970631282428572
1676673300000,9.970631367500001
1676673360000,9.970631615142858
1676673420000,9.970631855625
1676673480000,9.970631261571429
1676673540000,9.9706311465
1676673600000,9.970631114285712
1676673660000,9.970631144875
1676673720000,9.970630798714286
1676673780000,9.970630875875
1676673840000,9.970630851142857
1676673900000,9.970631006625
1676673960000,9.970631149999999
1676674020000,9.970631323124998
1676674080000,9.970631187857142
1676674140000,9.970631247875
1676674200000,9.970631347857141
1676674260000,9.970631743428571
1676674320000,9.970631534999999
1676674380000,9.970631360285713
1676674440000,9.97063130125
1676674500000,9.970631497142858
1676674560000,9.970630969625
1676674620000,9.970631330857143
1676674680000,9.970631253375
1676674740000,9.970631170857143
1676674800000,9.970631769000002
1676674860000,9.970631964285714
1676674920000,9.970631689874999
1676674980000,9.970631511857144
1676675040000,9.970631303000001
1676675100000,9.970631131000001
1676675160000,9.970631362
1676675220000,9.970631366714287
1676675280000,9.970631354625
1676675340000,9.97063118142857
1676675400000,9.97063106157143
1676675460000,9.970631282750002
1676675520000,9.970631373142856
1676675580000,9.970631267875001
1676675640000,9.970630825857143
1676675700000,9.970631013999999
1676675760000,9.97063146985714
1676675820000,9.970631645625001
1676675880000,9.970631244714285
1676675940000,9.970630816875
1676676000000,9.970631034142858
1676676060000,9.970631032499998
1676676120000,9.970631583285714
1676676180000,9.970631314
1676676240000,9.970630853285716
1676676300000,9.970630737875
1676676360000,9.970630638428572
