# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 20dac_counts,3458A_volt,arroyo_temperature
557056,0.6497538833,19.996
557056,0.6497538833,19.997
557056,0.6497538538,19.997
557056,0.6497538096,19.996
573440,0.9748647951,19.996
573440,0.9748648982,19.997
573440,0.9748647951,19.998
573440,0.9748648098,19.998
573440,0.9748648835,19.998
589824,1.299973247,19.996
589824,1.299973424,19.996
589824,1.299973379,19.996
589824,1.299973335,19.997
589824,1.299973409,19.997
606208,1.625082686,19.997
606208,1.625082907,19.998
606208,1.625082553,19.997
606208,1.625082627,19.996
606208,1.625082627,19.996
622592,1.950189561,19.999
622592,1.95018962,20.0
622592,1.950189532,20.0
622592,1.950189547,19.999
622592,1.950189532,19.999
638976,2.275299368,19.998
638976,2.275299339,19.998
638976,2.275299339,19.997
638976,2.275299427,19.996
638976,2.275299383,19.996
655360,2.600407879,19.995
655360,2.600407953,19.995
655360,2.600407908,19.995
655360,2.600407923,19.995
655360,2.600408026,19.996
671744,2.925518658,19.996
671744,2.925518526,19.997
671744,2.925518511,19.998
671744,2.925518555,19.998
671744,2.92551854,19.998
688128,3.250624238,19.998
688128,3.250624223,19.998
688128,3.250624193,19.998
688128,3.250624223,19.998
688128,3.250624429,19.997
704512,3.575735709,19.998
704512,3.575735532,19.998
704512,3.575735768,19.998
704512,3.575735635,19.997
704512,3.575735753,19.996
720896,3.900843822,19.998
720896,3.900843572,19.998
720896,3.900843793,19.998
720896,3.900843778,19.998
720896,3.900843704,19.998
737280,4.22595332,19.998
737280,4.225953276,19.998
737280,4.225953276,19.998
737280,4.225953349,19.999
737280,4.225953393,19.999
753664,4.55106105,20.001
753664,4.551060961,20.001
753664,4.551060829,19.999
753664,4.551060873,19.999
753664,4.551060755,19.999
770048,4.876172536,19.999
770048,4.876172772,19.998
770048,4.876172521,19.998
770048,4.876172742,19.997
770048,4.876172639,19.997
786432,5.201280973,19.998
786432,5.201280944,19.999
786432,5.201280767,20.0
786432,5.20128087,20.0
786432,5.201281238,19.999
802816,5.526390972,19.999
802816,5.526391296,19.999
802816,5.526391119,19.999
802816,5.526391281,20.0
802816,5.526390883,20.0
819200,5.851498215,19.998
819200,5.851497921,19.997
819200,5.851498009,19.996
819200,5.851497965,19.996
819200,5.851497921,19.997
835584,6.176609731,20.0
835584,6.176609864,20.0
835584,6.176609702,19.999
835584,6.176609864,20.0
835584,6.176609878,20.0
851968,6.501717667,19.999
851968,6.501717785,20.0
851968,6.501717579,19.999
851968,6.501717446,19.999
851968,6.501717888,19.999
868352,6.82682771,19.999
868352,6.826827607,19.999
868352,6.826827916,19.998
868352,6.826828226,19.998
868352,6.826828285,19.997
884736,7.151935381,19.999
884736,7.151935131,19.999
884736,7.151934983,19.999
884736,7.151935101,19.999
884736,7.151934866,19.999
901120,7.477045704,19.998
901120,7.47704563,19.998
901120,7.477046131,19.998
901120,7.477045792,20.0
901120,7.477046013,20.0
917504,7.802153993,19.999
917504,7.802154023,19.999
917504,7.802153935,19.999
917504,7.802153684,20.0
917504,7.802153566,19.999
933888,8.1272652,20.0
933888,8.127265303,19.999
933888,8.127265377,19.999
933888,8.127265701,19.999
933888,8.127265583,19.999
950272,8.452370956,19.997
950272,8.452371147,19.997
950272,8.45237103,19.998
950272,8.452371103,19.998
950272,8.452371295,19.997
966656,8.777482707,19.999
966656,8.777482693,19.999
966656,8.777483135,20.0
966656,8.777483473,20.0
966656,8.777482722,20.0
983040,9.102592956,19.999
983040,9.102593428,19.999
983040,9.102593487,19.999
983040,9.102593634,19.999
983040,9.10259359,19.998
999424,9.427699817,19.999
999424,9.427699832,19.998
999424,9.427699773,19.998
999424,9.427699861,19.999
999424,9.427700686,19.999
1015808,9.752808976,19.998
1015808,9.752809123,19.999
1015808,9.752809536,19.999
1015808,9.752809403,20.0
1015808,9.752809624,20.0
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 25dac_counts,3458A_volt,arroyo_temperature
0,-10.40394349,25.006
0,-10.40394348,25.006
0,-10.40394366,25.004
0,-10.40394404,25.001
0,-10.40394407,25.0
16384,-10.07883554,25.001
16384,-10.07883569,25.002
16384,-10.07883531,25.003
16384,-10.07883572,25.004
16384,-10.07883543,25.005
32768,-9.753727372,25.001
32768,-9.753727504,25.001
32768,-9.753727666,25.001
32768,-9.753727607,25.002
32768,-9.75372774,25.003
49152,-9.42861755,25.0
49152,-9.428617167,24.999
49152,-9.42861674,25.0
49152,-9.428616975,25.001
49152,-9.428616975,25.002
65536,-9.103509466,25.001
65536,-9.103509231,25.001
65536,-9.103509879,25.002
65536,-9.10350982,25.002
65536,-9.103509849,25.001
81920,-8.778401073,25.002
81920,-8.77840125,24.999
81920,-8.778401236,24.999
81920,-8.778401236,25.0
81920,-8.778401221,25.0
98304,-8.453291561,24.998
98304,-8.453291532,24.997
98304,-8.4532919,24.999
98304,-8.453291296,25.001
98304,-8.453291149,25.003
114688,-8.128183978,25.0
114688,-8.128184258,25.002
114688,-8.128184361,25.001
114688,-8.128185127,25.0
114688,-8.128184833,25.001
131072,-7.803075232,25.0
131072,-7.803075365,24.999
131072,-7.803074407,25.0
131072,-7.803074333,25.001
131072,-7.803074569,25.002
147456,-7.477966736,24.998
147456,-7.477966633,24.999
147456,-7.477966957,25.0
147456,-7.47796678,25.003
147456,-7.477966972,25.003
163840,-7.152857562,24.998
163840,-7.152857621,25.0
163840,-7.152857783,25.002
163840,-7.152857518,25.002
163840,-7.152857636,25.0
180224,-6.827748683,25.001
180224,-6.827748639,25.0
180224,-6.827748507,25.0
180224,-6.827748566,25.001
180224,-6.82774833,25.002
196608,-6.502639687,25.0
196608,-6.502639539,25.002
196608,-6.502639363,25.003
196608,-6.502639083,25.002
196608,-6.502639363,25.0
212992,-6.177530749,25.0
212992,-6.17753066,25.002
212992,-6.17753094,25.001
212992,-6.177530763,24.999
212992,-6.177530763,25.0
229376,-5.852421266,24.999
229376,-5.852421089,25.0
229376,-5.852421163,25.001
229376,-5.852421443,25.001
229376,-5.852421369,25.0
245760,-5.527313492,25.002
245760,-5.527313418,25.004
245760,-5.527313374,25.003
245760,-5.527313123,25.001
245760,-5.527313285,24.999
262144,-5.202203817,25.001
262144,-5.202204053,25.003
262144,-5.202204097,25.001
262144,-5.202203994,25.0
262144,-5.202203891,24.998
278528,-4.877095262,25.002
278528,-4.877095439,25.001
278528,-4.87709513,24.998
278528,-4.87709538,24.998
278528,-4.877095115,25.0
294912,-4.551984954,25.001
294912,-4.551985072,24.998
294912,-4.551985161,24.999
294912,-4.551985087,25.0
294912,-4.551985102,25.0
311296,-4.226876164,25.0
311296,-4.2268764,25.0
311296,-4.226876562,25.0
311296,-4.226876473,24.999
311296,-4.226876267,25.0
327680,-3.901767904,24.998
327680,-3.901767741,24.998
327680,-3.90176808,25.001
327680,-3.901768036,25.003
327680,-3.901767786,25.003
344064,-3.576659363,24.998
344064,-3.576659334,25.0
344064,-3.576659098,25.001
344064,-3.576659201,25.001
344064,-3.576659275,25.0
360448,-3.251550573,25.001
360448,-3.251550543,25.0
360448,-3.251550646,24.999
360448,-3.251550808,25.0
360448,-3.25155072,25.0
376832,-2.926440604,24.998
376832,-2.926440751,25.0
376832,-2.926440795,25.003
376832,-2.926440633,25.003
376832,-2.926440589,25.003
393216,-2.601332181,24.998
393216,-2.601332196,25.001
393216,-2.601332329,25.002
393216,-2.601332152,25.002
393216,-2.601332137,25.0
409600,-2.276224171,25.0
409600,-2.276224009,25.001
409600,-2.276224142,25.001
409600,-2.276224157,25.0
409600,-2.276224127,24.999
425984,-1.951113982,25.001
425984,-1.951113834,25.001
425984,-1.951113893,24.999
425984,-1.951113996,24.998
425984,-1.951113864,24.999
442368,-1.62600606,24.999
442368,-1.626005927,24.999
442368,-1.626006207,24.999
442368,-1.626006075,24.999
442368,-1.626006031,24.999
458752,-1.300896047,25.003
458752,-1.300895767,25.003
458752,-1.300895826,25.002
458752,-1.300895737,25.0
458752,-1.300895811,24.998
475136,-0.9757880811,25.002
475136,-0.9757881842,25.002
475136,-0.9757881989,25.001
475136,-0.9757882137,25.0
475136,-0.9757882726,24.999
491520,-0.6506772135,25.002
491520,-0.6506772135,25.003
491520,-0.6506773313,25.002
491520,-0.6506771693,25.002
491520,-0.6506771546,25.001
507904,-0.3255688648,24.998
507904,-0.3255688059,25.0
507904,-0.325568747,25.002
507904,-0.3255684966,25.002
507904,-0.3255686881,25.001
524288,-0.0004605603244,24.999
524288,-0.0004605161333,25.0
524288,-0.0004605308636,24.999
524288,-0.0004604277509,24.999
524288,-0.0004605308636,25.0
540672,0.32464879,24.997
540672,0.3246490699,24.998
540672,0.3246490404,25.001
540672,0.3246488342,25.003
540672,0.3246490404,25.003
557056,0.6497549586,24.998
557056,0.6497549439,24.998
557056,0.6497548997,24.999
557056,0.6497550175,25.001
557056,0.6497549881,25.002
573440,0.9748662239,24.999
573440,0.9748661945,24.998
573440,0.9748661355,24.999
573440,0.9748661503,25.0
573440,0.9748661945,24.999
589824,1.299974764,25.001
589824,1.299974838,25.0
589824,1.299974882,24.999
589824,1.299974705,24.998
589824,1.299974543,24.999
606208,1.62508407,25.001
606208,1.625084188,25.0
606208,1.6250841,24.999
606208,1.62508407,24.998
606208,1.625084144,24.999
622592,1.950190813,25.0
622592,1.950190607,24.999
622592,1.95019071,24.999
622592,1.950190666,24.999
622592,1.950190784,25.0
638976,2.275300723,25.0
638976,2.275300473,25.001
638976,2.275300488,25.002
638976,2.275300591,25.001
638976,2.275300561,25.0
655360,2.600409249,24.999
655360,2.600409057,25.002
655360,2.60040919,25.003
655360,2.600409028,25.003
655360,2.600408954,25.001
671744,2.925519822,24.998
671744,2.925519807,25.0
671744,2.925520058,25.002
671744,2.925520116,25.002
671744,2.925520058,25.001
688128,3.250625828,24.998
688128,3.250625725,25.0
688128,3.250625504,25.001
688128,3.250625563,25.001
688128,3.250625711,24.999
704512,3.57573649,25.0
704512,3.575736961,25.001
704512,3.575737035,25.001
704512,3.575736887,24.999
704512,3.575736784,24.998
720896,3.900844824,25.002
720896,3.900845074,25.002
720896,3.900844883,25.001
720896,3.900845059,24.999
720896,3.900844956,24.997
737280,4.225954557,25.003
737280,4.225954321,25.003
737280,4.225954292,25.001
737280,4.22595413,25.0
737280,4.225954351,24.998
753664,4.551062169,25.001
753664,4.55106214,25.0
753664,4.551062066,24.999
753664,4.551061919,24.998
753664,4.551061801,25.0
770048,4.876173464,24.999
770048,4.876173523,24.998
770048,4.876173125,24.999
770048,4.87617367,25.0
770048,4.876173405,25.001
786432,5.201281577,24.999
786432,5.20128168,24.999
786432,5.201281931,25.0
786432,5.201281768,25.0
786432,5.20128171,24.999
802816,5.526392091,25.001
802816,5.526392224,25.001
802816,5.526392297,25.0
802816,5.526392121,24.998
802816,5.526391973,24.998
819200,5.851498466,25.0
819200,5.851498628,24.999
819200,5.851498319,24.998
819200,5.85149854,24.999
819200,5.851498304,25.001
835584,6.176609746,25.0
835584,6.176609805,25.0
835584,6.176610158,25.0
835584,6.176609952,24.999
835584,6.176609908,24.999
851968,6.501717756,25.0
851968,6.50171755,24.999
851968,6.501717682,24.999
851968,6.501717903,25.0
851968,6.501717535,25.001
868352,6.826827519,24.998
868352,6.826827592,24.999
868352,6.826827681,25.001
868352,6.826827165,25.001
868352,6.82682718,25.001
884736,7.151934748,25.0
884736,7.151934438,25.002
884736,7.1519341,25.002
884736,7.151934114,25.001
884736,7.151935013,24.999
901120,7.47704566,25.001
901120,7.47704588,25.0
901120,7.477045748,25.0
901120,7.477045718,24.999
901120,7.47704563,24.999
917504,7.802154067,25.001
917504,7.802154362,24.999
917504,7.8021542,24.999
917504,7.802153979,25.0
917504,7.802154141,25.001
933888,8.127265686,24.999
933888,8.12726573,25.0
933888,8.127265922,25.0
933888,8.127266216,24.999
933888,8.12726548,24.999
950272,8.452371545,24.999
950272,8.452371118,25.0
950272,8.452370971,25.001
950272,8.452371265,25.001
950272,8.452371251,25.0
966656,8.777483429,25.001
966656,8.777483503,25.002
966656,8.777483223,25.002
966656,8.777483606,25.0
966656,8.777483739,24.998
983040,9.102594326,25.002
983040,9.102593693,25.003
983040,9.102594223,25.001
983040,9.102594046,24.999
983040,9.102594061,24.998
999424,9.427701924,25.001
999424,9.427701526,25.0
999424,9.427701423,24.998
999424,9.427701305,24.998
999424,9.427701644,25.0
1015808,9.752810817,24.999
1015808,9.752810626,24.998
1015808,9.752810228,24.999
1015808,9.752810272,25.001
1015808,9.752810213,25.003
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 30dac_counts,3458A_volt,arroyo_temperature
0,-10.4039398,30.007
0,-10.40393968,30.008
0,-10.40393937,30.009
0,-10.40394009,30.01
0,-10.40393977,30.01
16384,-10.07883099,30.01
16384,-10.07883143,30.009
16384,-10.07883123,30.009
16384,-10.07883151,30.01
16384,-10.07883155,30.01
32768,-9.753723939,30.011
32768,-9.75372419,30.01
32768,-9.75372391,30.009
32768,-9.753723748,30.009
32768,-9.753723601,30.009
49152,-9.428612821,30.005
49152,-9.428613042,30.006
49152,-9.428613278,30.007
49152,-9.428613425,30.008
49152,-9.428613204,30.008
65536,-9.10350574,30.008
65536,-9.103505519,30.008
65536,-9.103505607,30.008
65536,-9.103505386,30.009
65536,-9.103505371,30.009
81920,-8.778397906,30.011
81920,-8.778397656,30.011
81920,-8.778397155,30.011
81920,-8.77839689,30.01
81920,-8.778396404,30.008
98304,-8.453287348,30.007
98304,-8.453287127,30.007
98304,-8.453287113,30.007
98304,-8.453287289,30.007
98304,-8.453287746,30.006
114688,-8.128180384,30.008
114688,-8.128180399,30.008
114688,-8.128180252,30.009
114688,-8.128180443,30.009
114688,-8.128180369,30.01
131072,-7.803071432,30.01
131072,-7.803071107,30.01
131072,-7.803071196,30.009
131072,-7.803071476,30.008
131072,-7.803071564,30.007
147456,-7.477963878,30.005
147456,-7.477963908,30.005
147456,-7.477964011,30.005
147456,-7.47796351,30.006
147456,-7.477963996,30.006
163840,-7.152854263,30.006
163840,-7.15285441,30.007
163840,-7.15285494,30.007
163840,-7.152854896,30.006
163840,-7.152854675,30.007
180224,-6.827746091,30.007
180224,-6.827746106,30.007
180224,-6.827745531,30.007
180224,-6.827745634,30.007
180224,-6.827745664,30.008
196608,-6.502636711,30.007
196608,-6.502636696,30.006
196608,-6.502636667,30.004
196608,-6.502636741,30.003
196608,-6.502636372,30.003
212992,-6.177528303,30.003
212992,-6.17752851,30.003
212992,-6.177528436,30.003
212992,-6.177528303,30.004
212992,-6.177528038,30.005
229376,-5.852418835,30.006
229376,-5.852418762,30.006
229376,-5.852418821,30.007
229376,-5.852419086,30.005
229376,-5.852419041,30.005
245760,-5.527311135,30.004
245760,-5.527311149,30.004
245760,-5.527310973,30.005
245760,-5.527311091,30.006
245760,-5.527311076,30.006
262144,-5.20220174,30.006
262144,-5.20220177,30.005
262144,-5.202201887,30.006
262144,-5.202201401,30.006
262144,-5.20220146,30.006
278528,-4.877093053,30.006
278528,-4.877093023,30.006
278528,-4.877093082,30.006
278528,-4.877092935,30.006
278528,-4.877092964,30.006
294912,-4.551982981,30.005
294912,-4.551982833,30.006
294912,-4.55198276,30.005
294912,-4.551982583,30.004
294912,-4.551982524,30.005
311296,-4.226874234,30.007
311296,-4.226874278,30.008
311296,-4.226873954,30.008
311296,-4.226874175,30.008
311296,-4.226874278,30.008
327680,-3.901765885,30.007
327680,-3.901765856,30.007
327680,-3.901765664,30.007
327680,-3.901765709,30.007
327680,-3.901765679,30.007
344064,-3.576657169,30.001
344064,-3.576657021,29.999
344064,-3.576657154,29.998
344064,-3.576657124,30.0
344064,-3.576657095,30.0
360448,-3.25154882,30.004
360448,-3.251548805,30.005
360448,-3.251548776,30.004
360448,-3.251548717,30.004
360448,-3.251548717,30.005
376832,-2.926438748,30.006
376832,-2.926438497,30.007
376832,-2.926438527,30.006
376832,-2.926438586,30.006
376832,-2.926438541,30.005
393216,-2.601329839,30.006
393216,-2.601329987,30.005
393216,-2.601329913,30.005
393216,-2.601330016,30.006
393216,-2.601329972,30.007
409600,-2.27622261,30.005
409600,-2.276222507,30.005
409600,-2.276222566,30.006
409600,-2.276222536,30.007
409600,-2.276222477,30.008
425984,-1.951112184,30.006
425984,-1.951112288,30.005
425984,-1.951112096,30.004
425984,-1.951112273,30.003
425984,-1.951112332,30.003
442368,-1.626004484,29.999
442368,-1.626004587,30.001
442368,-1.626004631,30.003
442368,-1.626004557,30.004
442368,-1.626004528,30.003
458752,-1.300894559,30.008
458752,-1.300894471,30.008
458752,-1.300894544,30.008
458752,-1.300894515,30.008
458752,-1.300894441,30.008
475136,-0.9757871678,30.006
475136,-0.9757870352,30.007
475136,-0.9757871236,30.007
475136,-0.97578705,30.008
475136,-0.975786991,30.008
491520,-0.6506762118,30.005
491520,-0.6506762413,30.004
491520,-0.6506760793,30.001
491520,-0.6506763002,30.001
491520,-0.6506761235,30.001
507904,-0.3255678337,30.006
507904,-0.3255676864,30.007
507904,-0.3255679515,30.007
507904,-0.3255678632,30.008
507904,-0.325567819,30.008
524288,-0.0004597648834,30.006
524288,-0.0004597354227,30.005
524288,-0.0004596028492,30.004
524288,-0.0004596175796,30.005
524288,-0.0004597206923,30.003
540672,0.3246496591,30.001
540672,0.3246495855,30.003
540672,0.3246496149,30.003
540672,0.3246496002,30.004
540672,0.3246496444,30.005
557056,0.6497555773,30.004
557056,0.6497555773,30.004
557056,0.6497556804,30.004
557056,0.6497556362,30.003
557056,0.6497554447,30.001
573440,0.9748666806,30.003
573440,0.9748666364,30.003
573440,0.9748665922,30.003
573440,0.9748665185,30.003
573440,0.9748667542,30.004
589824,1.299974926,30.003
589824,1.299974926,30.003
589824,1.299974956,30.004
589824,1.299975132,30.003
589824,1.299974823,30.003
606208,1.625084026,30.001
606208,1.6250841,30.001
606208,1.625083879,30.001
606208,1.625084026,30.001
606208,1.625084041,30.001
622592,1.950191093,30.0
622592,1.950190931,30.0
622592,1.950190887,30.0
622592,1.950191078,29.998
622592,1.95019102,29.999
638976,2.27530065,30.004
638976,2.275300768,30.004
638976,2.275300885,30.005
638976,2.275300841,30.004
638976,2.275300812,30.001
655360,2.600409072,30.002
655360,2.600409234,30.002
655360,2.600409205,30.003
655360,2.600409381,30.004
655360,2.600409146,30.004
671744,2.925519851,30.005
671744,2.925519925,30.005
671744,2.925519896,30.004
671744,2.925519925,30.003
671744,2.925519778,30.003
688128,3.25062546,30.003
688128,3.250625298,30.002
688128,3.25062546,30.002
688128,3.250625416,30.003
688128,3.250625563,30.004
704512,3.575736652,30.004
704512,3.575736667,30.004
704512,3.575736887,30.004
704512,3.575736829,30.004
704512,3.575736873,30.002
720896,3.900844971,30.003
720896,3.900844706,30.004
720896,3.900844721,30.004
720896,3.900844838,30.004
720896,3.900844559,30.003
737280,4.225954218,30.004
737280,4.225954174,30.004
737280,4.225954159,30.005
737280,4.225954233,30.005
737280,4.225954321,30.006
753664,4.551061919,30.004
753664,4.551062213,30.004
753664,4.551062081,30.004
753664,4.551062125,30.004
753664,4.551061845,30.003
770048,4.876173552,30.001
770048,4.87617339,30.0
770048,4.876173258,29.999
770048,4.876173317,30.0
770048,4.876173523,30.001
786432,5.201281297,30.001
786432,5.201281548,30.002
786432,5.201281665,30.002
786432,5.201281533,30.002
786432,5.201281444,30.003
802816,5.526391811,30.002
802816,5.526391413,30.001
802816,5.526391384,30.001
802816,5.526391826,30.001
802816,5.526392091,30.001
819200,5.851498436,29.999
819200,5.851498422,29.997
819200,5.851498392,29.999
819200,5.851498466,30.0
819200,5.851498392,30.002
835584,6.17661063,30.005
835584,6.176610291,30.003
835584,6.176610335,30.002
835584,6.176610527,30.001
835584,6.176610291,30.0
851968,6.501718566,30.003
851968,6.501718345,30.004
851968,6.501718227,30.003
851968,6.501718345,30.002
851968,6.501718492,30.001
868352,6.826828226,30.002
868352,6.826828019,30.001
868352,6.826827828,30.001
868352,6.826827813,30.002
868352,6.826827578,30.002
884736,7.151934615,30.001
884736,7.151934718,30.001
884736,7.151935116,30.001
884736,7.151934939,30.0
884736,7.151934807,29.999
901120,7.47704591,30.0
901120,7.477045763,29.999
901120,7.477045836,30.0
901120,7.477045807,30.0
901120,7.477045718,30.0
917504,7.802153743,30.0
917504,7.802153669,30.002
917504,7.802153964,30.001
917504,7.802153817,29.999
917504,7.80215389,29.997
933888,8.127265804,30.0
933888,8.127265745,30.001
933888,8.127265421,30.002
933888,8.127265303,30.003
933888,8.1272652,30.003
950272,8.452370823,30.002
950272,8.45237156,30.003
950272,8.452370809,30.004
950272,8.452371192,30.005
950272,8.452370927,30.005
966656,8.777482928,30.002
966656,8.777483341,30.002
966656,8.777483105,30.002
966656,8.777483002,30.002
966656,8.77748309,30.001
983040,9.102593221,29.996
983040,9.102593148,29.994
983040,9.102593295,29.995
983040,9.102593177,29.998
983040,9.102593163,30.001
999424,9.427699994,30.005
999424,9.427700303,30.006
999424,9.427700112,30.006
999424,9.427700097,30.005
999424,9.427700333,30.004
1015808,9.752808564,30.004
1015808,9.752808048,30.003
1015808,9.752808578,30.003
1015808,9.752808195,30.003
1015808,9.752808637,30.002
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 35dac_counts,3458A_volt,arroyo_temperature
0,-10.40393662,35.012
0,-10.4039355,35.011
0,-10.40393532,35.009
0,-10.40393519,35.009
0,-10.40393532,35.009
16384,-10.07882874,35.009
16384,-10.07882877,35.01
16384,-10.07882908,35.01
16384,-10.07882919,35.008
16384,-10.07882918,35.009
32768,-9.753720272,35.01
32768,-9.753720213,35.012
32768,-9.753720095,35.013
32768,-9.753719962,35.013
32768,-9.753720168,35.012
49152,-9.428610023,35.012
49152,-9.428609949,35.009
49152,-9.428610008,35.01
49152,-9.428611378,35.011
49152,-9.428610906,35.01
65536,-9.103502911,35.01
65536,-9.10350272,35.011
65536,-9.103503014,35.011
65536,-9.103503162,35.012
65536,-9.103503147,35.012
81920,-8.778393679,35.009
81920,-8.778393532,35.009
81920,-8.778393723,35.01
81920,-8.778393252,35.011
81920,-8.778393325,35.011
98304,-8.453283901,35.008
98304,-8.45328427,35.008
98304,-8.453283783,35.009
98304,-8.453283415,35.009
98304,-8.453283783,35.008
114688,-8.128177777,35.009
114688,-8.128177747,35.008
114688,-8.128177689,35.008
114688,-8.128177306,35.008
114688,-8.12817704,35.009
131072,-7.803068427,35.009
131072,-7.8030685,35.009
131072,-7.803068515,35.008
131072,-7.803068412,35.007
131072,-7.803067366,35.006
147456,-7.47795968,35.007
147456,-7.477960048,35.006
147456,-7.477960284,35.006
147456,-7.477959606,35.005
147456,-7.477959813,35.005
163840,-7.152850772,35.004
163840,-7.15285089,35.005
163840,-7.152850978,35.004
163840,-7.152850963,35.005
163840,-7.152850934,35.004
180224,-6.827741863,35.003
180224,-6.827741672,35.003
