time,34420a_volt
1710770303.9779742,1.2e-08
1710770307.9504333,1.8e-08
1710770311.9228964,-5e-09
1710770315.8953636,8e-09
1710770319.867683,3.1e-08
1710770323.8402627,-1.7e-08
1710770327.812767,6e-09
1710770331.785264,-3e-09
1710770335.7577426,0.0
1710770339.7301376,-1.5e-08
1710770343.702719,-4.3e-08
1710770347.6751575,-1.1e-08
1710770351.647534,1.6e-08
1710770355.6200664,-8e-09
1710770359.5924895,9e-09
1710770363.564947,9e-09
1710770367.5374691,-2e-08
1710770371.5101037,5e-09
1710770375.4826589,2.2e-08
1710770379.4550915,-3e-09
1710770383.4277596,3.5e-08
1710770387.400423,-1.1e-08
1710770391.3729324,1.8e-08
1710770395.3453555,-8e-09
1710770399.3179076,-3e-09
1710770403.2905557,9e-09
1710770407.2630594,1.6e-08
1710770411.2356622,6e-09
1710770415.2081997,1.2e-08
1710770419.1808956,3.3e-08
1710770423.153432,-6e-09
1710770427.125945,-1.7e-08
1710770431.0985446,5e-09
1710770435.0710828,-1.5e-08
1710770439.0437598,1.9e-08
1710770443.0164342,-1.5e-08
1710770446.9890244,-1.2e-08
1710770450.9613893,0.0
1710770454.9339638,1.2e-08
1710770458.906503,-1.1e-08
1710770462.8790202,0.0
1710770466.851573,8e-09
1710770470.8241384,2e-09
1710770474.796596,-1.4e-08
1710770478.7691653,3e-09
1710770482.7415936,-1.8e-08
1710770486.7141001,4.8e-08
1710770490.6865568,1.2e-08
1710770494.659057,3e-09
1710770498.631653,5e-09
1710770502.6042671,0.0
1710770506.576842,1.8e-08
1710770510.5492506,5e-09
1710770514.5218399,1.2e-08
1710770518.4943435,5.9e-08
1710770522.4669468,-1.5e-08
1710770526.439387,1.1e-08
1710770530.4119859,6e-09
1710770534.3845038,-1.8e-08
1710770538.3569958,-1.5e-08
1710770542.329494,8e-09
1710770546.3018157,0.0
1710770550.2744093,2.7e-08
1710770554.2467475,0.0
1710770558.2192433,2.7e-08
1710770562.19189,-2.4e-08
1710770566.1645741,1.5e-08
1710770570.1369958,-6e-09
1710770574.1095424,6e-09
1710770578.0821178,0.0
1710770582.0546658,2.1e-08
1710770586.0272448,-9e-09
1710770589.9999213,1.8e-08
1710770593.972505,-9e-09
1710770597.9451075,1.5e-08
1710770601.9176183,3.1e-08
1710770605.8901,2.5e-08
1710770609.8626783,1.8e-08
1710770613.8353148,0.0
1710770617.807764,0.0
1710770621.7805805,-3e-09
1710770625.7531054,1.2e-08
1710770629.725599,2.5e-08
1710770633.6981318,8e-09
1710770637.6706424,2e-09
1710770641.6432533,2e-09
1710770645.6156962,1.2e-08
1710770649.5882103,-1.2e-08
1710770653.5607448,-6e-09
1710770657.533257,2.2e-08
1710770661.5058353,-2e-08
1710770665.4787667,-5e-09
1710770669.4513383,-9e-09
1710770673.4239786,4.8e-08
1710770677.396437,3.8e-08
1710770681.3690357,1.2e-08
1710770685.3415918,8e-09
1710770689.314197,4.3e-08
1710770693.2868106,9e-09
1710770697.259192,0.0
1710770701.2317617,1.9e-08
1710770705.2043078,-3e-09
1710770709.1768115,-8e-09
1710770713.149458,5e-08
1710770717.1218467,-8e-09
1710770721.0943975,-6e-09
1710770725.0669672,1.5e-08
1710770729.0394795,6e-09
1710770733.0121217,2e-09
1710770736.9846642,-6e-09
1710770740.957262,3.7e-08
1710770744.9298515,-1.5e-08
1710770748.9020672,0.0
1710770752.8745458,1.6e-08
1710770756.8470874,-3e-09
1710770760.8196294,3.1e-08
1710770764.7922175,-3e-09
1710770768.7646337,1.5e-08
1710770772.7369928,3e-09
1710770776.70945,1.2e-08
1710770780.6819112,8e-09
1710770784.6542501,0.0
1710770788.6268277,6e-09
1710770792.599289,3.7e-08
1710770796.571811,3e-09
1710770800.5444734,-5e-09
1710770804.5169966,-1.2e-08
1710770808.489496,-2.2e-08
1710770812.4620593,0.0
1710770816.4345534,2.7e-08
1710770820.4070804,-3.8e-08
1710770824.3796139,1.1e-08
1710770828.352196,2e-09
1710770832.324588,8e-09
1710770836.2971053,1.1e-08
1710770840.2696862,2.7e-08
1710770844.2422304,-8e-09
1710770848.2147384,-1.2e-08
1710770852.1873114,1.2e-08
1710770856.1597698,-1.1e-08
1710770860.1324441,-2e-08
1710770864.1050916,2e-09
1710770868.0776324,-1.2e-08
1710770872.0500891,-1.7e-08
1710770876.0225449,-3e-09
1710770879.9952116,1.9e-08
1710770883.9677892,1.5e-08
1710770887.9404075,9e-09
1710770891.9129038,-5e-09
1710770895.8853784,-2.7e-08
1710770899.8578486,-1.5e-08
1710770903.8303595,3e-09
1710770907.8027697,1.2e-08
1710770911.7753441,-1.8e-08
1710770915.7479234,2.5e-08
1710770919.7202733,0.0
1710770923.6929321,8e-09
1710770927.6654763,9e-09
1710770931.6377888,-1.2e-08
1710770935.610204,2.1e-08
1710770939.5828397,1.6e-08
1710770943.555459,-3e-08
1710770947.527894,-6e-09
1710770951.500449,1.5e-08
1710770955.4727397,0.0
1710770959.4451773,-9e-09
1710770963.4176433,-8e-09
1710770967.3899152,-3e-09
1710770971.3624396,-2.3e-08
1710770975.334841,-6e-09
1710770979.307254,-9e-09
1710770983.2798967,3e-09
1710770987.2524393,-1.5e-08
1710770991.2248814,-1.2e-08
1710770995.197278,3.1e-08
1710770999.169633,-1.2e-08
1710771003.1421216,4.9e-08
1710771007.11455,-3e-09
1710771011.086934,6e-09
1710771015.0595102,2e-09
1710771019.0319827,3e-09
1710771023.0044322,-5e-09
1710771026.976842,2.1e-08
1710771030.9492936,-1.5e-08
1710771034.9216888,-8e-09
1710771038.894164,1.1e-08
1710771042.8666925,-9e-09
1710771046.839273,1.6e-08
1710771050.8118048,-3e-09
1710771054.7842052,-1.5e-08
1710771058.756752,4e-08
1710771062.7291126,-1.7e-08
1710771066.7016056,-8e-09
1710771070.6741297,5e-09
1710771074.646507,2.8e-08
1710771078.6189158,-4.3e-08
1710771082.5913312,1.6e-08
1710771086.563718,1.2e-08
1710771090.536386,1.6e-08
1710771094.5088797,-2.9e-08
1710771098.4811885,3e-09
1710771102.4537683,-3.1e-08
1710771106.4262989,3.4e-08
1710771110.3987386,-1.4e-08
1710771114.3711743,2.1e-08
1710771118.343563,0.0
1710771122.3160357,-5.4e-08
1710771126.2883422,1.1e-08
1710771130.2607589,2.8e-08
1710771134.233172,-2.5e-08
1710771138.2056136,1.1e-08
1710771142.1780019,-6e-09
1710771146.1503932,2.1e-08
1710771150.122781,1.5e-08
1710771154.0951843,-2.1e-08
1710771158.0675807,-3.7e-08
1710771162.0401132,1.2e-08
1710771166.0127022,6.3e-08
1710771169.9852154,-2.3e-08
1710771173.957735,0.0
1710771177.9300892,2.5e-08
1710771181.9024885,-1.5e-08
1710771185.8749774,-1.5e-08
1710771189.847287,1.9e-08
1710771193.819976,3.1e-08
1710771197.7925026,-6e-09
1710771201.764761,0.0
1710771205.7369819,0.0
1710771209.7093947,-2.2e-08
1710771213.6817918,2e-09
1710771217.6541824,1.5e-08
1710771221.626739,5e-09
1710771225.5993276,-3e-09
1710771229.5717413,-8e-09
1710771233.5441282,-3e-09
1710771237.5164757,8e-09
1710771241.4889035,4e-08
1710771245.4611523,0.0
1710771249.4336123,0.0
1710771253.406098,-1.2e-08
1710771257.3785894,-6e-09
1710771261.3511267,2.8e-08
1710771265.323638,9e-09
1710771269.2961063,1.2e-08
1710771273.2686322,8e-09
1710771277.2410092,9e-09
1710771281.2135253,-3e-09
1710771285.1859481,-1.1e-08
1710771289.1582046,0.0
1710771293.1305416,-8e-09
1710771297.1029437,1.2e-08
1710771301.0754318,2.4e-08
1710771305.047869,3.1e-08
1710771309.0203283,-5e-09
1710771312.992721,4.2e-08
1710771316.9650764,2.1e-08
1710771320.937389,-1.7e-08
1710771324.9097276,-6e-09
1710771328.8821235,8e-09
1710771332.854448,2.4e-08
1710771336.826971,-3e-09
1710771340.7995193,-2.9e-08
1710771344.772102,9e-09
1710771348.744496,9e-09
1710771352.7169585,2e-09
1710771356.689379,3e-09
1710771360.6617105,-1.2e-08
1710771364.6342227,-2.2e-08
1710771368.6066706,2e-09
1710771372.5790884,2.2e-08
1710771376.5515313,-3e-09
1710771380.5240479,3.1e-08
1710771384.4964077,-9e-09
1710771388.4687603,-2.4e-08
1710771392.4410589,2e-09
1710771396.4133892,-2.7e-08
1710771400.3860257,1.1e-08
1710771404.3584821,-2.4e-08
1710771408.3309023,4.4e-08
1710771412.3033485,-1.2e-08
1710771416.275806,-6e-09
1710771420.2482243,1.9e-08
1710771424.2207663,9e-09
1710771428.1933877,1.5e-08
1710771432.1659803,3.6e-08
1710771436.138415,-3e-09
1710771440.110838,1.5e-08
1710771444.0832582,-1.2e-08
1710771448.0555985,2e-09
1710771452.028076,-1.5e-08
1710771456.0007074,-9e-09
1710771459.9734173,-3e-08
1710771463.9461303,-6e-09
1710771467.918693,-6e-09
1710771471.8911803,-3.5e-08
1710771475.86377,9e-09
1710771479.8364565,2.4e-08
1710771483.809006,-2.4e-08
1710771487.7814882,0.0
1710771491.7540426,0.0
1710771495.726411,1.8e-08
1710771499.6990573,3e-09
1710771503.6714993,6e-09
1710771507.6443615,-3e-08
1710771511.616979,-6e-09
1710771515.5893726,1.6e-08
1710771519.56211,1.2e-08
1710771523.534871,-2.8e-08
1710771527.5075169,-6e-09
1710771531.480064,1.8e-08
1710771535.4525814,2.4e-08
1710771539.4249284,2.5e-08
1710771543.3974338,9e-09
1710771547.3698494,0.0
1710771551.342213,-3e-09
1710771555.3146293,1.2e-08
1710771559.287206,-3e-09
1710771563.2597566,5e-09
1710771567.2323298,1.2e-08
1710771571.2048337,2.5e-08
1710771575.1772075,-4.3e-08
1710771579.149628,2e-09
1710771583.1222959,-5e-09
1710771587.0948594,0.0
1710771591.0673776,3.5e-08
1710771595.0399747,-1.5e-08
1710771599.012481,3.3e-08
1710771602.9850829,-3e-08
1710771606.9575298,-1.2e-08
1710771610.9300153,3.5e-08
1710771614.9026425,3e-09
1710771618.8750255,-2.2e-08
1710771622.847528,-8e-09
1710771626.8200092,-8e-09
1710771630.7926395,1.2e-08
1710771634.765133,9e-09
1710771638.7376263,2e-09
1710771642.7103193,1.8e-08
1710771646.6829066,0.0
