# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 20dac_counts,3458A_volt,arroyo_temperature
53248,-9.347332136,25.004
53248,-9.347331856,25.004
53248,-9.347332092,25.003
104448,-8.331366333,25.004
104448,-8.331366333,25.003
104448,-8.331366363,25.003
104448,-8.331366348,25.001
104448,-8.331366039,25.0
159744,-7.234125608,25.0
159744,-7.234125549,25.002
159744,-7.234125269,25.003
159744,-7.234125623,25.003
159744,-7.234125991,25.003
212992,-6.177523434,25.004
212992,-6.177523537,25.004
212992,-6.177523567,25.004
212992,-6.177523316,25.004
212992,-6.177523066,25.004
263168,-5.181876812,25.003
263168,-5.181876871,25.003
263168,-5.181876767,25.002
263168,-5.181876709,25.002
263168,-5.181876797,25.001
315392,-4.14559208,24.999
315392,-4.145592168,24.999
315392,-4.145592359,25.0
315392,-4.145592153,25.001
315392,-4.145592212,25.001
365568,-3.149945472,25.002
365568,-3.149945575,25.002
365568,-3.149945383,25.002
365568,-3.149945472,25.002
365568,-3.149945619,25.002
421888,-2.03238321,25.001
421888,-2.032383018,25.001
421888,-2.032383195,25.001
421888,-2.032383195,25.001
421888,-2.032383106,25.0
472064,-1.036736572,25.0
472064,-1.036736749,24.999
472064,-1.036736602,24.999
472064,-1.036736616,25.0
472064,-1.03673641,25.001
524288,-0.0004527239472,25.003
524288,-0.0004525766432,25.003
524288,-0.0004527386776,25.003
524288,-0.0004526355648,25.004
524288,-0.0004526355648,25.004
574464,0.9951941933,25.004
574464,0.9951940902,25.004
574464,0.9951941344,25.003
574464,0.9951940755,25.003
574464,0.9951940607,25.003
626688,2.031478719,25.002
626688,2.031478734,25.001
626688,2.03147866,25.001
626688,2.031478616,25.0
626688,2.031478528,25.0
671744,2.925527925,25.001
671744,2.92552794,25.001
671744,2.925527807,25.001
671744,2.92552766,25.001
671744,2.925527778,25.001
737280,4.225962409,24.999
737280,4.225962144,24.999
737280,4.22596235,24.999
737280,4.225962247,24.998
737280,4.225962512,24.998
786432,5.201289719,25.001
786432,5.201289483,25.001
786432,5.201289424,25.002
786432,5.201289424,25.002
786432,5.201289351,25.002
851968,6.501725882,25.002
851968,6.501726014,25.002
851968,6.501726014,25.0
851968,6.501726427,24.999
851968,6.501726147,24.999
885760,7.172263121,25.002
885760,7.172263136,25.002
885760,7.172262797,25.002
885760,7.172262974,25.002
885760,7.172262841,25.002
951296,8.472699446,25.002
951296,8.47269955,25.002
951296,8.472699712,25.002
951296,8.472699682,25.002
951296,8.472699756,25.001
1048575,10.40301397,25.0
1048575,10.40301416,25.0
1048575,10.40301423,24.999
1048575,10.40301363,24.999
1048575,10.4030135,24.999
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 30dac_counts,3458A_volt,arroyo_temperature
0,-10.40392899,30.004
0,-10.40392946,30.003
0,-10.40392938,30.003
0,-10.40392938,30.002
0,-10.40392952,30.001
53248,-9.347326288,30.002
53248,-9.347326524,30.002
53248,-9.347326494,30.002
53248,-9.347326435,30.003
53248,-9.347326892,30.004
104448,-8.33136103,30.006
104448,-8.331360883,30.004
104448,-8.331361045,30.003
104448,-8.331360633,30.003
104448,-8.331360765,30.003
159744,-7.234121263,30.001
159744,-7.234121042,30.001
159744,-7.234120659,30.002
159744,-7.234121071,30.003
159744,-7.234120747,30.004
212992,-6.177519059,30.007
212992,-6.177519089,30.007
212992,-6.17751928,30.006
212992,-6.177519104,30.006
212992,-6.177519295,30.005
263168,-5.181873424,30.005
263168,-5.181873527,30.004
263168,-5.181873704,30.004
263168,-5.1818736,30.004
263168,-5.181873645,30.004
315392,-4.145590047,30.002
315392,-4.145590165,30.002
315392,-4.145589841,30.002
315392,-4.145589988,30.001
315392,-4.14558987,30.001
365568,-3.149943822,30.002
365568,-3.149943954,30.002
365568,-3.14994394,30.002
365568,-3.149943616,30.003
365568,-3.14994391,30.003
421888,-2.03238184,30.002
421888,-2.032381869,30.002
421888,-2.032381678,30.003
421888,-2.032381781,30.002
421888,-2.032381589,30.002
472064,-1.036736101,30.002
472064,-1.036735865,30.002
472064,-1.036736175,30.002
472064,-1.036736012,30.002
472064,-1.036736042,30.002
524288,-0.0004527828688,30.002
524288,-0.0004529449031,30.002
524288,-0.0004529301727,30.002
524288,-0.0004529154423,30.002
524288,-0.0004530185551,30.002
574464,0.9951936483,30.001
574464,0.9951935157,30.0
574464,0.9951935452,30.001
574464,0.9951937072,30.001
574464,0.9951937219,30.001
626688,2.031477865,30.002
626688,2.031477762,30.002
626688,2.031477747,30.002
626688,2.031477732,30.002
626688,2.031477791,30.002
671744,2.925526702,30.002
671744,2.925526688,30.002
671744,2.925526658,30.002
671744,2.925526525,30.002
671744,2.925526673,30.002
737280,4.225960818,30.001
737280,4.225960965,30.0
737280,4.225960685,29.998
737280,4.225960818,29.996
737280,4.225961024,29.995
786432,5.201287848,29.998
786432,5.201287907,29.999
786432,5.201288202,30.001
786432,5.201288113,30.002
786432,5.201287082,30.003
851968,6.501722523,30.005
851968,6.501722833,30.005
851968,6.501722936,30.005
851968,6.50172242,30.005
851968,6.501722302,30.005
885760,7.172259218,30.003
885760,7.172259409,30.003
885760,7.172259336,30.004
885760,7.172259144,30.003
885760,7.172259571,30.003
951296,8.472694954,30.002
951296,8.47269488,30.001
951296,8.47269541,30.001
951296,8.472695396,30.001
951296,8.472695189,30.001
1048575,10.40300796,29.999
1048575,10.40300834,30.0
1048575,10.40300808,29.999
1048575,10.40300839,30.0
1048575,10.40300853,30.0
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 35dac_counts,3458A_volt,arroyo_temperature
0,-10.40392213,35.004
0,-10.40392214,35.006
0,-10.40392242,35.007
0,-10.40392251,35.007
0,-10.40392217,35.008
53248,-9.347320116,35.009
53248,-9.347320499,35.009
53248,-9.347320514,35.008
53248,-9.34732016,35.008
53248,-9.347320131,35.007
104448,-8.331355153,35.004
104448,-8.33135533,35.004
104448,-8.33135533,35.003
104448,-8.331355492,35.002
104448,-8.331355433,35.002
159744,-7.234116254,35.002
159744,-7.234116284,35.003
159744,-7.234116092,35.003
159744,-7.234116416,35.003
159744,-7.234116431,35.002
212992,-6.177515406,35.002
212992,-6.17751548,35.002
212992,-6.177515333,35.002
212992,-6.177515244,35.003
212992,-6.177515303,35.003
263168,-5.18187008,35.004
263168,-5.1818698,35.003
263168,-5.181869712,35.001
263168,-5.181869609,35.0
263168,-5.181869623,35.0
315392,-4.145587248,35.002
315392,-4.145587439,35.002
315392,-4.145587219,35.002
315392,-4.145587381,35.002
315392,-4.145587395,35.002
365568,-3.149941612,35.003
365568,-3.149941612,35.004
365568,-3.149941671,35.003
365568,-3.149941421,35.002
365568,-3.149941406,35.002
421888,-2.032380529,35.001
421888,-2.032380632,35.001
421888,-2.032380543,35.001
421888,-2.032380558,35.001
421888,-2.032380617,35.001
472064,-1.036735674,35.001
472064,-1.036735526,35.002
472064,-1.036735512,35.002
472064,-1.036735482,35.001
472064,-1.036735571,35.001
524288,-0.0004533573541,35.002
524288,-0.0004533426238,35.002
524288,-0.0004531953198,35.002
524288,-0.0004534457365,35.002
524288,-0.0004533426238,35.002
574464,0.9951924404,35.002
574464,0.995192573,35.002
574464,0.9951924551,35.002
574464,0.9951925582,35.002
574464,0.9951924846,35.002
626688,2.031476068,35.001
626688,2.031475891,35.001
626688,2.031475935,35.001
626688,2.031475817,35.001
626688,2.031475994,35.002
671744,2.92552408,34.999
671744,2.92552411,34.997
671744,2.92552411,34.994
671744,2.925523948,34.997
671744,2.925523948,34.998
737280,4.225957224,35.005
737280,4.225957297,35.006
737280,4.2259574,35.006
737280,4.225957459,35.006
737280,4.225957327,35.005
786432,5.201283296,35.002
786432,5.201283252,35.003
786432,5.201283149,35.003
786432,5.201282972,35.003
786432,5.201283208,35.002
851968,6.501718443,35.003
851968,6.501718399,35.002
851968,6.501718134,35.003
851968,6.501717854,35.003
851968,6.501717927,35.002
885760,7.172253974,34.998
885760,7.172254254,35.0
885760,7.172254077,35.001
885760,7.172253797,35.001
885760,7.172254003,35.002
951296,8.472689017,35.003
951296,8.472688841,35.0
951296,8.472688767,34.999
951296,8.472688516,35.0
951296,8.472688796,35.001
1048575,10.40300021,35.003
1048575,10.4029999,35.002
1048575,10.40300045,35.002
1048575,10.40300006,35.001
1048575,10.40300006,35.002
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 40dac_counts,3458A_volt,arroyo_temperature
0,-10.4039152,40.006
0,-10.40391504,40.006
0,-10.40391519,40.006
0,-10.40391495,40.005
0,-10.4039146,40.005
53248,-9.347313664,40.0
53248,-9.347313826,39.998
53248,-9.347313708,39.998
53248,-9.347313576,39.999
53248,-9.347313414,40.001
104448,-8.33134901,40.002
104448,-8.331349231,40.004
104448,-8.331349261,40.005
104448,-8.331349128,40.005
104448,-8.331349335,40.006
159744,-7.234110981,40.006
159744,-7.234111099,40.005
159744,-7.234111585,40.004
159744,-7.234110981,40.004
159744,-7.234111158,40.004
212992,-6.17751081,40.002
212992,-6.177511061,40.003
212992,-6.177511046,40.003
212992,-6.177511296,40.003
212992,-6.177511252,40.002
263168,-5.181866751,40.001
263168,-5.181866721,39.999
263168,-5.18186653,39.999
263168,-5.181866883,40.001
263168,-5.181866559,40.001
315392,-4.14558442,40.002
315392,-4.145584493,40.002
315392,-4.145584376,40.003
315392,-4.145584479,40.003
315392,-4.145584434,39.999
365568,-3.14993955,40.003
365568,-3.149939771,40.003
365568,-3.149939668,40.004
365568,-3.149939565,40.004
365568,-3.149939638,40.001
421888,-2.032379262,40.0
421888,-2.03237938,40.002
421888,-2.032379321,40.003
421888,-2.032379218,40.004
421888,-2.032379321,40.004
472064,-1.036734922,40.001
472064,-1.036735055,39.997
472064,-1.036734878,39.996
472064,-1.036734864,39.996
472064,-1.03673507,39.998
524288,-0.0004535193885,40.005
524288,-0.0004535783101,40.006
524288,-0.0004536225013,40.007
524288,-0.0004534604669,40.007
524288,-0.0004535930405,40.007
574464,0.9951918659,40.005
574464,0.9951918364,40.004
574464,0.9951918364,40.003
574464,0.9951917628,40.002
574464,0.9951917186,40.0
626688,2.031474565,39.996
626688,2.031474521,39.998
626688,2.031474374,39.999
626688,2.03147455,40.0
626688,2.031474492,40.0
671744,2.925522327,39.997
671744,2.925522121,39.995
671744,2.925522357,39.998
671744,2.925522357,40.001
671744,2.925522136,40.003
737280,4.225954852,40.006
737280,4.225954543,40.006
737280,4.225954616,40.004
737280,4.22595469,39.998
737280,4.225954543,39.999
786432,5.201279791,40.001
786432,5.201279702,39.997
786432,5.201279953,39.998
786432,5.201279687,40.0
786432,5.201279687,40.002
851968,6.501714127,40.003
851968,6.501714333,40.001
851968,6.501714481,40.002
851968,6.501714245,39.996
851968,6.50171398,39.993
885760,7.172250291,40.002
885760,7.172250159,40.004
885760,7.172250291,40.006
885760,7.172250291,40.007
885760,7.172250306,40.006
951296,8.472683994,40.002
951296,8.47268395,40.003
951296,8.47268311,40.005
951296,8.472682197,40.005
951296,8.47268258,40.005
1048575,10.40299208,40.002
1048575,10.40299201,40.003
1048575,10.40299193,40.002
1048575,10.40299171,40.002
1048575,10.40299192,40.001
